Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
12,6,KILINDINI  (E236),S De Sousa,TT,"Began well from a wide draw, raced 3 wide with no cover, a length or so back, similar position on turn, peaked early in straight, weakened final 250M.",2022-11-06,5
13,3,SNAFFLES  (G299),L Currie,B1,"Shifted out at start and bumped, positioned on rail in midfield, saved ground on turn, peaked early in straight, weakened final 300M.",2022-11-06,5
1,10,TURQUOISE ALPHA  (E197),S De Sousa,CP/H/XB,"Began only fairly, settled in midfield 2 wide, move to the center of the track in the straight, closed off nicely and won.",2022-11-06,6
2,4,LET'S DO IT  (E132),Z Purton,--,"Broke well and sat alongside the leader throughout, took the lead inside the 100M, just got passed near the line.",2022-11-06,6
3,6,ACCELERANDO  (G270),A Badel,TT,"Broke slowly, sat just worse than midfield on the rail, hard ridden inside the 400M, and closed off strongly to take third.",2022-11-06,6
4,11,PAKISTAN FRIEND  (B370),H Bentley,TT,"Broke well and ridden to take the lead from an outside gate, weakening inside final 100M, held fourth.",2022-11-06,6
5,8,EZRA  (C056),L Hewitson,B,"Midfield along the rail, move into the clear inside the 500M, closed off okay to take fifth.",2022-11-06,6
6,1,WIDE BLUE YONDER  (G323),K C Leung,CP/TT,"Settle near the rear one of the rail, move into the clear inside the 350M, closed off fairly.",2022-11-06,6
7,5,ODE TO JOY  (E228),A Hamelin,B/TT,"Sat midfield one of the rail, move into the clear near the 500M, made minor progress in the straight.",2022-11-06,6
8,7,PRESIDENT'S CHOICE  (D038),L Ferraris,--,"Sat behind the speed 2 wide, made no progress in the straight, weaken inside the 200M.",2022-11-06,6
9,12,DRAGON PRIDE  (D164),M Chadwick,--,"Settle at the rear, made little progress along the rail in the straight.",2022-11-06,6
10,2,FREE FOAL  (E065),M F Poon,V,"Raced in front of midfield along the rail, made no impression in the straight.",2022-11-06,6
11,3,FUNCTION PATCH  (E446),C Y Ho,H/TT,"At rear, moved to the outside in the straight, made no threats.",2022-11-06,6
12,14,SPICY SKEWER  (G202),M L Yeung,CP,"Raced in front of midfield 2 wide, hard ridden inside 500M, faded in the straight.",2022-11-06,6
13,9,KASI FARASI  (B385),R Maia,--,"Moved across towards the rail after the start, settled at rear and never a threat.",2022-11-06,6
14,13,MIGHTY STAR  (G117),Y L Chung,B/H/TT,"Settle behind the speed along the rail, faded quickly in the straight.",2022-11-06,6
1,9,MONEY CATCHER  (G171),S De Sousa,B,"Soon took up running on the rail setting a sound pace, challenged inside final 250 metres, fought on dourly to fend it off close to home.",2022-11-06,7
2,1,BEAUTY JOY  (E058),Z Purton,H/TT,"Improved steadily from a poor draw to be up with the pace, awkward when taken one-out-one-back for cover 1300 metres out, quickened to hold every chance throughout final 350 metres, outlasted close to home.",2022-11-06,7
3,3,SENOR TOBA  (G103),C Y Ho,V/TT,"Pressed forward from a wide gate to be up with the pace, gained 2nd outside race leader rounding home bend, kept on same pace without quickening in straight.",2022-11-06,7
4,8,TURIN REDSUN  (G134),L Hewitson,B/TT,"Travelled keenly in forward of midfield in 5th in back straight, shifted slightly backward to 6th rounding home bend, gained closer to 4th turning for home, kept on steadily without quickening.",2022-11-06,7
5,6,SAVVY NINE  (D056),M Chadwick,B/XB,"Slightly slow out settling in last few, switched wide for a run approaching final turn 500 metres out, fought on well under pressure down the centre of the straight.",2022-11-06,7
6,7,BUTTERFIELD  (C462),H Bentley,TT,"Began awkwardly losing ground, settled one from last and becoming last coming onto home bend, switched wide turning into straight, made up good ground despite a difficult ride early on.",2022-11-06,7
7,10,CELESTIAL POWER  (D393),M F Poon,V,"Broke well from the widest draw but soon taken back, trailed the field most of the way to home bend, saved ground turning in, one-paced under pressure in the run to the line.",2022-11-06,7
8,4,COLUMBUS COUNTY  (C465),K C Leung,TT,"Began well from a low draw, settled just over 2L back on the rail in 4th, slightly closer in 3rd rounding home bend, soon weakened under pressure after straightening. (Bled)",2022-11-06,7
9,5,EXCELLENT PROPOSAL  (D386),A Badel,B,"Taken back from a wide gate travelling wide without cover in midfield, faded gradually after straightening.",2022-11-06,7
10,2,KA YING STAR  (C198),L Ferraris,V/TT,"Slow to begin settling in rear of midfield in 7th on the rail, in similar position entering home straight, weakened noticeably inside final 250 metres.",2022-11-06,7
1,6,ERIMO  (E193),Z Purton,B,"Settled ahead of midfield 4-5Ls off the runaway leaders, responded strongly on straightening, led near 150M, drew clear towards the finish.",2022-11-06,8
2,11,ALL RICHES  (G060),K C Leung,CP,"Soon led, raced keenly when pressed by rival mid-stages, held on to the lead until 150M. (Jockey : would not relax when pressed by rival, race run at faster tempo than hoped.)",2022-11-06,8
3,7,AMAZING VICTORY  (G123),L Hewitson,H,"In 3rd place about 4Ls off the runaway pair, ran on mildly to claim 3rd nearing 50M, never able to challenge winner.",2022-11-06,8
4,9,TRADER  (E287),Y L Chung,CP/TT,"Pressed leader, first two went clear mid-stages, battled on early straight, faded to 4th late. (Jockey: raced keenly 1000M but reluctant to steady his mount to ensure it did not break its stride.)",2022-11-06,8
5,3,PRINCE ALEX  (G307),C Y Ho,SR,"Crowded for room at start, held up behind midfield, responded fairly over final 300M, never seriously threatened.",2022-11-06,8
6,12,WIN WIN FIGHTER  (E347),M L Yeung,--,"Dropped back to race near the rear, made some late gains final 250M but never reach contention.",2022-11-06,8
7,4,KASA PAPA  (G312),H Bentley,TT,"Slow to begin, recovered to race in midfield, kept on one paced in the straight, never near to challenge.",2022-11-06,8
8,5,DRAGON FORTUNE  (E110),A Hamelin,CP1/TT,"Raced 3-wide in the pack chasing runaway leaders, had no cover until 700M, not quickened on straightening, laboured home to finish 8th.",2022-11-06,8
9,2,MASTER MONTARO  (E142),K H Chan,CP2,"From wide draw taken back to race in the rear, over 10Ls to make up top of straight, made limited progress only.",2022-11-06,8
10,8,IMPERIAL MAGEE  (E460),V Borges,H/SR1/TT,"From wide draw steadied on jumping, raced near the rear 10Ls off the pace, made no real progress in the straight, never involved.",2022-11-06,8
11,1,DORADO FIG  (G332),S De Sousa,--,"Settled down midfield, came under pressure home turn, shifted out abruptly 500M, gave ground in the straight to finish tailed off. (Unacceptable Performance / Blood in trachea.)",2022-11-06,8
1,12,SCIENCE PATCH  (E442),S De Sousa,V,"Average to begin, raced 2 wide better than midfield, 2 to 3 lengths back on turn, showed good response in straight, hit the front 100M, kept on well to hold off the challengers late.",2022-11-06,9
2,6,GOOD BUDDY  (E097),M Chadwick,--,"Began well, raced 2 wide in midfield, there to turn, finished off strongly to take 2nd, just narrowly beaten.",2022-11-06,9
3,9,BEAUTY ETERNAL  (H008),Z Purton,--,"Jumped with them, raced behind midfield on the inside, saved ground on turn, badly hampered by rival early in straight, made good progress after passing 300M, no clear run final 100M. (See Racing Incidents.)",2022-11-06,9
4,2,SUPER FORTUNE  (G065),Y L Chung,H/TT,"Shifted out at start and made contact, sent forward to take the lead, led by 1-1/2L on turn, kept on well in straight but unable to hold off the first few in the closing stages.",2022-11-06,9
5,10,SUPER WINNER  (C341),A Hamelin,TT,"Began smartly, tracked leader on the outside, 1-1/2L back on turn, kept on well early in straight, no extra final 150M.",2022-11-06,9
6,7,CHARMANDER  (G437),R Maia,B1/XB1/TT1,"Began fairly from gate 1, raced in midfield on the inside, 5 lengths back turning in, made minor progress in straight.",2022-11-06,9
7,8,DINKUM  (G409),C Y Ho,--,"Bumped on jumping, raced behind midfield on the outside, no cover for the majority of the race, made minor progress in straight.",2022-11-06,9
8,1,NICCONI COUNTY  (G208),A Badel,TT,"Taken back from gate 11, raced at rear, 9 lengths back turning in, made some progress in straight.",2022-11-06,9
9,3,SMART IDEA  (E344),H Bentley,H/TT,"Bumped on jumping, raced 2 wide towards rear, bumped near 900M, 6 lengths back turning in, finished off evenly.",2022-11-06,9
10,5,SATIRICAL GLORY  (H073),L Hewitson,--,"Taken back from a wide draw, raced towards rear on the outside, 7 lengths back turning in, made no impression in straight.",2022-11-06,9
11,11,WINE AND WINE  (E101),C Wong,B/TT,"Made contact at start, raced prominently, 2 wide, found rail near 900M, positioned 1 to 2 lengths behind the leader on turn, peaked 400M, weakened final 250M.",2022-11-06,9
12,4,SINGAPORE SUNSHINE  (G331),L Currie,XB1,"Began awkwardly, raced towards rear on the inside, awkwardly placed and bumped near 900M, 9 lengths back turning in, failed to make any progress in straight.",2022-11-06,9
1,5,BEAUTYVERSE  (H075),Z Purton,TT1,"Moderately away from the widest draw, sent forward to take the lead, travelled comfortably to turn, hard ridden 300M, kept on very well to hold off the challengers, good debut.",2022-11-06,10
2,2,KEEFY  (G306),S De Sousa,--,"Commenced well, positioned a length behind the leader on rail, easy run to turn, hard ridden approaching 300M, finished off strongly to take 2nd, just beaten by a narrow margin.",2022-11-06,10
3,10,SIGHT SPIRIT  (G018),A Badel,--,"Began well from a wide draw, positioned 2 wide better than midfield, there to turn, no daylight early in straight, cleared near 250M, closed off well to take a place without threatening the first two.",2022-11-06,10
4,12,CAPTAIN WIN  (E466),L Ferraris,V/XB,"Shifted out at start and made contact, raced behind midfield on the inside, saved ground on turn, unable to obtain clear running until final 100M, finished off strongly to make frame, nearest on line.",2022-11-06,10
5,7,MR ASCENDENCY  (G227),H Bentley,CP,"Out with rest, raced 2 wide behind midfield, angled out 550M, no clear run early in straight, cleared 250M, finished off well to be nearest on line.",2022-11-06,10
6,6,GALAXY WITNESS  (G110),C Y Ho,--,"Bumped on jumping, raced towards rear on the outside, very wide turning in, made good progress early in straight, peaked on run 150M, kept on same pace to the line.",2022-11-06,10
7,13,MALDIVES  (D329),Y L Chung,B/XB,"Taken back from gate 10, raced at tail, 4 lengths or so back on turn, made some progress in straight.",2022-11-06,10
8,1,C P BRAVE  (E306),L Hewitson,TT,"Began well from gate 1, positioned on rail in midfield, saved ground on turn, no daylight early in straight, cleared approaching 250M, finished off evenly.",2022-11-06,10
9,8,TIANCHI MONSTER  (B350),H W Lai,--,"Hampered start, raced at rear on the inside, angled out 550M, no clear run early until approaching final 50M, made some progress thereafter.",2022-11-06,10
10,4,SO WE JOY  (D082),M Chadwick,H/XB/TT,"Began fairly from a wide draw, raced in 2nd, 2 wide, there to turn, peaked early in straight, weakened final 250M.",2022-11-06,10
11,3,SHINING GEM  (C058),R Maia,B,"Average to begin, raced 2 wide in midfield, there to turn, unable to obtain clear run until approaching 200M, one-paced thereafter.",2022-11-06,10
12,11,CHARITY GRACE  (E090),M F Poon,B,"Jumped with them, raced behind midfield on outer, commenced move 550M, very wide into straight, showed limited response early in straight, weakened inside final furlong. (Rider dropped whip near 250M.)",2022-11-06,10
13,9,BEAUTY FIT  (E279),A Hamelin,B/E,"Bumped on jumping, raced better than midfield on the outside, similar position on turn, peaked early in straight, weakened final 250M.",2022-11-06,10
14,14,PRECISE EXPRESS  (D198),K C Leung,H,"Moderately away from a wide draw, raced prominently but trapped wide in the early stages, slightly taken back after passing 1200M, settled in midfield on the outside, peaked early in straight, weakened final 250M.",2022-11-06,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-11-06,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-11-06,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-11-06,13
1,8,LONDON LUCKYSTAR  (C368),S De Sousa,B/TT,"Began well, positioned 2 wide, 2 lengths or so back, commenced move 450M, showed very good response in straight, hit the front 150M, kept on well to the line and scored.",2022-11-09,1
2,9,MEDIC ELITE  (G129),A Badel,PC/TT,"Made contact at start, raced prominently on the outside, challenged the leader 450M, took the lead early in straight, kept on well but unable to hold off the winner final 150M. (See Racing Incidents.)",2022-11-09,1
3,6,MISTER ARM  (D491),L Hewitson,--,"Moderately away from a wide draw, raced 2 wide in midfield, there to turn, closed off well to take a place without threatening the first two.",2022-11-09,1
4,11,FORTUNE MASTER  (D371),R Maia,B/XB/TT,"Away well, raced prominently on the inside, allowed rival to cross near 1150M, sat right behind the leader in the middle stages, angled out 400M, finished off evenly.",2022-11-09,1
5,10,DAILY BEAUTY  (D070),C Y Ho,B,"Bumped shortly after start, raced slightly behind midfield on the inside, 4 lengths or so back turning in, made minor progress in straight.",2022-11-09,1
6,1,MOONLUCK  (E079),Z Purton,--,"Slightly slow out, raced towards rear on the inside, 6 lengths back, same margin back on turn, passed some tired rivals in straight.",2022-11-09,1
7,7,RUN RUN GOOD  (D310),M F Poon,B/TT,"Moderately away from gate 1, raced in midfield on the inside, saved ground on turn, showed limited response early in straight, weakened final 100M.",2022-11-09,1
8,5,LEISURE AND GOLD  (E093),C L Chau,E1/XB1,"Made contact at start, raced 2 wide, 5 lengths or so back, similar position on turn, one-paced in the run home.",2022-11-09,1
9,4,FAITHFUL TRINITY  (A247),M Chadwick,H-/B1/TT,"Began smartly, sent forward to take the lead, led by 3/4L, challenged by rival 450M, peaked and headed early in straight, weakened final furlong.",2022-11-09,1
10,3,APEX TOP  (D136),H Bentley,B,"Taken back from a wide draw, raced at rear throughout, never a factor.",2022-11-09,1
11,12,GIVE WAY PLEASE  (E035),A Hamelin,CP/H/XB/TT,"Taken back from the widest draw, raced at tail, 8 to 9 lengths back, moved closer after passing 750M, 4 lengths back on turn, weakened 350M.",2022-11-09,1
1,6,RAINBOW LIGHT  (E051),L Hewitson,B/TT,"Broke well settling off the pace mainly in 5th some 3L back on the rail, commenced move over 400 metres out angling out for a run, ran on well to prevail by a narrow margin.",2022-11-09,2
2,4,SPICY GRILL  (D159),A Badel,B/TT,"Slow out settling in last few on the rail, travelled keenly around the first bend in the slow tempo, commenced move rounding home bend sneaking up to 3L 5th into straight, ran on strongly under pressure to just fail to get up on line.",2022-11-09,2
3,3,COPARTNER ERA  (C534),C Y Ho,B,"Settled in midfield in 7th on the rail, commenced move under pressure rounding home bend, ran on well between runners to be nearest at finish.",2022-11-09,2
4,7,LIFELINE VISION  (E318),K C Leung,CP,"Taken back to midfield in 6th some 3L back, remained similar onto home bend swinging wider into straight, ran on well under pressure to narrowly miss the place-getters.",2022-11-09,2
5,5,RIGHT AS RAIN  (G037),L Currie,CP-/B2,"Settled in last few from a wide gate, came under strong pressure home bend, ran on strongly down the centre of the straight, did best work late.",2022-11-09,2
6,11,CORDYCEPS ONE  (E107),R Maia,B/H,"Shared early pace, ceded advantage 1100 metres out for one-back 3rd position rounding first bend, switched off the rail 600 metres for a 3-wide run around final bend, held some chance briefly 150 metres out but soon overhauled.",2022-11-09,2
7,12,UNITED ENDEAVORS  (G030),M L Yeung,H,"Jumped awkwardly but travelling up with the pace, crossed by race leader 1100 metres out before moving back up to 2nd position, hit the front narrowly approaching home straight and led until swamped inside final 130 metres.",2022-11-09,2
8,8,AI ONE  (E139),A Hamelin,H1/TT1,"Never better than midfield in 8th, gained closer in home straight and never nearer.",2022-11-09,2
9,1,EXUBERANT  (E282),Z Purton,B/TT,"Pressed forward from a poor gate, travelled keenly in 5th gaining within 2L of pace to 4th onto back straight, carried very wide making final turn, made headway early in straight but found no extra inside final 150 metres.",2022-11-09,2
10,9,TAILOR MADE  (C522),K H Chan,TT,"Taken back to last from the widest draw, trailed the field to the 450 metres, snuck up on the rail entering home straight, sustained progress to be nearest at finish.",2022-11-09,2
11,10,SURE JOYFUL  (G125),M F Poon,V1,"Pressed forward from a wide gate to vie for lead, obtained rails run in front in the slow tempo 1100 metres out rounding the first bend, led until finding no extra inside final 250 metres.",2022-11-09,2
12,2,RIGHT HONOURABLE  (A164),M Chadwick,H/PC/TT,"Taken back to rear from a wide gate and refused to settle in the slow tempo around first bend and in back straight, made no impression in the final stretch.",2022-11-09,2
1,6,ROYAL PRIDE  (E351),L Ferraris,V-/TT,"Hard ridden early to take a position just in front of midfield, showed a great turn of foot in the straight and won nicely.",2022-11-09,3
2,12,LEGION OF MERIT  (D419),A Badel,B/TT,"Settled near the rear in the early stage, made a mid-race move down the back straight and took the lead, kept on well to hold second.",2022-11-09,3
3,8,PACKING MONKEYKING  (G390),M L Yeung,--,"Settle just worse than midfield, shifted to the center of the track inside 250M and stayed on well to take third.",2022-11-09,3
4,4,BLISSFUL STAR  (E168),Z Purton,V/TT,"Broke smartly, sat right behind the speed on the rail, only one pace in the straight.",2022-11-09,3
5,3,VIVA POPCORN  (D307),Y L Chung,H/TT,"Sat midfield early, race near the rail throughout, only made some progress in the straight.",2022-11-09,3
6,11,SMOOTHIES  (D233),M F Poon,B/TT,"Raced at the rear, hard ridden inside the final 550M, closed off well in the centre of the track.",2022-11-09,3
7,9,AMAZING BOY  (D513),S De Sousa,TT,"Broke nicely, ridden to be prominent next to the leader, weakened inside final 150M.",2022-11-09,3
8,7,BORN THE SAME DAY  (E458),C L Chau,P-/H/TT-,"Began slowly, sat near the rear on the rail, hard ridden inside 450M, made minor progress.",2022-11-09,3
9,10,EVER LAUGH  (A278),R Maia,V-/B2/TT,"Sat midfield 2 wide, moved to 3 wide on the back straight, never threaten.",2022-11-09,3
10,2,LUCKY MISSILE  (C501),L Hewitson,CP,"Hard ridden after the start, sat near the lead 3 wide no cover throughout, and weakened at the 450M.",2022-11-09,3
11,1,ALL JOYFUL  (D364),M Chadwick,B,"Raced at the rear, never a factor.",2022-11-09,3
12,5,MIGHTY VALOR  (C338),K C Leung,CP2/TT2,"Broke well and led the race, weakened and faded quickly after the 350M.",2022-11-09,3
1,12,ISLAND SURPRISE  (E429),S De Sousa,B/TT,"Showed speed & obtained lead early. Held a 1L advantage for much of the middle stages, continued to hold immediate challengers all the way & was clear of fast finisher on line.",2022-11-09,4
2,9,RATTAN KINGDOM  (G035),Z Purton,B/XB/TT,"Last into stride, made some ground at first bend before racing between runners in a line of three near the back. Moved closer after 500m mark, swung very wide on cornering before flying home to second in late stages.",2022-11-09,4
3,8,HAPPY SOUL  (G249),A Badel,CP/TT,"Steadied after the start, shifted across behind runners to the rail before making ground along the inside to midfield. Stayed along the rail on cornering before closing well for third, only beaten a length.",2022-11-09,4
4,3,CHARMING STEED  (E494),C Y Ho,TT,"Ridden forward after start, raced outside leader early before holding second when about a length from the lead in middle stages. Closed evenly all the way to line & was only beaten 1.5L.",2022-11-09,4
5,1,DURHAM STAR  (E082),L Hewitson,B/XB,Was trapped racing three wide without cover just forward of midfield throughout. Closed off only one paced in the straight & wasn't a bad run after coving additional ground throughout.,2022-11-09,4
6,2,WOOD ON FIRE  (C460),K C Leung,H/V/TT,Began fast before being crossed & racing third on the rail. Was about 2L from the lead on straightening when winner held 1L advantage before finishing off once paced until emptying in last 50m & weakening a length late.,2022-11-09,4
7,6,RIVER VIEWS  (G212),C L Chau,B1,"Got a good position 1,1 after start. Was only 2.5L from lead entering last section but couldn't improve & weakened a length in the final 100m to be beaten 3L in midfield.",2022-11-09,4
8,4,SUCCESS FIGHTER  (G080),H Bentley,B/TT,Raced in midfield between runners throughout. Straightened 4L from the lead & could only maintain that deficit in the straight & was never a real threat.,2022-11-09,4
9,11,TOUCH FAITH  (E153),V Borges,P-,Was trapped racing three wide but with cover in midfield throughout. Moved wider approaching the 400m when over 3L from the lead before peaking on effort mid-straight & weakening to 9th.,2022-11-09,4
10,7,DAZZLING FELLOW  (G058),L Currie,TT,"Raced worse than midfield before being hampered around first bend & taken back to second last. Taken 4 wide without cover from 800m, continued wide & inclined to lay inwards around bend before making no headway in straight.",2022-11-09,4
11,10,BIRDSVILLE  (E464),M L Yeung,SR/TT,Steadied from outside gate & taken across behind runners to find the rail at first bend & race second last. Entered last section over 5L behind & could only hold similar deficit all the way to line & was second last.,2022-11-09,4
12,5,GENEROUS FRIEND  (G439),R Maia,--,"Began ok & was in midfield early before being steadied & taken right back to last from the first bend. Continued a clear last in middle stages, was just under 7L from the lead approaching the corner but made no headway.",2022-11-09,4
1,4,SUPER COMMANDER  (D350),L Ferraris,V/TT,"Jumped well from the widest draw, sent forward to take the lead, led by 4 lengths turning in, kept on very well in straight, won by 3/4L.",2022-11-09,5
2,10,SIXTH GENERATION  (G120),C Wong,TT1,"Jumped with them, raced 2 wide behind midfield, 8 lengths back turning in, made very good progress in straight to take 2nd, nearest finish.",2022-11-09,5
3,6,YELLOWFIN  (G326),K C Leung,TT1,"Shifted out at start and bumped, raced 2 wide better than midfield, commenced move 400M, closed off well to take a place without threatening.",2022-11-09,5
4,9,DIVINE ERA  (D507),H N Wong,TT,"Began well form a wide draw, raced towards rear of midfield on the outside, 8 lengths or so back on turn, very wide into straight, finished off well to make frame without threatening.",2022-11-09,5
5,8,HAPPY TRIO  (G244),L Hewitson,SR-/H/V1,"Began fairly, raced behind midfield on the inside, saved ground on turn, made some progress early in straight, peaked 200M, ran on evenly to the line.",2022-11-09,5
6,5,GOODLUCK GOODLUCK  (B188),M Chadwick,--,"Slightly slow out, raced at rear on the inside early, 2 wide in the middle stages, still 11 lengths back at 400M, made reasonable progress in straight.",2022-11-09,5
7,3,SEE U AGAIN  (G247),M F Poon,B/TT,"Began fairly, raced in midfield on the outside, there to turn, finished off evenly.",2022-11-09,5
8,2,BRILLIANT LIFE  (E396),A Hamelin,--,"Taken back from gate 9, raced 2 wide towards rear, 9 lengths back on turn, made no impression in straight.",2022-11-09,5
9,7,MULTIMORE  (D443),C L Chau,TT,"Average to begin, raced in midfield early, hampered approaching 800M, 10 lengths back on turn, made no progress in straight.",2022-11-09,5
10,11,VIVA MAMA  (D408),V Borges,CP/TT,"Bumped start, raced prominently on the inside, allowed rival to cross near 700M, 2nd on turn, 4 lengths behind at 400M, peaked early in straight, weakened thereafter.",2022-11-09,5
11,12,BRILLIANT EIGHT  (G280),M L Yeung,--,"Taken back from a wide draw, raced at rear throughout, never a factor.",2022-11-09,5
12,1,AWESOME TREASURE  (E435),Z Purton,H-/TT,"Commenced well, raced in 3rd, 2 wide, 4 lengths back on turn, peaked early in straight, weakened thereafter, eased final 100M. (See Racing Incidents.)",2022-11-09,5
1,5,INTREPID WINNER  (G144),H Bentley,B,"Sat near the rear early, move to the outside in the straight, showed a strong turn of foot and scored by a head.",2022-11-09,6
2,12,ENSURED  (G136),S De Sousa,--,"Settled near the rear in the early stage, was held up near the 350M, moved into the clear inside 300M, closed off well, always held.",2022-11-09,6
3,2,SAVVY KINGMAN  (D416),A Badel,--,"Settle just worse than midfield, shifted to the center of the track and made good progress in the straight, took the lead inside the final 50M, but just got passed near the line.",2022-11-09,6
4,10,LUCKY DIAMOND  (D446),L Currie,B/TT,"Broke nicely, settled just in front of midfield, made some progress in the straight, and never threatened the top three.",2022-11-09,6
5,1,CHAMPION DRAGON  (G070),L Ferraris,H/TT,"Broke fairly and ridden along in the early stage to take the lead, set a fast tempo, and weakened inside 150M.",2022-11-09,6
6,11,ROBOT WARRIOR  (C532),H N Wong,B2,"Raced at the rear and detached from the field early after interference, ridden along inside 800M, stayed on well.",2022-11-09,6
7,3,ROYAL BOMB  (E143),C Y Ho,V/TT,"Broke nicely, ridden to be prominent just behind the leader on the rail, never threaten.",2022-11-09,6
8,4,TEMPEST EXPRESS  (D426),Z Purton,B/TT,"Began well and sat next to the leader, did not quicken in the straight.",2022-11-09,6
9,7,PRAGMATISM  (G234),R Maia,--,"Settled in midfield, only one pace in the straight.",2022-11-09,6
10,8,WORLD FAMOUS  (C288),M Chadwick,B,"Settle 2 wide behind the speed, hard ridden inside 400M and weakened in the straight.",2022-11-09,6
11,9,BULLETPROOF  (D219),V Borges,V,"Raced just worse than midfield, made no progress.",2022-11-09,6
12,6,KING'S CAPITAL  (E077),K C Leung,--,"Severely hampered near the 1400M, never tested.",2022-11-09,6
1,5,WHIZZ KID  (E392),Z Purton,B/TT,"Driven forward from a poor draw to vie for lead, travelled 2-wide alongside fellow race leader most of the way before gaining advantage rounding home bend, drew clear inside final 200 metres.",2022-11-09,7
2,6,ROCK YA HEART  (E380),C Y Ho,TT,"Settled mainly in forward of midfield in 5th, fought on under pressure to reach 2nd over 100 metres out, just held on for the placing late.",2022-11-09,7
3,2,HANDSOME BO BO  (B119),H Bentley,TT,"Slightly slow out from a poor gate travelling one from last, shifted 3-wide rounding home bend and widest into straight, responded well inside final 150 metres.",2022-11-09,7
4,7,PING HAI GALAXY  (C377),A Badel,--,"Broke well but soon taken back, remained wide without cover mostly in midfield in 7th to straight, produced good late impression inside final 200 metres.",2022-11-09,7
5,3,WE THE SOUTH  (D149),V Borges,H/XB,"Worked hard from the widest gate sharing early pace 3-wide without cover, shifted one-out-one-back for cover approaching onto home bend, kept on under pressure before fading inside 50 metres.",2022-11-09,7
6,8,EQUALETTA BLITZ  (D385),L Hewitson,B/H,"Settled mainly in 4th some 3L off the pace, kept on without quickening in home straight.",2022-11-09,7
7,9,RUN RUN COOL  (E322),M F Poon,PC,"Settled towards the rear, snuck up on the rail turning for home, fought on steadily under pressure without threatening.",2022-11-09,7
8,1,HARMONY AND RICH  (D110),S De Sousa,--,"Ridden along 3-wide in midfield, hampered and lost position passing the 700 metres, towards rear into straight when jostled, one paced when tightened inside the 100 metres.",2022-11-09,7
9,10,SEIZING THE MOMENT  (E444),A Hamelin,B,"Trailed the field to straight, saved ground making home turn, kept on steadily without threatening",2022-11-09,7
10,4,CLASSIC UNICORN  (C343),M Chadwick,P/TT,"Driven forward from the one gate to share the pace, drifted slightly backward to 2nd rounding home bend, folded up quickly inside final 280 metres.",2022-11-09,7
1,5,HEROIC MASTER  (G394),Z Purton,TT,"Settled nicely in a position ahead of midfield, picked up strongly passing 300M, led near 100M, won going away.",2022-11-09,8
2,7,SUPER AXIOM  (E105),H N Wong,H/P/TT,"From draw 11 showed good speed to lead, led at good pace, kept on in the straight only caught by winner near 100M, held on well for 2nd.",2022-11-09,8
3,1,SPECIAL M  (E271),A Hamelin,PC/TT,"Unable to slot in from draw 12, moved up to chase leader, kept on steadily turning home, well held by first two final stages.",2022-11-09,8
4,8,SERGEANT PEPPER  (E432),K C Leung,--,"Went forward as expected, tracked leader in a fast run race, fought hard early straight but couldn't find extra gear, run ended near 100M.",2022-11-09,8
5,6,CALIFORNIA DEEPLY  (G451),M Chadwick,TT1,"Slow to begin, given a waiting ride at the rear, closed off final 400M fastest, left a good impression on its debut.",2022-11-09,8
5,12,HIGH RISE SOLDIER  (C511),C Y Ho,PC,"Held up towards the rear, 6Ls to make up top of straight, finished off well final 300M but too much to make up.",2022-11-09,8
7,9,SAVVY DELIGHT  (E386),M F Poon,P/TT,"Settled down behind midfield, pushed along 500M, stayed on without threat after turning home.",2022-11-09,8
8,10,SPONTANEOUS  (D106),V Borges,B,"In mid-division, 3-wide no cover from 600M, continued on fairly passing 300M, not reach contention.",2022-11-09,8
9,2,HARMONY FIRE  (E175),S De Sousa,SR1/TT,"Chased leaders, made the home turn awkwardly, battled on same pace turning home, no threat from mid-straight.",2022-11-09,8
10,4,DRAGON ADMIRAL  (G311),A Badel,H1/XB1,"Began awkwardly and lost ground, ended up in the rear 7-8Ls off leader, made limited progress over final 300M, never threatened.",2022-11-09,8
11,3,CLASSIC POSH  (C327),L Ferraris,--,"Steadied early stages to obtain a position closer to the rail, no closer than 3-wide throughout, gave limited response turning in the straight, never troubled leaders.",2022-11-09,8
12,11,SUPER EAGLE  (G408),M L Yeung,H,"Jumped on terms from inside draw, settled behind midfield 6Ls off the pace, failed to run on final 300M.",2022-11-09,8
1,4,STAR BRITE  (G104),C Y Ho,CP/TT,"Away well, raced 2 wide better than midfield, a bit closer on turn, finished off strongly to score by a nose.",2022-11-09,9
2,7,XPONENTIAL  (D049),A Hamelin,B/TT,"Clean jump, sent forward to race in 2nd, a length behind the leader, travelled comfortably to turn, finished off strongly, just beaten by a nose.",2022-11-09,9
