Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Handicap,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
12,3.0,SUNNY WAY (V176),S Clipperton,J Moore,132,1045,4,9,9 9 9 9 12,1:49.20,24.0,2017/02/05,ST,5,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""C"" Course",14.02,36.94,1:01.23,1:24.88,1:47.75,,14.02,22.92,24.29,23.65,22.87,nan
13,8.0,HAPPY ROCKY (S147),B Prebble,A Lee,124,1098,3,9-1/2,11 12 11 13 13,1:49.27,91.0,2017/02/05,ST,5,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""C"" Course",14.02,36.94,1:01.23,1:24.88,1:47.75,,14.02,22.92,24.29,23.65,22.87,nan
1,13.0,MEISTERSTUECK (V165),M L Yeung,T P Yung,117,1149,14,-,6 7 8 1,1:22.38,14.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
2,3.0,GENEROUS HEART (V394),Z Purton,C H Yip,131,1110,2,SH,7 8 7 2,1:22.39,2.3,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
3,1.0,CARE FREE PRINCE (V069),N Rawiller,K L Man,133,1122,7,2-1/2,2 2 3 3,1:22.78,5.5,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
4,6.0,TEAM SWEET (V089),J Moreira,J Moore,127,1094,6,2-3/4,9 9 9 4,1:22.83,6.1,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
5,11.0,C P POWER (V037),C Schofield,A T Millard,122,1063,10,2-3/4,10 10 11 5,1:22.84,19.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
6,7.0,GREAT TREASURE (T380),H W Lai,A Lee,125,1004,11,3,11 11 10 6,1:22.86,15.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
7,12.0,CURLING LUXURY (A083),C Y Ho,Y S Tsui,119,1010,1,3-1/4,3 3 2 7,1:22.91,321.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
8,2.0,PENANG HALL (T062),N Callan,D J Hall,133,1221,12,3-1/4,12 13 12 8,1:22.91,17.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
9,5.0,SILVERFIELD (S106),K Teetan,T K Ng,131,1055,4,3-1/2,8 6 5 9,1:22.93,11.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
10,4.0,GRAND HARBOUR (P421),O Doleuze,C W Chang,131,1209,3,5-1/2,4 5 6 10,1:23.24,24.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
11,10.0,LUCKY KINGDOM (V420),U Rispoli,A S Cruz,123,1250,8,7,1 1 1 11,1:23.48,57.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
12,9.0,GOOD METHOD (S218),H T Mo,C S Shum,114,1085,9,7-1/4,5 4 4 12,1:23.55,29.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
13,8.0,UNLEASHED DRAGON (V205),K C Leung,R Gibson,123,1098,5,7-3/4,13 12 13 13,1:23.61,56.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
14,14.0,EXPECTATOR (N284),T H So,L Ho,115,1080,13,8-3/4,14 14 14 14,1:23.78,191.0,2017/02/05,ST,6,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C"" Course",13.51,35.65,59.49,1:22.38,,,13.51,22.14,23.84,22.89,nan,nan
1,9.0,SUPREME PROFIT (P230),C Schofield,C S Shum,115,1278,4,-,6 6 1 1 1,1:47.04,8.4,2017/02/05,ST,7,Group Three,1800M,,GOOD,1.0,"TURF - ""C"" Course",13.90,37.10,1:01.31,1:24.20,1:47.04,,13.90,23.20,24.21,22.89,22.84,nan
2,6.0,BASIC TRILOGY (V133),S Clipperton,J Moore,118,1202,3,1,3 3 4 5 2,1:47.20,7.9,2017/02/05,ST,7,Group Three,1800M,,GOOD,1.0,"TURF - ""C"" Course",13.90,37.10,1:01.31,1:24.20,1:47.04,,13.90,23.20,24.21,22.89,22.84,nan
3,5.0,ROMANTIC TOUCH (S393),D Whyte,A S Cruz,128,1159,9,2-3/4,2 2 5 4 3,1:47.48,6.3,2017/02/05,ST,7,Group Three,1800M,,GOOD,1.0,"TURF - ""C"" Course",13.90,37.10,1:01.31,1:24.20,1:47.04,,13.90,23.20,24.21,22.89,22.84,nan
4,7.0,HELENE SUPER STAR (S152),K Teetan,A S Cruz,117,1212,8,3,1 1 2 3 4,1:47.50,34.0,2017/02/05,ST,7,Group Three,1800M,,GOOD,1.0,"TURF - ""C"" Course",13.90,37.10,1:01.31,1:24.20,1:47.04,,13.90,23.20,24.21,22.89,22.84,nan
5,3.0,THE ALFONSO (V627),Z Purton,J Lau,129,1168,5,3-1/2,4 4 6 6 5,1:47.62,6.5,2017/02/05,ST,7,Group Three,1800M,,GOOD,1.0,"TURF - ""C"" Course",13.90,37.10,1:01.31,1:24.20,1:47.04,,13.90,23.20,24.21,22.89,22.84,nan
6,2.0,FLAME HERO (P294),K C Leung,L Ho,129,1152,2,4-1/2,5 5 7 7 6,1:47.75,28.0,2017/02/05,ST,7,Group Three,1800M,,GOOD,1.0,"TURF - ""C"" Course",13.90,37.10,1:01.31,1:24.20,1:47.04,,13.90,23.20,24.21,22.89,22.84,nan
7,8.0,HELENE CHARISMA (A129),J Moreira,J Moore,115,1115,6,4-1/2,9 8 8 8 7,1:47.77,2.3,2017/02/05,ST,7,Group Three,1800M,,GOOD,1.0,"TURF - ""C"" Course",13.90,37.10,1:01.31,1:24.20,1:47.04,,13.90,23.20,24.21,22.89,22.84,nan
8,1.0,HORSE OF FORTUNE (T118),S De Sousa,A T Millard,133,1075,1,5,7 7 9 9 8,1:47.83,13.0,2017/02/05,ST,7,Group Three,1800M,,GOOD,1.0,"TURF - ""C"" Course",13.90,37.10,1:01.31,1:24.20,1:47.04,,13.90,23.20,24.21,22.89,22.84,nan
9,4.0,HARBOUR MASTER (S145),N Callan,J Moore,128,1151,7,6-1/2,8 9 3 2 9,1:48.06,12.0,2017/02/05,ST,7,Group Three,1800M,,GOOD,1.0,"TURF - ""C"" Course",13.90,37.10,1:01.31,1:24.20,1:47.04,,13.90,23.20,24.21,22.89,22.84,nan
1,5.0,WESTERN EXPRESS (A090),J Moreira,J Size,121,1255,9,-,11 11 9 1,1:21.65,3.2,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
2,3.0,CALIFORNIA WHIP (A114),N Callan,A S Cruz,126,1129,1,1-1/4,5 4 2 2,1:21.86,2.1,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
3,7.0,JOLLY JOLLY (T087),S Clipperton,P O'Sullivan,120,1216,6,3-1/2,8 9 7 3,1:22.23,11.0,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
4,6.0,HEALTHY JOYFUL (S358),C Y Ho,C S Shum,118,1033,4,3-3/4,3 5 6 4,1:22.25,16.0,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
5,1.0,NEW ASIA SUNRISE (T268),K Teetan,Y S Tsui,130,1013,10,3-3/4,4 3 3 5,1:22.27,18.0,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
6,11.0,LITTLE DRAGON (S264),K C Ng,P F Yiu,113,1067,8,4-1/4,2 2 4 6,1:22.34,161.0,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
7,2.0,MIDNIGHT RATTLER (T371),B Prebble,J Moore,128,1156,5,4-3/4,6 7 10 7,1:22.43,7.0,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
8,8.0,SPICY SURE (T234),K K Chiong,K L Man,115,1156,7,5,1 1 1 8,1:22.47,25.0,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
9,4.0,TIME WARP (A066),M Chadwick,A S Cruz,121,1213,11,5-1/2,10 6 5 9,1:22.52,35.0,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
10,9.0,DR WIN WIN (A154),C Schofield,C Fownes,119,1020,2,7-1/4,7 8 8 10,1:22.82,133.0,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
11,10.0,TONYBOY (S101),M L Yeung,T P Yung,117,1206,3,15-3/4,9 10 11 11,1:24.18,74.0,2017/02/05,ST,8,Class 2,1400M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.60,36.16,59.31,1:21.65,,,13.60,22.56,23.15,22.34,nan,nan
1,1.0,FIGHT HERO (T186),H W Lai,Y S Tsui,133,1148,6,-,2 1 1,1:08.85,13.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
2,6.0,ARIZONA BLIZZARD (V264),J Moreira,J Size,123,1119,2,1/2,8 9 2,1:08.94,1.9,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
3,12.0,FISH N' CHIPS (T099),M L Yeung,A Lee,116,1105,11,3,1 2 3,1:09.33,59.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
4,5.0,STAR OF YAN OI (T389),Z Purton,T P Yung,124,1266,12,3,10 8 4,1:09.34,4.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
5,8.0,AMAZING RACE (V350),C Y Ho,C Fownes,118,1149,8,3,7 7 5,1:09.35,74.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
6,3.0,JOYFUL MOMENTS (T134),K K Chiong,R Gibson,122,1133,4,3-1/4,6 6 6,1:09.38,12.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
7,11.0,BEAR RAPPER (S337),S De Sousa,D E Ferraris,118,1219,10,5-1/4,4 4 7,1:09.68,17.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
8,7.0,SILLY BUDDIES (S054),O Doleuze,C W Chang,122,1103,1,5-3/4,12 10 8,1:09.77,56.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
9,9.0,MULTIMAX (T129),K C Ng,A S Cruz,115,1154,5,8,3 3 9,1:10.14,18.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
10,2.0,E-SUPER (T010),N Callan,K L Man,131,1041,7,8-1/2,5 5 10,1:10.20,10.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
11,4.0,CELESTIAL NOVA (V045),H T Mo,C S Shum,114,1119,3,12,11 11 11,1:10.78,244.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
12,10.0,EL SHERIF (V292),D Whyte,D J Hall,119,1176,9,12-1/2,9 12 12,1:10.85,46.0,2017/02/05,ST,9,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.34,45.79,1:08.85,,,,23.34,22.45,23.06,nan,nan,nan
1,10.0,ALWAYS WIN (T050),K C Leung,T P Yung,115,1195,8,-,9 8 1,1:09.27,10.0,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
2,8.0,BLAZE STAMINA (V070),Z Purton,A S Cruz,120,1075,3,1-1/2,2 2 2,1:09.49,4.9,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
3,1.0,HANG'S DECISION (T262),U Rispoli,W Y So,133,1094,5,3-1/4,6 6 3,1:09.78,7.1,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
4,7.0,STAR OF JOY (A171),S De Sousa,K L Man,123,1073,1,3-1/4,3 3 4,1:09.78,13.0,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
5,11.0,EASY TOUCH (V269),H T Mo,C S Shum,105,1202,7,3-1/2,1 1 5,1:09.81,43.0,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
6,5.0,DR LISTENING (V288),J Moreira,J Size,127,1100,10,4-1/2,8 7 6,1:10.00,3.1,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
7,9.0,APACHE SPIRIT (T095),C Y Ho,C Fownes,117,1071,6,5-1/2,10 9 7,1:10.17,107.0,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
8,4.0,KING MORTAR (A097),S Clipperton,J Moore,128,1104,9,6-1/2,4 4 8,1:10.31,4.9,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
9,6.0,HAPPY LIFE (V134),N Rawiller,K W Lui,126,1106,11,6-3/4,12 11 9,1:10.34,24.0,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
10,12.0,GOAL FOR GOLD (S439),T H So,P O'Sullivan,112,1124,4,7-1/4,7 5 10,1:10.42,17.0,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
11,2.0,HINYUEN SWIFTNESS (V250),K K Chiong,C H Yip,126,1178,2,9-3/4,5 10 11,1:10.84,94.0,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
12,3.0,WHY WHY (P372),M L Yeung,A Lee,127,1196,12,11-1/4,11 12 12,1:11.06,36.0,2017/02/05,ST,10,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",23.88,46.69,1:09.27,,,,23.88,22.81,22.58,nan,nan,nan
1,6.0,MY BLESSING (V164),Z Purton,C H Yip,125,1068,7,-,3 3 3 1,1:41.10,4.1,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
2,9.0,BLISS CARTEL (S202),D Whyte,D E Ferraris,120,1096,12,1,1 1 1 2,1:41.25,4.9,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
3,3.0,DANEWIN EXPRESS (S234),U Rispoli,Y S Tsui,129,1129,2,1-1/4,9 9 7 3,1:41.31,6.2,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
4,2.0,RISING POWER (N294),O Doleuze,C W Chang,130,1108,3,2-3/4,11 11 11 4,1:41.54,9.1,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
5,7.0,GOLDEN PARTNERS (S286),C Schofield,A T Millard,123,1103,1,2-3/4,6 6 5 5,1:41.56,4.7,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
6,4.0,YOURTHEWONFORME (T258),T H So,T K Ng,125,1143,11,4-1/2,10 10 10 6,1:41.83,24.0,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
7,5.0,DASHING FORTUNE (P046),A Badel,D E Ferraris,125,1148,6,4-3/4,4 2 2 7,1:41.87,12.0,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
8,8.0,ALWAYS WONGCHOY (T263),H W Lai,Y S Tsui,122,1115,8,5-1/2,12 12 12 8,1:41.98,107.0,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
9,10.0,THIS IS GLADIATOR (T261),K Teetan,C S Shum,120,1051,10,7-1/2,2 4 4 9,1:42.32,26.0,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
10,1.0,DOUBLE POINT (S246),J Moreira,C Fownes,132,1038,9,8-1/4,7 5 6 10,1:42.44,12.0,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
11,12.0,PERFECT TIMING (T019),M Chadwick,T P Yung,114,1101,5,9,8 8 9 11,1:42.55,28.0,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
12,11.0,MASTER PINNACLE (S351),M L Yeung,A Lee,112,993,4,12,5 7 8 12,1:43.00,172.0,2017/02/08,HV,1,Class 5,1650M,40-15,GOOD,1.0,"TURF - ""B"" Course",28.21,52.50,1:17.21,1:41.10,,,28.21,24.29,24.71,23.89,nan,nan
1,10.0,ALL TOGETHER (T420),M Chadwick,C S Shum,113,1101,2,-,1 1 1,1:10.61,15.0,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
2,9.0,SHOW MISSION (T436),C Schofield,Y S Tsui,119,1084,5,N,3 4 2,1:10.65,4.8,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
3,4.0,MR KOOL (T335),J Moreira,W Y So,132,1067,6,N,8 6 3,1:10.67,4.8,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
4,12.0,INTELLECTUAL GLIDE (S124),M L Yeung,A Lee,111,1014,1,1-3/4,4 3 4,1:10.90,19.0,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
5,2.0,SHINING CHAMPION (S305),N Callan,R Gibson,133,1136,7,2,10 9 5,1:10.93,12.0,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
6,3.0,IDYLLIC WIND (N139),D Whyte,T K Ng,132,1204,8,2-1/2,2 2 6,1:10.99,24.0,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
7,11.0,GREAT SPEED (S251),S De Sousa,L Ho,114,1083,4,3-3/4,5 5 7,1:11.20,9.0,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
8,6.0,MANHATTAN STRIKER (V141),O Doleuze,C Fownes,122,1091,11,5,11 11 8,1:11.40,25.0,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
9,7.0,LUCKY FRIENDS (V155),A Badel,D E Ferraris,121,1106,12,5,12 12 9,1:11.42,50.0,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
10,8.0,HAPPY CENTURY (T042),K Teetan,D Cruz,120,1100,3,5-1/4,7 8 10,1:11.43,5.6,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
11,1.0,REWARDING FLYER (T401),S Clipperton,J Moore,133,1037,10,6-3/4,6 7 11,1:11.69,9.2,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
12,5.0,TREASURE AND GOLD (V027),N Rawiller,C H Yip,130,1145,9,7-1/2,9 10 12,1:11.80,9.6,2017/02/08,HV,2,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""B"" Course",23.90,46.82,1:10.61,,,,23.90,22.92,23.79,nan,nan,nan
1,2.0,ARM RUNDA (V248),J Moreira,J Size,129,1171,2,-,4 5 1,1:11.01,4.5,2017/02/08,HV,3,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""B"" Course",24.09,47.29,1:11.01,,,,24.09,23.20,23.72,nan,nan,nan
2,11.0,RAY OF GOLD (N443),S De Sousa,Y S Tsui,118,1113,4,1/2,11 12 2,1:11.11,12.0,2017/02/08,HV,3,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""B"" Course",24.09,47.29,1:11.01,,,,24.09,23.20,23.72,nan,nan,nan
3,9.0,G-ONE LOVER (T427),A Badel,C S Shum,123,1131,5,1-1/4,9 3 3,1:11.25,6.8,2017/02/08,HV,3,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""B"" Course",24.09,47.29,1:11.01,,,,24.09,23.20,23.72,nan,nan,nan
4,7.0,BRIGHT STAR (N387),O Doleuze,T P Yung,126,1033,3,1-1/2,6 6 4,1:11.26,8.5,2017/02/08,HV,3,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""B"" Course",24.09,47.29,1:11.01,,,,24.09,23.20,23.72,nan,nan,nan
5,5.0,GRADE ONE (A010),Z Purton,P O'Sullivan,129,1174,7,1-3/4,2 1 5,1:11.29,2.4,2017/02/08,HV,3,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""B"" Course",24.09,47.29,1:11.01,,,,24.09,23.20,23.72,nan,nan,nan
6,4.0,GRACE HEART (S399),D Whyte,C Fownes,129,963,10,2-1/4,1 2 6,1:11.38,16.0,2017/02/08,HV,3,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""B"" Course",24.09,47.29,1:11.01,,,,24.09,23.20,23.72,nan,nan,nan
7,12.0,UNIQUE JOYFUL (S241),H W Lai,A Lee,117,1162,6,2-1/2,7 9 7,1:11.42,17.0,2017/02/08,HV,3,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""B"" Course",24.09,47.29,1:11.01,,,,24.09,23.20,23.72,nan,nan,nan
8,6.0,SEE ME NOW (V171),K K Chiong,K W Lui,124,943,9,3,5 7 8,1:11.47,55.0,2017/02/08,HV,3,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""B"" Course",24.09,47.29,1:11.01,,,,24.09,23.20,23.72,nan,nan,nan
