Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
7,8.0,GLORY OF INDIA (CK130),J Lloyd,J Size,122,1027,4,4-1/2,3 5 4 6 7,2:04.39,20.0,2012/01/01,ST,7,Class 3,2000M,80-60,GOOD,"TURF - ""A+3"" Course",25.86,50.05,1:14.61,1:39.88,2:03.68,,25.86,24.19,24.56,25.27,23.80,nan
8,5.0,SUPER HURRICANE (M237),H W Lai,L Ho,124,1012,10,4-3/4,4 4 5 3 8,2:04.45,9.2,2012/01/01,ST,7,Class 3,2000M,80-60,GOOD,"TURF - ""A+3"" Course",25.86,50.05,1:14.61,1:39.88,2:03.68,,25.86,24.19,24.56,25.27,23.80,nan
9,2.0,FLYING CHAPARRAL (M245),D Whyte,B K Ng,130,1162,11,5-1/4,5 3 3 2 9,2:04.53,7.3,2012/01/01,ST,7,Class 3,2000M,80-60,GOOD,"TURF - ""A+3"" Course",25.86,50.05,1:14.61,1:39.88,2:03.68,,25.86,24.19,24.56,25.27,23.80,nan
10,11.0,BURGUNDY MAC (M205),M Du Plessis,D E Ferraris,118,994,9,5-3/4,10 11 11 12 10,2:04.62,11.0,2012/01/01,ST,7,Class 3,2000M,80-60,GOOD,"TURF - ""A+3"" Course",25.86,50.05,1:14.61,1:39.88,2:03.68,,25.86,24.19,24.56,25.27,23.80,nan
11,4.0,SICHUAN LEGEND (M248),G Mosse,R Gibson,127,1189,12,6-1/4,12 12 12 11 11,2:04.70,43.0,2012/01/01,ST,7,Class 3,2000M,80-60,GOOD,"TURF - ""A+3"" Course",25.86,50.05,1:14.61,1:39.88,2:03.68,,25.86,24.19,24.56,25.27,23.80,nan
12,6.0,NORTH HILL (CJ082),T Clark,A Schutz,125,1155,8,6-1/2,9 9 9 7 12,2:04.71,61.0,2012/01/01,ST,7,Class 3,2000M,80-60,GOOD,"TURF - ""A+3"" Course",25.86,50.05,1:14.61,1:39.88,2:03.68,,25.86,24.19,24.56,25.27,23.80,nan
13,3.0,TOM'S EIGHTH (CL087),O Doleuze,K W Lui,129,1154,3,6-3/4,13 13 13 14 13,2:04.75,24.0,2012/01/01,ST,7,Class 3,2000M,80-60,GOOD,"TURF - ""A+3"" Course",25.86,50.05,1:14.61,1:39.88,2:03.68,,25.86,24.19,24.56,25.27,23.80,nan
14,1.0,ANTIPASTO (CK213),K C Leung,J Moore,127,955,1,7-1/4,6 7 6 9 14,2:04.82,12.0,2012/01/01,ST,7,Class 3,2000M,80-60,GOOD,"TURF - ""A+3"" Course",25.86,50.05,1:14.61,1:39.88,2:03.68,,25.86,24.19,24.56,25.27,23.80,nan
1,8.0,BEST ELEVEN (N016),M Guyon,A S Cruz,119,1069,11,-,3 2 1,1:09.85,3.9,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
2,9.0,LONGWAH RISING (CJ297),B Doyle,T W Leung,118,1185,6,1-1/4,2 5 2,1:10.06,36,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
3,4.0,MENTOR (N017),D Whyte,J Size,122,1144,4,1-3/4,5 3 3,1:10.16,2,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
4,5.0,QUANTUM POWER (M134),G Mosse,R Gibson,121,1076,3,2-3/4,8 7 4,1:10.30,3.3,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
5,7.0,WINNING APEX (N128),O Doleuze,C W Chang,120,1029,9,4-1/2,12 12 5,1:10.56,22,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
6,13.0,SHIBALA (CK230),W M Lai,K L Man,112,1010,10,4-3/4,4 6 6,1:10.60,75,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
7,2.0,FOREVER ELATION (CK215),T Angland,A Schutz,126,1089,2,5-3/4,9 8 7,1:10.77,28,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
8,12.0,HORSESHOE FORTUNE (CL098),C K Tong,P F Yiu,113,1016,12,7-3/4,10 10 8,1:11.07,99,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
9,6.0,TIME RUNNER (M364),M Chadwick,A T Millard,119,1251,7,9,1 1 9,1:11.29,99,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
10,10.0,VIVA FIGHTER (CG307),H W Lai,K W Lui,116,1128,8,9-1/4,11 11 10,1:11.34,99,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
11,3.0,SUPER BRAND (M155),D Beadman,J Moore,126,1015,1,12-3/4,7 9 11,1:11.88,42,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
12,11.0,EASY TRACK (N039),Y T Cheng,C H Yip,115,1195,5,15-1/2,6 4 12,1:12.34,99,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
WV,1.0,BEST WIN (CL212),C Y Ho,C Fownes,128,---,---,---,---,---,---,2012/01/01,ST,8,Class 3,1200M,80-60,GOOD,"TURF - ""A+3"" Course",23.91,46.71,1:09.85,,,,23.91,22.80,23.14,nan,nan,nan
1,3.0,FINEZZA (M035),O Doleuze,P O'Sullivan,132,1143,9,-,11 10 9 1,1:35.71,3.1,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
2,4.0,AOMEN (N008),M Guyon,J Size,123,1143,5,NOSE,6 7 6 2,1:35.71,21,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
3,13.0,SHINY DAY (M131),Y T Cheng,L Ho,115,1179,3,1-3/4,1 1 1 3,1:35.97,3.1,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
4,6.0,LOMBARDI (CK406),N Callan,P F Yiu,126,1110,10,2-1/2,8 8 7 4,1:36.12,77,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
5,8.0,SHIFACHI TRADITION (CL013),D Whyte,R Gibson,124,1043,12,3,13 12 12 5,1:36.20,8.4,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
6,1.0,TREASURE GOLD (M233),J Lloyd,A T Millard,133,1071,6,4,9 9 10 6,1:36.35,20,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
7,9.0,SYDNEY POWER (M408),T Clark,Y S Tsui,124,1090,13,4,2 2 2 7,1:36.36,24,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
8,2.0,ATHENIUM (CK197),M Du Plessis,S Woods,132,1218,14,4-1/2,14 14 13 8,1:36.41,16,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
9,14.0,SUNSHINE DAY (N116),M Chadwick,A S Cruz,113,1033,7,5-1/2,10 11 11 9,1:36.59,51,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
10,11.0,MASTER KEY (CK387),K C Ng,D J Hall,108,1144,4,7,3 4 3 10,1:36.81,7.4,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
11,5.0,IRON EAGLE (M156),K C Leung,J Moore,126,1058,2,8-3/4,4 3 4 11,1:37.10,17,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
12,10.0,SILVER FLOWER (M264),C Y Ho,A Schutz,114,1110,1,9-1/4,7 6 8 12,1:37.17,99,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
13,12.0,MOON CHASER (CK013),C K Tong,C Fownes,116,1203,11,11-1/4,12 13 14 13,1:37.52,96,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
14,7.0,JIMSON THE BEST (CL016),C W Wong,C H Yip,122,1285,8,11-3/4,5 5 5 14,1:37.58,63,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
WV,,SCARLET CAMELLIA (M141),Z Purton,C S Shum,130,---,---,---,---,---,---,2012/01/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""A+3"" Course",24.74,48.13,1:12.21,1:35.71,,,24.74,23.39,24.08,23.50,nan,nan
1,10.0,AASHIQ (CK175),J Lloyd,P O'Sullivan,113,1196,8,-,1 1 1 1,1:21.99,21.0,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
2,4.0,CAPTAIN SWEET (CL354),D Beadman,J Moore,126,1166,5,3/4,3 3 3 2,1:22.14,3.4,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
3,6.0,FAT CHOY OOHLALA (CL250),Z Purton,C H Yip,121,1105,11,1,12 11 8 3,1:22.16,25.0,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
4,3.0,ADMIRATION (CL216),B Prebble,J Moore,126,1088,4,1-1/2,4 5 5 4,1:22.25,6.1,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
5,11.0,SWEET ORANGE (M289),M Barzalona,D E Ferraris,115,1103,6,2,8 9 10 5,1:22.31,11.0,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
6,1.0,BEAUTY FLASH (CK314),G Mosse,A S Cruz,133,1222,2,2,7 4 4 6,1:22.33,16.0,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
7,5.0,LEADING CITY (CK298),O Doleuze,J Moore,126,1249,1,2-1/4,2 2 2 7,1:22.35,26.0,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
8,7.0,PENGLAI XIANZI (CK248),M Chadwick,A S Cruz,117,1090,3,2-1/2,6 7 9 8,1:22.40,23.0,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
9,2.0,SICHUAN SUCCESS (CL307),D Whyte,J Size,131,1157,12,3-1/4,5 6 6 9,1:22.50,8.4,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
10,8.0,BRAVE KID (CK391),M L Yeung,J Size,115,1162,7,3-1/4,9 8 7 10,1:22.51,99.0,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
11,12.0,LONGWAH SUPREME (M293),M Du Plessis,C Fownes,113,1118,9,3-3/4,10 10 11 11,1:22.59,3.2,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
12,9.0,WHITE JADE (CK131),T Clark,J Moore,116,1188,10,10,11 12 12 12,1:23.58,99.0,2012/01/01,ST,10,Hong Kong Group Three,1400M,95+,GOOD,"TURF - ""A+3"" Course",13.25,35.72,58.86,1:21.99,,,13.25,22.47,23.14,23.13,nan,nan
1,2.0,FAY FAY (CL284),D Whyte,J Size,132,1132,14,-,10 10 7 1,1:35.10,2.1,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
2,7.0,SEMOS (M125),T Angland,D E Ferraris,123,1121,11,2-1/2,12 11 12 2,1:35.48,12.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
3,6.0,HELENE SPIRIT (M310),M Du Plessis,C Fownes,124,1105,2,2-1/2,7 8 9 3,1:35.52,14.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
4,5.0,DRAGON FIGHTER (CL260),M L Yeung,A Lee,121,1067,1,2-1/2,5 5 6 4,1:35.52,8.9,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
5,4.0,TURF EXPRESS (CL399),G Mosse,A S Cruz,125,1163,4,4-3/4,4 4 3 5,1:35.85,13.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
6,12.0,SAME WORLD (N098),D Beadman,J Moore,120,1098,9,5-1/4,13 13 11 6,1:35.94,16.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
7,1.0,JUST FANTASTIC (CL291),K C Ng,Y S Tsui,123,1134,12,6-1/2,1 1 1 7,1:36.13,43.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
8,13.0,RICH TAPESTRY (N011),J Lloyd,C W Chang,116,1128,6,6-1/2,11 12 13 8,1:36.16,87.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
9,3.0,HOT SHOT (CL289),C Y Ho,J Size,123,1030,8,6-3/4,3 2 2 9,1:36.19,22.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
10,8.0,KING OF REASON (M154),N Callan,P F Yiu,121,1077,10,7-1/4,8 7 5 10,1:36.26,99.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
11,9.0,KING AL AKBAR (CK381),O Doleuze,R Gibson,120,1183,5,7-1/2,9 9 10 11,1:36.29,59.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
12,14.0,REAL SUPREME (CL247),T H So,B K Ng,109,1185,7,7-3/4,2 3 4 12,1:36.33,6.3,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
13,10.0,HELENE WITTY (CL228),M Chadwick,A S Cruz,117,1231,13,8-3/4,14 14 14 13,1:36.49,18.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
14,11.0,NEW GREENFIELD (M282),M Barzalona,D Cruz,119,1094,3,11-3/4,6 6 8 14,1:36.99,51.0,2012/01/01,ST,11,Class 2,1600M,100-80,GOOD,"TURF - ""A+3"" Course",24.59,47.78,1:11.98,1:35.10,,,24.59,23.19,24.20,23.12,nan,nan
1,1.0,SHANGHAI PIONEER (CL252),B Doyle,T W Leung,133,1016,4,-,9 9 1,1:11.16,8.6,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
2,2.0,TURIN CHAMPION (M060),O Doleuze,R Gibson,133,1041,8,1-1/4,10 10 2,1:11.35,4.7,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
3,4.0,MARVEL PLUS (CL281),C Y Ho,A T Millard,126,1248,1,1-1/4,2 3 3,1:11.37,5.7,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
4,5.0,FAST INTENTIONS (CL271),T Angland,D E Ferraris,130,1152,2,1-3/4,6 6 4,1:11.45,9.6,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
5,10.0,FAIRY DRAGON (CL018),D Beadman,C S Shum,123,1149,10,1-3/4,1 1 5,1:11.45,6.5,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
6,11.0,HEY HA MASTER (CL208),K C Leung,K L Man,120,1030,3,2,5 5 6,1:11.47,6.3,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
7,9.0,METRO RIDER (CJ264),Z Purton,P O'Sullivan,124,1112,5,2-3/4,8 8 7,1:11.62,23.0,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
8,3.0,MAGIC KING (CH182),M L Yeung,A Schutz,129,1101,11,3,11 12 8,1:11.65,11.0,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
9,7.0,ASTROKID (CL330),W M Lai,T K Ng,125,1157,7,3-1/2,12 11 9,1:11.71,23.0,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
10,6.0,HERO AND GOLD (CK375),Y T Cheng,C H Yip,128,1096,12,4,4 4 10,1:11.81,35.0,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
11,12.0,RUN TO WIN (M133),M Du Plessis,Y S Tsui,117,1129,9,6-1/4,3 2 11,1:12.18,70.0,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
12,8.0,BINGO BINGO (CL196),M Guyon,D Cruz,126,1172,6,7-1/2,7 7 12,1:12.36,12.0,2012/01/04,HV,1,Class 5,1200M,40-10,GOOD,"TURF - ""A"" Course",23.69,46.81,1:11.16,,,,23.69,23.12,24.35,nan,nan,nan
1,2.0,LUCKY RECORD (CL429),B Doyle,A T Millard,131,1056,11,-,12 12 1,1:11.09,26.0,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
2,12.0,SUNSHINE KID (M080),O Doleuze,C W Chang,119,1216,7,1/2,1 1 2,1:11.17,9.0,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
3,8.0,TEAM WORK (CH276),M Guyon,Y S Tsui,123,1092,3,1,8 6 3,1:11.25,6.2,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
4,1.0,HONEY FORTUNE (M243),K C Leung,D Cruz,130,1236,2,1-1/4,11 9 4,1:11.31,6.3,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
5,9.0,ALL THE WINNERS (CL019),T H So,L Ho,115,1144,5,1-3/4,3 5 5,1:11.38,8.3,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
6,6.0,DARK SECRET (M213),G Cheyne,D E Ferraris,124,1021,6,1-3/4,7 7 6,1:11.39,70.0,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
7,3.0,LUCKY TYCOON (CH318),C W Wong,A Schutz,127,1094,1,2-1/4,5 4 7,1:11.44,30.0,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
8,4.0,JOHN DORY (M009),D Beadman,J Size,128,1134,9,3-1/2,9 11 8,1:11.63,10.0,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
9,10.0,GRACYTOM (CL408),C Y Ho,C Fownes,115,1027,4,3-1/2,4 3 9,1:11.65,3.3,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
10,5.0,ROCKET PROUD (CL392),G Mosse,A S Cruz,128,1072,8,3-3/4,6 8 10,1:11.67,17.0,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
11,11.0,CAGA SPIRIT (CK287),Y T Cheng,C H Yip,117,1109,10,4,10 10 11,1:11.72,8.3,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
12,7.0,NATURAL FLAME (CK016),M L Yeung,K L Man,120,1052,12,14-1/2,2 2 12,1:13.43,99.0,2012/01/04,HV,2,Class 4,1200M,60-40,GOOD,"TURF - ""A"" Course",24.12,47.20,1:11.09,,,,24.12,23.08,23.89,nan,nan,nan
1,8.0,PROSPERITY (CL435),D Beadman,J Size,120,1168,9,-,2 1 1 1 1,1:50.94,4.6,2012/01/04,HV,3,Class 4,1800M,60-40,GOOD,"TURF - ""A"" Course",13.61,36.00,1:01.02,1:26.63,1:50.94,,13.61,22.39,25.02,25.61,24.31,nan
2,4.0,SUISSE D'OR (CL195),G Cheyne,A Schutz,126,1127,6,2,1 2 2 2 2,1:51.26,5.7,2012/01/04,HV,3,Class 4,1800M,60-40,GOOD,"TURF - ""A"" Course",13.61,36.00,1:01.02,1:26.63,1:50.94,,13.61,22.39,25.02,25.61,24.31,nan
3,10.0,GREAT SHOW (CK001),Y T Cheng,Y S Tsui,114,1160,7,2-1/2,10 12 12 8 3,1:51.32,23.0,2012/01/04,HV,3,Class 4,1800M,60-40,GOOD,"TURF - ""A"" Course",13.61,36.00,1:01.02,1:26.63,1:50.94,,13.61,22.39,25.02,25.61,24.31,nan
4,9.0,WINNING PAL (CJ138),W M Lai,C W Chang,117,1115,3,3-1/4,12 9 8 5 4,1:51.46,17.0,2012/01/04,HV,3,Class 4,1800M,60-40,GOOD,"TURF - ""A"" Course",13.61,36.00,1:01.02,1:26.63,1:50.94,,13.61,22.39,25.02,25.61,24.31,nan
5,1.0,PERFECT TEN (CL030),C Y Ho,C Fownes,128,1176,8,5-1/4,9 10 10 11 5,1:51.78,4.3,2012/01/04,HV,3,Class 4,1800M,60-40,GOOD,"TURF - ""A"" Course",13.61,36.00,1:01.02,1:26.63,1:50.94,,13.61,22.39,25.02,25.61,24.31,nan
6,2.0,VILASOL (CK303),T H So,B K Ng,128,1090,11,5-1/4,11 11 11 12 6,1:51.79,15.0,2012/01/04,HV,3,Class 4,1800M,60-40,GOOD,"TURF - ""A"" Course",13.61,36.00,1:01.02,1:26.63,1:50.94,,13.61,22.39,25.02,25.61,24.31,nan
7,5.0,SOMETHING SPECIAL (CJ014),M Du Plessis,A T Millard,124,1116,2,6-1/4,6 6 6 7 7,1:51.94,9.6,2012/01/04,HV,3,Class 4,1800M,60-40,GOOD,"TURF - ""A"" Course",13.61,36.00,1:01.02,1:26.63,1:50.94,,13.61,22.39,25.02,25.61,24.31,nan
