Target Feature,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Date End,Date Begin
C Y Ho,-0.08453345830248842,0.538514215828212,-0.18435926499061284,0.17579266170992908,0.05044006878080891,0.10810364950694962,-0.28535461471136,0.06759018259139139,0.3769710915975479,-0.302710104051428,-0.37919649052964466,0.539866820414154,0.7294143720289029,0.12364372825818923,0.3490983830143614,-0.09604092952583622,0.5152096987282626,0.29718652711957366,-0.17806849578811487,-1.0912726646782935,0.32760820051244727,0.35462677520657093,-0.38517779415232617,-0.504955352502035,-0.26085937043225876,0.16470397702837403,-0.13450562689720913,0.34810491664183985,-0.11860400277872077,0.05828924797294104,-0.4058049083280364,-0.027389757421508037,-0.23519838151817626,0.17855766319306615,0.738788889134822,-0.07071878860320734,-0.04826512249809861,0.4923176972270954,-0.17136669357685375,-0.7603424428720633,0.5843360467633932,-0.5153566303949344,-0.04164617710493743,-0.05822598716612841,-0.9319574765556133,-0.4676952956101282,0.2949978863779812,0.15132432159946535,0.5906843104690517,-0.30267209989317945,2025-05-28,2025-05-21
R Ryan,-0.034489918423952014,1.3682922868274168,-0.6457758082119479,2.8401608795421,1.6044793065407499,0.7013242364094019,0.4601122728604845,0.0748206771829746,-0.6311534709689136,0.5840679066723705,-1.6779224944080655,-0.6602980157569699,0.2539335908451781,0.3434140178738946,-0.5427250631092813,-0.7747282214526954,0.9299520516351906,-1.0425825511802338,-0.5214233640588071,-0.04071507918217533,-1.4179531797425586,-1.1674092139357768,-1.3966112571976927,0.6336109234885793,0.48731667653178606,1.2283163494378444,0.826654860681864,-2.8829949699408965,-0.037092989603630236,0.688030389819008,-1.183613886778383,-0.4978607101837583,-0.3032646353181908,1.3640562331007475,0.770599818250393,0.4587884819989137,-0.7161156870489138,0.5373273046121628,-0.26723267705738873,0.2856604274482652,-2.10850157353401,0.1205190920091798,-0.8636930190888877,-0.27215311209799337,0.020647941789860312,2.675024032443481,-0.9970736098681714,0.2102829040332676,-0.7634568148226333,-0.9847885020157156,2025-05-28,2025-05-21
M Chadwick,0.8143486274106346,0.06984823347604055,-1.075856131437528,0.6142583656290964,1.098286164466384,0.4936240638971371,-0.16314927491470488,0.47571883362102846,-0.33841827776838773,0.018547419208574323,0.1464781949828985,-0.3190976933077987,0.3878619822382009,0.7539260368088883,0.8797280271622658,0.888691572263391,1.234171305892886,0.35677541607565555,0.4627583951195609,-1.3091203880618092,0.07586395585648703,0.3285157602621451,-1.433464736606394,-0.6561060384309748,-0.5794679319107989,0.9639832131627274,0.22668817041670766,1.0856919991997735,-1.1101842401944277,0.24800337966582223,0.39025188845480935,-0.07256169348308279,0.15557002762245845,-0.8083441987911973,1.115743617047986,0.20416822965507975,-0.817750818474283,0.008812550135525909,-0.3607309079310631,-0.23690716600935072,0.1864994218028772,-0.6281461345752,0.4106378058357183,-0.09996980843719584,-0.8190410126154432,0.1331632366897238,0.044879109832401086,0.030024530388308834,0.10373209673418936,-0.35270542125783255,2025-05-28,2025-05-21
M L Yeung,-0.5881469472483576,1.427247234299029,-0.6672265826421865,-0.5759023308225591,-0.004392038416214143,-0.07268983555838947,-0.8926643170580387,-0.12031470185634802,0.12206369014520481,-0.14765777428299873,0.12941577646989866,0.20649559820463498,0.5158650461458524,1.7797362864288526,-0.3871437480232921,0.5692940395290873,0.13479498776397497,0.3311115100331739,0.6264326556614098,-1.1919316911629438,0.37542892314698895,-0.22305155616181396,0.4477221246650531,-0.18340872051732926,-0.12409257751217302,0.1497013399943436,0.5709538064023989,-1.097695135121328,-1.0554031509379664,-0.33376624387163883,-0.5468718465782567,1.8676299646266517,0.3098426308916703,0.11033850028589677,0.8835929208150821,-0.32203459474852864,-0.6044698867203412,0.28247641647926264,0.17390882103944785,-0.1729080075205128,0.5850038627029737,-0.7460394065361953,0.9455246340511165,0.6524983394430601,-0.7553647169485487,-1.306745569501508,0.5644484242524049,0.08712104785331048,-0.2607594043618992,-1.2020932648066593,2025-05-28,2025-05-21
A Badel,0.24908586942399774,0.4973288580158942,-0.2375764257150664,-0.2220404435780598,0.10337477603120769,0.1880815351823499,-0.4858587213017611,0.4634896342608792,0.6177068521876485,-0.47916095474715586,-0.41026416032501684,0.12334793565562852,0.4716051718118543,0.5978136310973345,0.06111255041511681,0.20631687079993655,0.787655532023271,0.3999824959558882,-0.26379400797386826,-0.8390260947641428,0.48245443276081057,-0.0001176604026233368,-0.5072861143206591,-0.4088580889568311,0.13593933429682145,0.022842774750112503,-0.6928017848853634,0.34544801359671323,0.03181490191454042,0.14630456496337182,-0.3936372142249243,0.17693646228749066,-0.24711116949196665,-0.0990853119221017,0.6749182737507096,0.27965870256702025,-0.23017342401512064,0.5197252363413322,0.02830260274623967,-0.7300781124115985,0.550389681918132,-0.602703361277922,-0.1709847943776429,0.18676252179352104,-0.5829029932504886,-0.45821947473594143,-0.1560448551527472,-0.1515461766640401,0.4192846736882022,-0.19930495008634774,2025-05-28,2025-05-21
A De Vries,0.625446424500026,0.2210899235653664,-1.7786252086739256,0.9547191944388022,0.04938420944896383,-0.17953554192354698,-0.968138206517148,-0.4101937371650037,1.2106695257183233,0.6023084955181932,0.28833805872673324,0.7415334543392622,0.14445482225557613,-1.0979258539546533,0.6362290703196665,-0.0009658709576690883,-0.9396937874681969,0.18436993745759184,0.5129235894575895,-0.5470147793989127,-2.337185411399555,1.1815912630600631,-0.3734361842378954,0.16804304713457932,-0.26813582851030476,-1.6261862552983661,0.7299765567474514,-1.1910755118876917,0.32210890449942176,0.02231977972040106,0.7978362599853625,-0.15782864971710142,-0.8758370569254873,1.7984778971706448,-0.962253030611698,-0.8192814754194662,0.8095522415562996,0.0850349488463571,1.871833353330122,0.2985789784919832,-0.2921337824116694,1.1037965716169251,0.4467240494435502,-1.351572649981877,0.7211815891932677,-0.9290671723039432,-0.3502549968885191,1.8213863676229836,-1.4209228576322581,1.6783168309529495,2025-05-28,2025-05-21
J Spencer,0.49763999143765764,0.7318838624555427,-1.512930742786928,0.37441090343726396,0.07060565557864826,1.592115179151701,0.779565255026066,0.5020149331186536,1.1761433513094073,-0.6508728588599826,0.6794796125151169,0.43424918595547013,-0.16740162811736928,0.1905158364739872,0.691853666377544,-0.8865460652423826,0.2646579889514673,-0.5318861689811791,0.0860246850028491,-0.5801266824696854,-0.731268948253339,-1.369901396335673,-0.10886148641758976,-0.028906269947426243,-0.2921785271959907,0.2502178805951439,0.7244402628938668,-0.4161971737676328,1.4354060370439092,0.1286208042174116,0.29304370895987925,0.7923916136849036,-0.5312309226774506,0.7790327725194661,-0.04122867236102039,-0.08539243170612022,0.8777715806140475,0.7997023882338367,0.9798414876353739,-0.5338730591992529,-0.9269087761236575,0.6869331394579539,0.408055765789305,-0.28211964732391054,-0.43110128673177767,1.0605998006551454,0.45915366167942445,0.40238205971477903,0.727626529946992,-0.09118382140613969,2025-05-28,2025-05-21
H W Lai,-0.8955065113732745,0.55936631813649,-1.0458398236436008,0.1901310899865237,0.7441938090523748,0.31730218134486987,0.1587794172263349,-0.10232499198876199,-0.2335020929489214,-0.1808807117809715,-1.2586414279276317,0.14396313802114602,1.0514500409217098,1.4606065252815181,0.32898266376555496,0.6649410590897771,-0.5151395491769439,-0.28073297768204386,-1.1399279488238168,-0.5168909070349704,0.6067579382115426,0.489981926076301,-0.0403658751807311,-0.2762383847182069,-0.010885435422645175,0.15653065788480594,-0.5632254934663752,0.28861981800539654,-0.8700007569203548,0.1627722651769247,0.3449124586064036,0.3031197399826404,-0.10043592064657074,0.3160694787197038,0.08158319957631938,-0.27176282317106987,0.4035576751623846,1.4762503783768326,-0.28009846975694824,-0.6707399714080764,-0.2696564360619683,-0.2362386211850549,-0.3060293882159943,-0.847875900911817,-0.5143644004322563,-0.13125370551789398,-1.0884155215495817,-0.043087967293648034,0.02768197877868036,0.057650897577914514,2025-05-28,2025-05-21
Y Kawada,0.6742417154073739,-0.15014755135327193,-0.5185917339519321,-1.466007332656232,1.5557845369739418,-0.878959952581287,0.1560470171035035,-1.0150233497813932,-0.43454137106685004,-0.9069420711568734,-0.14798143453814114,-0.865063435774545,-0.07264091365075122,-0.41907935748567293,0.1783623388350134,-0.7944800779686777,-0.49991170196216866,0.09758697502720223,-1.352809790956757,-1.3792170179768404,0.34910226253398113,-0.2970714914755011,0.5208413916521977,-0.21339407386745368,0.7273478058162983,-0.041684529265486374,-0.734038873946873,1.6013975329130117,0.37918563126445726,0.8611813955079473,-1.1248461583925158,0.03114478877430239,1.0041509289667012,1.3183706079302786,-1.4128527845383965,0.5196838149978554,1.2541181804699637,0.6553302547670482,-1.1527062282440481,-1.6461977661285034,0.19767242822613024,0.1485800964017882,-0.6466044681337003,-0.6900084206792737,0.08244111003701549,0.9424189179964844,1.6146497061661107,0.9544181861802102,0.004462898347660551,0.9713677860730976,2025-05-28,2025-05-21
U Rispoli,0.0003906570184869151,1.164482617500553,1.7933057755334918,0.6033778450833005,1.608505622431605,-0.41289935711589415,0.2128016267869464,-1.049738744619733,-0.8884795687225401,-1.0829256354468344,-0.6732369906304542,0.990749916991574,-1.9434823571010789,-0.20564539379980043,-1.1250171127040094,-1.0445908948003613,-0.863921042139534,-0.5841141232901063,0.9638127881889316,-3.1059721645948573,1.1417738630552692,-0.9026559134497985,-0.3374439968237411,-1.2630252253462406,0.21388501021105358,0.5599747718487422,-1.4869626246807797,-0.7454827849175738,-0.6321417480450734,2.282219771737711,1.5195036903637438,-0.10127434325424516,-0.45809414822528094,0.4402289094629453,0.8453024744641586,-0.8561383930672565,-0.5605635094786758,1.0614045431738643,-0.2463263682459196,0.21226931481044417,-0.5334485257245833,-1.268065650838815,-1.4835048129260189,0.6257584468529642,-0.34983584370121057,1.0973907779863998,0.913800102860623,-0.3738701711388903,-0.8352799405260888,-0.03863522475713601,2025-05-28,2025-05-21
Y L Chung,-0.01137061689935849,0.46444974344390044,0.11726691644768023,-0.42611465828766293,-0.2615674351144389,-0.44342291468698114,0.2573090707351317,-0.05423085639624299,0.3745353157687378,-1.0953649639841998,-0.31784201058868317,-0.5647686104038864,0.3130747253528124,0.4888268346169761,0.5793989859859496,0.0019388616917966886,0.04908748400337704,0.7540331956756616,0.7620092248214381,-0.9840907220506041,0.10614496923168104,0.22313547791695695,-0.5410007983794675,0.4635346696615179,-1.1272021525953786,0.10624580440254543,0.10314246885719286,0.9404510215752867,0.16968737049037363,0.6689453493000587,-0.17576259454023077,0.8827837821281825,-1.6076381248083034,-0.6588837047092784,0.35910406804928235,-0.12146532028739097,-0.45687743235711786,0.07408008757203909,-0.21929364953901467,-0.5854694628969714,1.5722094560475597,-0.27633421930709,-0.9597167382504624,0.5383208528434392,-0.5580968427920536,-0.6334597090897205,-0.3325177265896585,0.13708317165068276,-0.4248848079929428,0.08172324834407937,2025-05-28,2025-05-21
S De Sousa,0.5790153537943631,-0.3657612923091845,-0.1391334467699834,0.6957371630415321,0.10370923170567199,-0.5083886317707811,0.37676735859793853,0.5250123325045623,0.7673277179855266,0.5137883137505217,-0.6234225225276409,0.07806930175941085,1.187231554516384,0.32993901521156943,-0.10553726602836665,-0.3516398232241609,-0.2505662953049525,-0.37027773037174233,-1.0642449495973427,-1.3388306876126388,0.04407959883504537,0.5795939669242036,0.8514843028262699,0.5648161643586094,0.14079477049993103,0.5186825680691464,-0.6632151647936904,0.640940623931297,-0.4192180979682702,0.2711486480962014,-0.026453968025752426,0.3227851426868029,-0.6539284978302782,-1.0636690541982061,0.06392191877643391,0.13084820276762574,-1.2759079395215338,0.5199978316533644,0.4016364321626264,-0.3522399868782495,0.5270921253142006,-0.22642339393064703,0.11508360685959833,1.0770943263549142,-0.5945888161446431,-0.01644738588424554,0.8942570672218331,-0.2830983816810057,1.0120834845815319,-0.8491687095885724,2025-05-28,2025-05-21
R Maia,1.0648665724819284,-0.09698754840548401,-1.3097012906436496,-1.2440000592429379,1.118082860962905,0.12985131043010695,2.296901124984333,0.16927265773329972,1.876570594671823,-0.23770781451360323,-0.4796823841398208,-1.4321737089984166,1.4335892526185954,-2.3391412015799116,0.27778493491288275,-0.06613652840400013,-1.5305911599064828,0.6313944149609803,-0.37927664026365027,-1.1280282397558845,-0.3307657386400454,0.07275525002684334,0.2965712096361276,-1.5587017621519481,1.0893515975617931,0.7457294851489523,0.5180713210557051,-0.6808160226766151,-0.8983998697400084,-0.6251743631964086,-0.621575194177274,-0.3074249523841844,-0.23849272802351207,-0.5740966514758068,2.279950075791036,1.6073167578412262,1.535760722637059,0.318101484081108,-0.14880853388313764,-0.22392338208303333,1.1045387111140286,-2.3876118100504713,0.5698823059405226,-0.39574305899578366,0.6107146076817513,-1.9406415663075745,-1.2641859081449613,0.3391792350518162,-0.5529941783061103,-1.3751137965794002,2025-05-28,2025-05-21
K C Leung,-0.37206711049875774,0.047558261594982006,-0.22017958993532338,0.47553517828251723,-0.5171505018941339,-0.2738242666674062,-0.0757836425548533,0.13311178215162936,0.5501939449502043,-0.4864597302434239,0.2617439502556998,0.34171904287686833,0.9996841179433086,0.49712515418821357,-0.08299282927507887,-0.18548452128313295,1.0911792564308984,0.45107749362988775,-0.036740838149379056,-1.7134485670493433,0.26916435670962474,-0.21833763585219565,-0.035899868699152966,-0.25172700123019165,0.5624127218937044,0.9550400294514617,-0.46956878971912724,0.24374429907416748,0.11566451681770332,-0.7828513499440457,-0.1225058147501395,0.41555501870032907,-0.002393747896464171,-0.36594222472488097,0.6920007589572159,0.20909745074261385,-0.27657129709195544,0.6473909258436855,-0.7399906304994971,-1.126750628137558,0.09015877851654706,-0.612141108005707,-0.12691747092973563,0.430078403709863,-0.8902897517338677,-0.279976001059312,-0.8761058914325158,-0.500056515580495,-0.4291008732276238,0.6211209740546371,2025-05-28,2025-05-21
C Demuro,0.16875963829802795,0.8697224136269773,-0.14255072540701166,0.8054942046357129,0.6770040070157902,0.21679955617931163,0.7102182871509036,0.21425236921626142,0.6944834189476798,0.9671010450666433,0.7496119688045808,-1.002470642218217,-0.5224761964319534,-0.98252139328316,0.9549665612167322,1.7471716928230583,-0.38553834579683743,0.12564030511429383,-2.0383398610008263,-0.9464018750999905,-0.5301790836346888,0.706794123426285,0.3723181955452409,-0.5202992201393006,0.14255097258973634,-0.7806358332657191,0.39393591783562604,0.39862134075256833,0.8524452322452502,-1.5647732142739839,0.015843564001686305,0.4413200817034085,0.707143023711003,1.7051539980475543,1.163491967530417,0.39996354480480234,0.7122848590899874,-0.05780274194910274,0.46914018813508845,0.5637968390429675,2.123693743215486,0.6519044314305442,-0.32423212592829004,0.27357929087075095,0.436077423049255,0.9374952187733002,-1.3250340052594194,-0.8238160836953299,0.20356796200739882,-1.1398889991313872,2025-05-28,2025-05-21
C L Chau,-0.5616595178226359,0.044985943353141204,-0.4147611332284083,-0.6889880292036183,-0.2921855033018948,0.2754404453994604,-0.18478380703832084,-0.143584796802586,0.7884661659311913,-0.6858060578220158,-0.7905837550502204,-0.188024919695262,0.7537698037238355,0.17790570534434758,0.08092876173262793,-0.24166321242402003,0.15262162046536973,0.690963228909783,-0.09597091757060387,-0.5662439885122938,-0.3104345607900413,0.21989062876172458,-1.711194197183016,-0.09383692909593089,0.6069579030352766,0.2727627686574931,0.07170582304623212,0.6542000722279868,-0.2902805545456019,-0.5133459465930464,0.2555435240101877,-0.12565457048324014,-0.421922033277772,0.5370578837154704,0.4670333038099444,-0.9580904268442877,-0.8200610571958711,0.4882282492310493,0.5275983689365003,-1.0453295291279452,0.1507463054647871,-0.595828062589965,0.39719911786604234,0.5779978394289076,-1.107492104687051,0.034163208079089714,-0.04333235281146019,-0.6640855410982128,0.038611008437753176,-1.0264493691912249,2025-05-28,2025-05-21
J McDonald,-0.0563436114100719,1.0060785708833935,-0.034371240592727705,0.3754578824273474,0.2014612679577428,-0.26979455200808644,-0.5969677491851645,-0.27145229688547695,1.3728476977513253,-0.11259914823840528,-0.23756155735252885,-0.49071792011962756,-0.7203996249769448,0.19689324803047267,0.7344321454035247,-0.6347161017630628,0.5511660156555779,-0.18050044852610322,-0.22967937115354806,-0.650976633591856,0.8082364257214625,0.2597181425399953,-0.5374476699628338,0.733461766820223,0.35305824560549415,0.18003820043688276,-0.3849778763108385,0.3121647851101684,0.12743516661285606,-0.4310455013984543,0.12272338547005003,-0.13927362652235317,0.06530961325534254,-0.019783520435780636,0.34639597722181614,0.1398114382129472,-0.8374919338015259,-0.34622432572993145,-0.2705161425760677,-0.7220084022022298,0.7702749394313421,-0.11881667132321318,0.938219192753113,-0.4102157705003219,-0.4499399313863551,-0.4918313661352554,0.33495438790107496,0.41967086043668866,-0.06481755380545033,0.28106768659496195,2025-05-28,2025-05-21
B Avdulla,-0.2034712286267445,0.794285642654211,-0.16238180655321174,0.2403028793833638,-1.0191619249952768,-0.5353761855397452,-0.3473233746794819,0.6440724206693116,0.33387161128191967,-0.18609432228709852,-0.061704158701768416,0.07745877957431653,-0.23506639473156996,-0.08997801749523744,0.15253623008137188,-0.540380712830613,0.7239124622933742,1.1694218772305134,0.3148189406817864,-0.6559225830726925,-0.25743673469968675,1.084278748743393,-1.4585721369222746,-0.4696922897817358,-0.4840370590947058,0.025688413377707026,-0.8832381353694376,0.35865626022028113,-0.6170807142580226,0.3068755255413271,-0.4208387933802689,0.6075562554900099,0.6567182841943958,0.4819513538426587,0.8698696580601114,0.529424133311222,-0.1738209328192968,0.9024523929027424,-0.1421020733172252,-0.3373961669581424,0.3722608155751677,-0.10258682316583931,-0.06628584332344349,0.6145245810666171,0.14356920692830494,-0.4429115156202691,0.5225962375143471,0.18817633478665544,-0.2655213022898684,0.10169494191175378,2025-05-28,2025-05-21
