Target Feature,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Date Begin,Date End,Trailing Days
LO PAN SPIRIT,0.22961360772027145,-0.08271660916636044,0.36912457293229317,0.0731727800397326,0.005373873011717816,0.3695332852132801,0.22030469597241154,-0.29418735970735826,-0.24163144722338886,0.23439451252647073,-0.5099197557433885,0.5114021832939547,-0.17889830633709025,-0.3214609055538981,0.9381947553993826,-0.756504260213217,-0.5502800931615931,-0.619285977119804,-0.08007145286286901,0.20872482624905347,0.21287888086909804,-0.10466989213401844,-0.13907644509678474,0.3018745207910885,-0.17482675642024512,0.4280994897842074,0.1231352142159546,-0.24233485146132613,-0.13219358200490727,-0.6751121124569979,-0.1287571730552652,-0.4719082315545597,0.12887455809694387,0.0112174105036254,0.507503825704622,0.35427805578049043,0.6833715811223798,-0.1591444026037997,-0.06939073815479935,-0.16353539864371963,0.13582120713112192,-0.2636985285663704,0.34259560001972883,-0.21469913933080367,0.5167774109275781,-0.5613236543903155,-0.8417605820192575,-0.7941313996826451,-0.29572442450307335,-0.2509920157658347,2025-05-21,2024-11-22,180
RUN RAN RUN,0.47127760908546057,-0.08300358181056951,0.16474880292419972,-0.04106886097285636,-0.016675253100229295,-0.18231801110373672,-0.16033707667708563,-0.1859244614493952,-0.31680725965743817,-0.5955107545707903,-0.12975092817998612,0.05491964307356441,-0.5175930140140912,-0.11553278186184102,-0.3464827321761183,0.13527149632042954,0.01649392242983716,-0.1955461900421189,-0.12276393201748971,0.3287176042998346,-0.42690256861649145,-0.5464597354386839,-0.5468193350500681,0.004876150957877808,0.31762724895442074,0.005438808523439232,0.13063671912555486,-0.5321164072619526,-0.04262459652306149,-0.29066911179469995,0.01751870055221835,0.3028681541074941,-0.10424244450702014,0.5678522131137616,-0.1526843655011376,0.37157695543541175,-0.3532620419983652,0.47719134555981063,0.023307406057490834,0.34204240186348434,-0.1682573733031172,0.4716931993081409,0.5221454649811776,0.5986355566636615,0.018576644694522786,0.19257425174437792,0.2076659525082155,-0.2911728659625494,-0.514247105082311,0.14294796850184766,2025-05-21,2024-11-22,180
AKASHVANI,-0.9089109691267719,0.5927571814993093,0.6902767375246717,0.23034823889665798,1.1601921824007904,0.3395748172204407,0.9064654870751578,-0.28327619832582673,-0.5421868045556956,0.4052595068432139,2.0580525899945488,-0.0996165969673849,-0.48025660770265477,-0.18476863096352142,0.9547947566412778,0.2065767596297399,0.6076834339675935,0.2652872972332352,0.30393632489344763,-0.7447922470029916,-1.1538938226952862,-0.7526681251186812,-0.46415062807621416,-0.09937631164364169,0.694400819524708,-1.0204371370060419,-0.16225623535790518,0.9511523009660767,-0.038474381268283606,-0.08850874169657545,-1.0318956383078504,1.1135736088073653,-0.28376861837684153,0.354364669438734,-0.0589625113665417,-0.821855555158725,1.5000718704880047,0.05010265721604976,-0.3737185466839156,-0.06765179644911859,0.9091330576656822,1.0212772896867743,0.33550594518020016,-0.7322937795309391,0.39152919479617276,1.2826211636787779,-0.6009515542560663,-0.3765330664962507,0.5389419088580625,-0.4735188945808044,2025-05-21,2024-11-22,180
SUPER WIN DRAGON,-0.12082760202951148,0.4276616160292666,0.4904187672398824,-0.25687859794011586,0.3875090921365666,0.014235836205335865,-0.7281354006837508,-0.15904578015306167,0.6830158100337032,-0.8883552781867675,1.2767530449899525,-0.24226039887528955,-1.442798221164811,-0.4098913526658728,-1.0737765553976517,-1.5945921465795014,0.38502956840414937,-0.2265211054777486,0.8157739809497295,-0.46081900289697214,-0.21861412098135974,0.8264350611102668,-0.6424663018169371,0.16278008365429594,-0.809196939597191,0.7950246461676869,0.7682870087758503,0.07020805341931605,0.8912411568514418,0.19244358159496278,-0.23531891806647254,0.052055142053745555,1.2398880273681365,-0.48622899408238895,-0.9254511437246593,-1.5496365293604417,-0.3935190081079365,1.4832116290721007,-0.007346240939642643,-1.7604205607393124,-1.5460153567069927,-0.39740515468803267,0.4724005128595189,-0.4781426530159318,-0.7529502194174484,0.5862162801621318,0.4537958863546541,1.2960117609948443,0.8884097004169769,-0.9498129718496219,2025-05-21,2024-11-22,180
MASTER OF ALL,0.33154787836565247,-0.23204242683419174,0.11676501921802755,-0.6046272570789983,-0.542842159529169,-1.6721723671569542,-0.036101529592094686,-0.5605733321564264,-1.2218215537781725,-0.7748696343497415,-0.1317319429575165,1.8971360979167646,0.16153209950832886,-2.5172512944093874,-0.38266194589060726,1.5375096775185466,-0.8268859303547881,-0.5509144076224817,1.6051736757030968,-0.9458587543339694,-1.062195542215428,-1.6200559317488274,0.5743070110597672,0.9341258451635631,0.17654838194239758,0.08752598560438196,0.5350808712231315,1.0721691112166236,0.3745162684350527,0.2035031537242999,0.14868016982549712,0.0039848003293467315,-0.9296837467355582,-0.20893240624793089,0.7506441717106803,1.257117392936918,0.7658860492314986,-1.4383382522612136,-0.5733923832883988,-0.702333164714686,0.08209678835137783,-0.8731506788609605,-0.1750636121090101,-1.2246929332273804,0.4647869408365384,-0.4750691488013605,-1.1094942341951592,-0.0046465882380401745,-0.006709602072736796,-0.1432560240426906,2025-05-21,2024-11-22,180
LEGEND ST PAUL'S,-0.8735008656582899,1.3300979666887272,-0.8980058781928283,-0.5221487730455138,0.22104016173875987,-0.4033676591095265,0.6696145458555925,-0.6857129798274071,0.3299929627015688,-0.29317796519873923,-0.6498591209428902,-0.03092496672050424,-0.7787932803875265,0.6580865028012391,0.08166293498308866,-0.1600662671972601,-0.3017412773931065,0.1221148735643953,0.6846647566367287,2.0430517269348814,0.34285888990397095,-1.178793172774542,-0.11983896093670343,-1.5319979792036018,-0.23463764957532832,-1.7184306165973082,0.18665005276689903,0.18569402625518322,0.8702978732148883,1.4820782902442067,0.07209795749610323,-0.6271692094564261,-1.6036456647368325,0.8032518261837702,0.6246787339017469,0.44098129929021684,0.23772660502035206,0.29164604219695517,1.1693317664330678,-0.8591857128136245,0.3832817755039404,0.9064076733970886,0.11418204662088897,0.01298742795903067,1.0441297003959262,0.41456492973036924,-0.3708987279467615,-0.7047299080064177,-1.3390266230972943,-0.6190933516689099,2025-05-21,2024-11-22,180
CASHISCASH,0.5260920486895647,1.0182654060384062,-0.6090330858239713,-1.6130087202759384,-0.24311908243842248,0.4691237874774825,-0.392867451756117,0.9177866864366561,-0.7446524841070961,-0.5038708723034727,0.5312451615500957,1.4669943968796253,-0.3516320988324541,0.05154695676759502,-0.22822241522007677,-0.18541549317923928,-0.3136055468052717,0.23198880612771583,0.4803536707045002,-0.7028770310632261,-0.7608196958471208,0.24162571721182516,0.4747361261041834,-0.9163949531722209,-0.7611466044948174,-0.10609616556736455,0.36868215215278016,0.6073314660364307,0.5476422435663301,0.7560242660825359,0.9686789529087811,-1.2520273584798116,-0.21808620284889285,-0.8818203372238156,-1.4296944669468523,-0.12098618966078764,0.7110963676214931,1.4628016306719738,0.43609314408860567,0.5493684898609884,-0.6024236980959501,0.1702457695669861,-0.287457961943675,0.7342008234386569,-0.9796616294161822,0.7527193015444055,-1.2387596554862512,0.899447660743836,-0.06059384987340912,0.37896567059069697,2025-05-21,2024-11-22,180
GREAT SPIRIT,-0.5336357182242297,-0.2551796056665504,0.060734107945881605,-0.24801947140283842,-0.39664876686834527,0.10116391300309405,-0.07607134977283302,-0.2620738945416707,-0.7446489476543237,-0.49654793412516335,0.11118267603196967,-0.02059785184806428,-0.1307611650109682,-0.020153152662169303,-0.2866223173426243,0.409026960216209,-0.3658445467453321,-0.016121453379926473,0.6643322024172956,0.029683558552073646,-0.411358797073376,0.7588941577741501,0.5459126306237975,-0.1667972033159465,-0.2565808299395366,0.3555722975130748,-0.06551289859909591,-0.28225912623122995,0.30138343624406916,0.5880030603118195,-0.09254376717098807,-0.3328102321627768,-0.23734178700087719,-0.4988143968666665,0.11698597078029793,0.26736915751922796,-0.21223634568912514,-0.48229547053889954,0.1545715279933174,-0.8488176369741037,-0.677377824611561,0.6225838104276005,-0.254194228038983,-0.2585020655753037,0.17547161421926508,0.029034702553087058,0.4261842681646108,0.4098356546276024,0.48658777939604436,-0.23950969134343897,2025-05-21,2024-11-22,180
DASH,1.084515234576891,-1.2378989629161068,0.4142341333691947,0.5053488880947978,-0.2054882312432443,2.3981155726024515,0.15583017320453582,0.087059633364517,0.38780788947619416,-0.5486615388733049,0.7102729953126397,-2.285957396703382,0.468516302343315,0.08855656126132119,1.6405767518255916,-0.507067036009777,-0.0644342502249693,-0.28708329045251413,-0.8481608206405742,0.6086654053574514,-0.22698566485782032,1.8133691149309439,-0.1269850318379379,0.15170878349771744,-0.061735244560106484,0.40721835782747107,-1.1516729189296546,0.6973153242856069,-0.8697766197207828,1.4796294000295052,0.7517522461797027,0.30858743454685184,-0.2191423753756654,1.70088453744009,-0.12857969261416863,-1.6600688464269582,-1.220140566393748,-1.0744962928411483,0.774891933489284,0.5772830886579512,0.024815310809894006,0.806521050648253,-0.037008237540801174,0.9235449606929654,0.2518455522715089,-0.826532683922484,0.5383531033506084,-0.7808076633937506,0.4102626817117114,-0.16820504739109346,2025-05-21,2024-11-22,180
CHANCHENG GLORY,1.1510843647519446,0.44277598546607866,-0.7651335872713487,0.6034903931015358,0.30044450978941106,-0.4847000692567594,0.4482961228242019,1.3059087411030235,-0.6301828045802073,0.021414542275230097,0.0366735713782536,-0.03090682216988499,0.7855633074831927,-0.41121108688687646,0.07822972443836389,0.11393856422929768,-0.6358284897886197,1.0962557168686358,-0.18906977650225495,-0.5417496473760014,1.7942509450839297,0.37054796456498656,0.7483275314630118,-0.045084216017797385,0.27676367428896825,-1.056132819513744,-1.63879560198619,-0.9269023110048893,-0.49078564938804126,-0.14293712889792967,-0.03926784103587277,0.8318677747756841,-0.40635006927383505,-0.7187838794083629,0.5524275138374444,-0.3217934526156405,0.38107323378962316,0.4759207454865421,-0.313255371956937,0.3988932983715039,0.039134880139983994,0.16955777658708956,0.6110465392371166,1.4524930219085377,-0.22727696574873207,-0.5060338363512379,-0.4442583345342254,1.17628825602024,-0.4660459928059004,-1.2236596934416417,2025-05-21,2024-11-22,180
JUNEAU PRIDE,-0.1368877035334928,0.019605729154898277,0.2719343813242412,-0.060244361578705136,-0.8246615109408838,-0.11458987491456006,0.05395050744610323,-0.17443840543470948,-0.042382825001239716,-0.37364561667413393,0.4884035379174031,0.9070957959737499,-0.30690516810179436,0.5613963072254089,0.003944474223726574,-0.08117979345516568,-0.11231931388864304,0.13277317611440487,-1.670736129414492,0.22193897653175304,-0.412568693588631,0.48677389751995837,1.0880085205979646,0.5828013459524876,-1.6546469648024702,0.11940537252757918,-0.3338903059981991,-0.6226594351281788,-0.6097526781452911,-0.6514426177963067,0.00013947992192654864,0.8541124621793723,0.5698290516340035,-0.6863454671034207,-0.430110608703032,-0.05733243053143111,0.6736367086117443,0.7215723798327871,-1.135871408970703,0.4836554188106456,-0.0010607435946067478,-0.20628653317829318,-1.2430070353342773,-1.0366045445687326,-0.8311086942455083,-1.6792776063765071,-0.3941798011564168,-1.5081389700239223,0.5972420502102466,-0.7987482664510902,2025-05-21,2024-11-22,180
ATOMIC FORCE,0.2534535557621645,-1.0301412819760096,-1.0017788970283856,0.8501723271656791,-0.012282074186524883,1.6533721648487996,-0.8555590832025043,-1.4304850562717042,0.5966132295982133,-1.1613408235516942,-0.5502668191396793,0.2070115263889415,-0.8883900435414787,-0.5784554552245086,0.026654586247130307,0.3644833696179872,0.5713961485983674,-0.07557714691496176,-0.6652062496616666,0.07644801544386873,-1.8251309701491418,-0.5398701137147237,-1.446349079775904,-0.39632276867911187,-1.8666573806187317,0.2004859451482557,0.6892552796919045,1.1480690945200183,0.31959985529810975,0.6869356264396979,0.8037001548555319,-0.18430598343430457,-0.5112670051090225,-1.8362115246634267,0.4687293563449585,0.26576263435597886,-1.6500218309445676,-0.7195186940748444,-1.7657116678383462,-0.4923570076701946,0.41453448827202233,1.203423775669836,0.9062279152451593,0.18709321418610067,-1.2707736167658517,-0.3171837309682501,0.5776277022834587,0.13089285929402344,0.847155690827168,-1.5464941164258486,2025-05-21,2024-11-22,180
LEEDOX,0.5490970102234605,-0.8564487423557089,0.6781290215113562,-2.019754357721618,0.765542958834469,-0.3587562456299884,0.08516151413603512,-0.9294314139627623,1.3816323167216082,0.3637145827115381,-0.565716947643141,0.7833671708336234,0.18904616337202582,-2.6485482102521627,0.3554762533902821,-0.8887567860196401,0.26613122963036906,0.8615562106270069,0.1590083666845241,-0.6043810074811095,1.4394864893450237,-0.3054465372220729,0.8970984635912934,-0.8156407802722513,0.7382003686227017,0.16998164669745244,-0.7456382995615657,-0.7180577786683974,0.18541041219895021,0.18157310242665284,-1.066876359161987,0.5375074685750226,0.7302149151682089,-0.7806411007782544,0.8820979737703873,0.4581432531319179,-0.3168170776192492,0.4267300649032714,-0.11155827795502116,-0.33502422229263795,0.43595966626331634,-1.0884140249015113,-1.6596412680856232,0.4441309226188571,0.559820361685987,0.38623557606852,-0.04293989950064438,0.933303200758393,-0.13633129865217133,-2.4914557557920287,2025-05-21,2024-11-22,180
GALLANT REX,0.6166810375345382,-0.8342011905974998,-0.4635718440695113,-0.3185075922682418,-0.21783512609340305,-0.057526514799460624,0.8928094651412689,-0.5127873280619798,0.21440285420500715,-1.0190382416943413,0.6859309833458985,0.8583335222048706,-0.5564622974804512,0.3774979114047538,-0.79253935390185,1.2444560601453123,-0.308114270217398,0.25272496308522774,0.6910160737278198,0.23620448855541923,-0.13812333204479327,-1.7090575383383284,1.6873801395808632,-1.1880879374928652,-0.380220846859076,-0.5254969350684243,-0.12012605141310716,-1.407572388366111,0.32430685592184555,0.6665593603968087,-0.6267317547181089,0.5112762747125592,0.3967770761319992,-0.01236976224970754,-0.9848808066894931,-0.5806792348140593,-0.2566272516216875,-0.22739463808307223,1.1409833944282155,1.139925893037728,0.3744340904425102,0.7086626783876098,0.4548994107451519,-0.3402324935839786,0.20271211491855012,-2.0036073837438835,0.4603985158016283,0.2259993021634276,-0.04408852881258984,-0.01566317206582143,2025-05-21,2024-11-22,180
FULL CREDIT,0.3209991707475073,-0.8997071359621314,-0.8808310294847678,0.6927351269388887,0.28272962818884506,-0.2072809484304186,0.9530548718591884,0.3359512423551051,0.19580760910477363,0.19231384120363437,0.8340969818197138,0.0223228939104265,-0.0914817522233302,0.11096124069348147,-0.7570347460664921,-0.8546805765987299,-0.10509276880787458,-0.4749538878929738,-0.19415517254083692,-0.6512686939316906,1.003374825119345,0.29185895224812125,0.7763699612426198,0.0558897913199348,0.60293339538127,0.66947656641573,0.012175609844321705,-0.19428693333450064,0.3615542954811334,0.8121948761859045,-0.48784315578945264,-0.004123624170951137,0.07555232522757484,-0.8788578101704987,-0.36013549578928833,-0.8889975823734263,0.021689751009502767,-0.4253080762205114,-0.13448578354229354,0.45743093941792395,0.2681063232161674,0.5940981335999184,1.1187215501922232,0.2940609699467775,0.6876822383321027,-0.0010035315276678061,0.7383155532900485,0.06548648067563574,0.3275811569245131,-0.5867431774003526,2025-05-21,2024-11-22,180
SHINKANSEN,0.4282437194885713,-0.31143144391538446,0.27089671021434025,-0.07645147066508366,0.015024888922154526,0.08893218047470494,0.07450976166965433,0.29430184047732527,0.46046563529171053,0.0725274471661117,0.21988864886694273,-0.0827043386359604,1.106963978653305,0.5703248429557642,-0.1289930616013333,0.21540875111684502,-0.33910749848427857,-0.21501803222505497,0.23070025276217232,-0.011563667261654594,0.07261457626443792,0.8006899200964047,-0.7672374707859442,0.6325856511543739,-0.09414148596993176,-0.1936139281271338,1.3384382016404508,0.19443537138064004,-0.6284189143621506,-0.29470255416638585,0.2512165763530651,-0.28677887231589344,-0.27736781600244964,0.033849620691133904,0.9173882101227577,0.9170742127521497,-0.3562980982013,-0.00210725584905842,-0.005435929050310527,-0.5707624320557028,-0.570767350571424,-0.0652588113000271,0.09157898202168616,0.12235487349521695,-0.2742635528722147,-0.30146644249356636,-0.8512379434635069,-0.11101206151414972,-0.09838717306694857,-0.03887201737923149,2025-05-21,2024-11-22,180
NATURAL STORM,-0.7429630032023812,-0.6605411310928836,0.37399344920553285,0.7215942061845794,-0.08205225933691182,0.541847953875404,-0.7722104189164075,0.8145099743084367,1.3200905118573827,0.47232258898639823,1.278983554411164,-0.3260227995798259,0.12411580840546553,1.5324129628296999,-1.4089431880774952,0.4859137864858441,0.14262243549009157,0.02848998486036605,0.6078354922611812,-0.28608202785695636,-0.5403668856486887,-1.0678542858916726,-0.4339939442716939,1.4051166620301445,-0.7965259483507305,0.07503648013951397,-1.4442787298747193,0.11399460445556794,1.0424138741686526,0.16261107302497727,0.18086725498771647,0.5440184806428339,-2.2404963110256735,-1.3353908137014086,0.38825306774629426,-0.8517013077114438,1.281508684737706,-0.2367200921208476,-0.6237834745047398,2.6192922254809217,1.2337277050131372,-0.49287381494307314,-0.12467251043185727,-1.5483687301051259,0.5239120101352807,-0.3368407695179843,-0.5606268429896776,-0.9846607305779956,0.022047951832928205,0.2010475919413607,2025-05-21,2024-11-22,180
HONG LOK GOLF,-0.26495722750336653,0.44261194954510946,-0.26889472807355863,-0.7766830020123947,0.4592447261488604,0.4497027615282203,0.48781418049555647,0.4469772029762597,0.022314604216621337,0.09856464446228945,-0.2327208719290608,0.3485967995490034,0.866266108307109,-0.552738515500967,-0.2507502950157622,1.2804475768609054,0.27365565361465244,-0.6996531481725932,0.8485238225820706,-0.28440084296918927,-0.11346764597502282,-0.22001353909338775,-0.7834192369533324,1.5306566339687762,0.9200473255965688,0.3328358718159223,-0.2356090455411869,-1.2473020728287816,-0.47349904666034137,-0.08525985443248821,-0.4367366983326164,0.9055450675420978,-0.458158942952571,-0.16707705450896468,-0.7240040359508524,-0.9430241057902031,0.12619908496847976,0.22541838960935207,-0.415774434969936,0.14781884836225612,-1.4215882736914152,-0.33588085470984475,0.31580568433635275,-0.6029173716338478,0.09349124995711056,1.2054112736867597,-0.4378844025147637,-0.6698565804148654,-0.3068097323385916,-0.12633023270908886,2025-05-21,2024-11-22,180
MISTER FOX,1.5967079923674858,0.7507502336344948,0.43031671324424375,-0.3020759209713606,-1.9150389606672031,-0.80495299712629,0.1622763946328162,-0.8410662792499649,0.4404828250251687,0.29785542733947035,-0.5738504065025666,0.7680648934117029,1.1448404209791003,-1.5323702002276711,-0.37912208093301264,0.9798738671777604,-0.3138139772389468,-0.7850490859113721,-0.9455367615076751,0.87096932600954,-1.9866028301294563,-0.5408868668000009,-2.373233379482624,-2.2445016104598934,-0.3178515673821802,-0.0812453147981376,0.5589296614741487,0.11767613938754085,-0.05332770147744356,-0.41987173707865755,-0.27395877929496365,-0.4641567995028836,-0.5110464595020469,-1.0799963346852024,-2.532688343523167,-0.74044425440685,-0.8077097458349615,-0.5106144266189718,0.633244301934713,0.856398543012353,0.5298872226862403,-0.7553811064716768,1.2018952279758315,0.2245200421305032,-1.0167644468289727,0.3059645294488134,0.2101117770300488,0.04443180009150445,0.4278780585810471,-0.9187669271238863,2025-05-21,2024-11-22,180
KING SHOW,-0.08547984272947641,-1.4179336470310906,1.59420211327116,0.48036675224513287,0.29084845850881563,-1.4339174603432776,-1.127381884192476,0.7762233205708938,-0.3138456890279132,-0.033467047208564686,-0.4580731176299732,-0.111163693570233,-0.34781259358709354,-1.2767495212432745,-1.2337968930125722,0.4313388206824608,-0.28781030958133375,-0.4293967197575715,0.48093856838069887,-0.5728611067844873,0.4714711142682047,0.7185235410810383,0.1297744621891972,-0.3743055657670553,0.4200654824672644,-0.7863102295252433,1.3786882762698334,0.4059979908394366,0.12493626715771797,-0.29589978890175217,0.8376494850465774,-0.4190394613675584,-2.0146481360534727,0.1892801655485292,0.39915657100578184,-0.28246170216919353,0.10684802017799759,-1.3042991512841524,0.4330572581565341,-0.026505481068964647,-0.3898458621177957,-0.4899094886601919,0.12132184540953218,0.6700308003582456,0.1474627546919224,-0.762059919886856,-0.17239183751930243,0.014986164570504033,0.22510846135065515,-1.2380985972564258,2025-05-21,2024-11-22,180
HALO OF SUCCESS,-0.5625377424209053,-0.25690372143497814,-0.11464860090405364,0.7791255062160503,0.2697634934477085,0.8874233407937859,0.11338002842959108,-0.3675775380200853,-0.15832198985262066,-0.6890558302191918,-0.6146316791507591,0.6979479672227297,1.120563058990934,-0.49155867566820355,-0.8402102860098762,-1.0134585365943327,0.4673524291921499,-0.232077176219884,0.32379040751797533,-0.8876773895745792,-0.7459442313841885,-0.7449162173628883,-0.7385265688111008,0.41947376494821464,1.1707421213455242,-0.28920441694776594,-1.6010206820245771,0.4892002922691707,0.6391854843752177,1.1649939891617795,-1.710938717132082,0.2698457503110557,-0.7323287704177094,-0.613402720095182,0.2427527677381353,-0.2388133949242049,-0.5083820411330833,0.477571944344443,-0.7556191678477212,0.026397888814619453,0.20992723068658567,1.4284366896664038,-0.025047933310002143,-0.10615793060504843,-0.07327859895357407,-0.0747196922621005,0.17788042145152116,-0.9391561684829516,-0.5051793559166255,0.7125677594443661,2025-05-21,2024-11-22,180
SO AWESOME,1.157287489838973,-0.8419766729994301,0.009226092264399193,-0.3283225047978352,0.3164520549398188,-0.7215006078232439,-0.682598806845817,-0.2989750018238466,0.5631838453687926,0.16743110671357986,-0.10038213264788291,0.5546644619522252,-0.2557846335465156,0.1874680303246936,-0.004278940585825332,-0.29090137966761825,0.2413832350161385,-0.3201728985804776,-0.3842274691960911,-0.038324832197348606,0.978505059469897,0.8266954230293446,0.11119782443923938,-0.3442937146908369,0.05647943038448451,-0.20530415434437957,0.8411246479956985,0.7658044291520839,-0.23478461930143046,0.3132244068239438,0.28245353442526727,-0.001291298318590317,-0.375568445026273,0.24399020087355844,-0.2938616823598214,0.04255176638829116,-0.3224428109136682,0.41171958878432735,-0.2976147555891528,0.11386419098725493,-1.0329897170126594,0.7440876353072421,-0.2555663025587417,0.03968391669080155,-0.1884710674471776,0.5116605152255486,0.4404091683018213,0.15753665090016689,0.016686481411457576,-0.22311192758661558,2025-05-21,2024-11-22,180
SILVER DESTINY,1.4721664648582053,0.01243709040778877,0.6278736736188295,1.1001405165223428,-0.21421018894665173,0.7386943512585383,-1.7114554117051373,-0.6086165080517084,0.11676187716506216,0.07159666088809509,0.5717568814959321,0.9835441819686901,-1.3285346514914385,0.18459258890982666,-0.7772850116080865,0.5181115530611025,0.6896906402954145,-0.056898488292597624,1.2999861703371869,-0.768541948673031,-1.4237674133143599,-1.980627374506215,0.06926930107898199,-0.708686606031635,-1.017466655355111,0.5795507784075299,0.23186528015908706,-0.236185333655405,-1.3535559456644082,-0.7319974539044005,0.12934189344481786,-0.16726513174866614,-0.18088035542485922,-0.2854968323763451,-0.7045721911809306,0.8720597231228844,0.27936064677331734,0.11701192057536636,0.6342154474533939,-0.2742735010784777,0.21661241144228688,0.26028386179692975,-0.08993418532139463,-1.5244038749031446,0.4870248258993108,-1.075783700323411,0.29469610801205887,-1.0512752905961664,0.8461300219069281,0.26952409568689667,2025-05-21,2024-11-22,180
GLORY B,-0.438935950385656,0.4867785385529175,-0.06936319894815969,0.6181927861798057,0.34338138101954335,-0.15799519928284192,0.42243729527501633,-0.6706743185785097,0.39660591983150667,0.3227928647136226,-0.0449054741238368,-0.15356556452637107,0.24011502572062024,-0.41128773665362983,-0.045221580522635876,-0.4772101212196467,-0.5645938084437705,-0.14286877892328056,-0.07292883698487239,-0.22899624486808437,-0.20580788038343673,0.10981674437532617,0.5344870543876962,0.10887642432971674,-0.5199415335220838,-0.33274104487064077,0.13083825542159364,0.48434207693595344,0.0919558612237954,0.2934403386308508,0.025604898065504807,0.42966422459924286,0.2072461441378551,-0.3154025866272727,0.15925251308835353,-0.5289526596919792,0.9104129446198196,0.15017603545534006,-0.8076120176818118,0.24971867849503554,-0.5472750675171134,-0.17669150921666224,-0.2256513622233264,0.2933196182309942,0.12256243753607578,-0.12466604700617977,0.07690544309358982,0.5161193504175788,-0.3906168399770095,0.012139111470023275,2025-05-21,2024-11-22,180
GLORIOUS EXPERT,-1.0832303301358612,-0.2873892313651006,0.15505147135820188,-0.7176292852919438,0.1971187924860679,0.6867530497977885,-0.361851557360619,0.545098593304296,0.5531643455231343,0.6094611843399569,-0.04658202253582279,-0.38469766632674557,-0.2958083808449667,0.4722065970512013,-0.44064803846684175,0.3715980147075769,0.050161133927145225,1.0228815156350877,0.10796026115742681,-0.1572163517468083,-0.24760352267837477,-0.08055413950731713,-0.87585203680376,-0.34353547767948295,0.41980341617815725,0.545965898052372,0.4646952184698837,0.11622979942735118,0.5800972544593064,-0.601898526807488,-0.31787245788883317,-0.25541801436923606,0.3122777172900214,0.7868474440188343,-0.47080268498066374,0.5746270761376978,0.011679978817335991,-0.9644071338056128,-0.2586999771214132,-0.2337542029872381,-0.14586799026837033,-0.6810359021729671,-0.01611836106955397,0.04893255859931753,-0.7554688091770531,-0.10790282942623142,-0.9454484245079483,0.6324822588108086,0.3821623924791976,-0.05785762404171077,2025-05-21,2024-11-22,180
ROBOT KNIGHT,-0.16924970020795568,0.6852094769942553,-0.22615995942198128,0.6334786359559244,0.3384388174722415,-0.512840803381148,-0.22617047918891103,-0.2807970209017442,-1.1652088264719558,-0.4888589921104693,0.8394635104602114,-1.0889724904341336,0.3935886681803043,-0.026069913345644055,-0.5783528002206908,0.23101744032970942,0.22441301747597187,1.092083957126157,-1.5263773636265336,0.7944742776418419,0.661566013253061,1.7196017868147564,-0.5831620033883117,-0.7752718883681239,-0.5473119625580305,0.10058351141899304,-0.07067973106634695,-0.29360576615140466,0.10198382864909089,0.30289926278463686,-0.6692756807905866,-0.011801520444301983,-0.17295995480783616,1.3546626112322926,1.104036841673135,-0.7251516440351137,0.24347376824446626,0.9175912785730125,-0.7867742986122069,-0.6683512847488772,0.3050519287346454,-0.24241880019496137,-0.15932785498669885,1.0406755258356604,0.3579176738738302,-0.33574754775524174,0.09005294403607987,-0.7652864148102625,1.0036804608664258,-0.6053158162745008,2025-05-21,2024-11-22,180
METRO WARRIOR,0.31884493574768535,-0.5559683024999423,-0.43696167098881356,-0.46059164181857815,-0.1338699424235075,0.5418458335088305,-0.14925232924414103,-0.6033006979002972,0.3112285131002393,1.089305699114072,0.08855406930621787,-0.48908243322794653,1.1270673678563095,0.7561874908747529,-0.732936722470956,-0.11303923690995187,-0.19568093235843048,0.4735924583685397,-0.22792581754765445,0.14777422747134222,0.036454496869564944,-1.133396606196339,0.7096945410814672,0.0015133169146489506,0.09558747315679658,0.14472862879048942,-0.740949345508998,0.2733376147502948,1.24489677574558,-0.4244455906682714,0.289592763923282,0.9745044263021724,-1.4824510803049962,0.3283080299445328,-0.542306644766581,-0.6315662805256965,-0.5095090962350605,0.9933977546080083,0.5617024212648493,-0.09590463909519624,1.0114113961002638,0.6381305667170528,0.22019325121179384,1.1410433389828074,0.47290437528649304,0.21112327661380487,0.9664629866018495,0.3782918936271414,0.20595511598303623,0.15191547913246747,2025-05-21,2024-11-22,180
