Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
7,8,SIGHT BELIEVER  (P258),M L Yeung,--,"Parked midfield, 3 deep with cover. Plugged away in the final stretch, was checked near the 50m when tiring.",2013-04-28,2
8,4,HEARTLAND  (M332),K C Ng,B,"Settled in 2nd position, eventually box seating near the 600m. Failed to find any extra in the home stretch.",2013-04-28,2
9,1,BORN TO WIN  (N386),C Y Ho,H,"Raced in last position, 2 deep with cover. Was a long last early in the straight, worked home steadily passing tiring runners.",2013-04-28,2
10,3,JADE PIPPO  (P052),C Y Lui,H,"Worked its way forward, coursed 3 wide without cover until about the 600m, and then took up a position outside the leader. Was a spent force passing the 200m.",2013-04-28,2
11,11,HAPPY HOMING  (N182),C K Tong,B,"Slotted in from a wide gate & travelled just behind the speed, 2 deep had some cover on the circle. Gave ground over the final furlong.",2013-04-28,2
12,6,LET ME GO  (P215),T Angland,B/TT,"Settled midfield, 2 wide with cover. Failed to close off and never fired.",2013-04-28,2
13,10,WADAPLEASURE  (N273),W M Lai,--,"Travelled midfield the fence, had cover. Struggled in the home straight.",2013-04-28,2
14,9,TAI PO FORTUNE  (P081),Y T Cheng,B,Went forward and led close to the rail. Faded quickly after the 300m.,2013-04-28,2
1,14,BACKSTREET FIGHTER  (N210),M L Yeung,B/TT,"Raced midfield, settled 4Ls behind the leader 2 wide, peeled wide turning in, dashed well to score by a neck.",2013-04-28,3
2,1,JUN JU  (N291),Y T Cheng,TT,"Taken back from wide gate, settled 5Ls behind the leader 3 wide with cover, dashed well for 2nd, just missed by a neck.",2013-04-28,3
3,3,ALL ROUND  (N222),C Y Lui,--,"Pushed forward to sit 1L behind the leader 2 wide, hung on well to the line for 3rd.",2013-04-28,3
4,9,NO TIES  (N271),Z Purton,B/TT,"Travelled midfield, settled 4Ls behind the leader on the fence, switched wide turning in, ran on well in straight.",2013-04-28,3
5,5,AFFECTION  (N365),W C Marwing,B/TT,"Began well, then ridden forward to take the rail and share the lead, kept on gamely until 50M weakened.",2013-04-28,3
6,11,CRUISE CONTROL  (P198),C Y Ho,--,"Eased back, travelled 8Ls behind the leader 2 wide, made plenty of ground in straight.",2013-04-28,3
7,12,MUTUAL DELIGHT  (N357),A Suborics,B/TT,"Settled worse than midfield about 5Ls behind the leader on the fence, ran on ok.",2013-04-28,3
8,8,FRESH AIR  (CL206),R Fourie,--,"Raced midfield, settled 5Ls behind the leader 2 wide, ran on only fairly.",2013-04-28,3
9,6,LUCKY CHOICE  (N227),H W Lai,XB/TT,"Eased start, settled 7Ls behind the leader 2 wide, swung widest and made some ground in straight.",2013-04-28,3
10,10,REAL CHAMPION  (M414),B Prebble,B,"Prominent, travelled 3Ls behind the leader 2 wide, kept on one pace until 100M weakened.",2013-04-28,3
11,4,YOUNG WARRIOR  (P077),D Whyte,--,"Ridden forward to share the lead 2 wide, had every possible chance in straight, however weakened 250M.",2013-04-28,3
12,2,PERI PERI SAFFRON  (N055),K C Leung,B,"Always at rear, settled 7Ls behind the leader on the fence, never ran on.",2013-04-28,3
13,13,EPEE DE HUA  (CJ307),W M Lai,V,"Always at rear, never a factor.",2013-04-28,3
14,7,DREAM PARTNER  (P160),O Doleuze,TT,"Pushed to obtain the box seat, under pressure rounding the Home Turn, weakened badly after straightening, tailed out.",2013-04-28,3
1,12,SWEET CORNER  (P005),Z Purton,B1/TT,"Broke well, sat rail handy until eased back 1000m & switched 1 off, cruised to narrow lead 300m, let down 250m & forced to battle to wire.",2013-04-28,4
2,6,APPROVE  (N299),B Prebble,B,"Speed to lead at break, snagged back & settled 1 off 1 back, driven home turn, battling advance to dispute lead 250m, held in extended duel.",2013-04-28,4
3,9,TRAVEL GUIDE  (CK101),K C Ng,B,"Fair break, sat rail midfield, advanced 800m to race 1 back, behind horses until driven in clear 300m, stayed on well to make frame.",2013-04-28,4
4,13,LIFE OF BEAUTY  (M022),M Chadwick,B/TT,"Broke well, taken back to midfield 1 off with cover, off heels & switched 3 deep 900m, shaken up 430m, solid closer, just missed frame.",2013-04-28,4
5,7,MALAYAN PEARL  (N416),T Angland,--,"Smart break, slotted midfield 1 off with cover, driven turning in, stayed on for sound effort.",2013-04-28,4
6,2,THE FAST LANE  (N079),W C Marwing,B,"Crowded start, raced rail behind midfield, driven turning in, outpaced initially, ran on late for solid inroads.",2013-04-28,4
7,5,PERFECT MOMENT  (N168),Y T Cheng,--,"Fair break, bustled to lead 1500m, raced rail & headed 1200m, regained lead 1000m, hard-ridden 300m, soon headed & boxed on one pace.",2013-04-28,4
8,3,MARK TWO  (P065),T Clark,CP1,"Rolled gradually from wide gate to lead 1200m, headed 1000m & sat close 2nd 1 off no cover, pressed lead 300m, soon beaten & tapered in run to wire.",2013-04-28,4
9,8,SHIFACHI TRADITION  (CL013),O Doleuze,B,"Taken behind from wide gate, raced rail near rear, switched out turning in, plugged on same speed.",2013-04-28,4
10,1,HEI HEI POSH  (M390),C Y Lui,TT,"Lacked early pace, raced 3 deep in rear, last & bustled 500m, modest gains in stretch.",2013-04-28,4
11,4,BREEZE OF LUCK  (CL124),D Whyte,--,"Tardy break, impeded 1100m & lost ground, raced 1 off with cover behind midfield, wide into stretch, kept on tamely.",2013-04-28,4
12,10,PENNY LANE  (P021),K C Leung,B,"Good break taken back to slot midfield on fence, unable to raise tempo in stretch.",2013-04-28,4
13,11,SUPERKING DRAGON  (N318),M L Yeung,TT,"Decent break, slotted 3 deep with cover behind midfield, ridden near rear 600m, wide into stretch, found nothing in run home.",2013-04-28,4
14,14,GLORY OF INDIA  (CK130),H W Lai,B/TT,"Slow start, sat 1 off in rearguard, switched widest turning in, plodded home, never a factor.",2013-04-28,4
1,5,RAINBOW CHIC  (P118),B Prebble,--,"Allowed to settle in midfield away from fence. Peeled out approaching straight and accelerated smartly 400-200m, idled when hit front and under whip to maintain winning margin.",2013-04-28,5
2,7,BLAZING SPEED  (P192),M Chadwick,TT,"Ridden up from good draw to hold 2nd back stretch before dropping back to 3rd before turn. Switched out off 400m to hit front momentarily, but battled gamely when passed.",2013-04-28,5
3,9,KING OF SCOTS  (CK084),R Fourie,--,Jumped well and punched the breeze in 3rd spot before given cover at 1000m when another rolled forward. Kept on steadily in straight to be closest at finish.,2013-04-28,5
4,6,POETIC JUSTICE  (P182),W C Marwing,H/XB/TT,"Began awkwardly and then held toward rear but away from the fence. Picked up the bit 800m, swung wide into straight and ran on steadily doing best work final 200m.",2013-04-28,5
5,2,SAME WORLD  (N098),D Whyte,H/SR,Jumped with field but no early speed and held 3-wide from 1200m. Made to work around home turn but battled on gamely to the finish.,2013-04-28,5
6,4,BUBBLE CHIC  (N369),O Doleuze,--,Began well and quickly cut in to fence to hold box seat to 1000m before shuffled 2-back before turn. Stayed on rail home stretch but only one paced.,2013-04-28,5
7,1,IT HAS TO BE YOU  (N356),T Angland,--,Hampered shortly after start dropping to last. Hung in entering straight and got head on side 200m. Ran past tired horses closing stages.,2013-04-28,5
8,3,PRESIDENT LINCOLN  (N267),T Berry,TT,"Jumped well but unable to cut in and took off 1200m, circling field to sit outside leader before turn. Started to give ground from 300m.",2013-04-28,5
9,8,ALBICELESTE  (P273),A Suborics,H/TT,"Taken forward from outside draw to lead shortly after start, cutting in to fence 1200m. Led field into straight before tiring.",2013-04-28,5
10,10,PRINCE MAG  (P221),K C Leung,--,"Checked shortly after start, dropping to last, Cut in to rail and made ground before turn. Running on empty from 400m. Run unacceptable.",2013-04-28,5
1,6,ALL YOU WISH  (P031),D Whyte,TT,"Eased to sit in midfield, 6Ls off the leader 2 wide, harmed by the slow pace, dashed strongly 300M, won with plenty in hand.",2013-04-28,6
2,5,HO IN ONE  (N382),Z Purton,CP,"Settled in front, just off the leader 2 wide, benefited by the slow sectionals, closed off strongly for 2nd, winner far too good.",2013-04-28,6
3,2,STRATHTAY  (N235),A Delpech,SR,"Midfield, 6Ls off the leader along the fence, dashed well 300M despite not suited by the slow pace.",2013-04-28,6
4,4,FORMULA WON  (P183),T Clark,--,"Took rail in midfield, 5Ls off the leader, harmed by the slow pace, blocked most straight, dashed well to the line despite not being able to be fully tested.",2013-04-28,6
5,7,AMBER DRAGON  (P229),O Doleuze,SR,"Hard ridden to sit in midfield, 4Ls off the leader 2 wide, not suited by the slow tempo, just held ground in straight.",2013-04-28,6
6,8,GRIFFINDOR  (P153),W C Marwing,--,"Midfield, 5Ls off the leader 2 wide, not suited by the slow pace, just held ground in straight.",2013-04-28,6
7,11,MEDIC SWORDSMAN  (P168),R Fourie,B-,"Eased back, 9Ls off the leader 3 wide, harmed by the slow pace, ran on ok.",2013-04-28,6
8,10,HONEY KING PRAWN  (N422),A Suborics,H-/CP1,"Settled in front, enjoyed the slow sectionals, out of fuel 200M.",2013-04-28,6
9,1,BACKBENCH BLUES  (P096),C Y Ho,CP1,"Eased back, 8Ls off the leader 2 wide, not suited by the slow tempo, no progress.",2013-04-28,6
10,3,OWNERS' PRIDE  (N044),T Berry,TT,"Eased back, 10Ls off the leader 2-3 wide, harmed by the slow pace, no progress.",2013-04-28,6
11,14,BO BO EXPRESS  (N259),H W Lai,CP-/BO1/H2/TT-,"Led by 1L at advantageous slow sectionals, faded quickly 300M.",2013-04-28,6
12,12,HONEY PRINCESS  (N374),M Demuro,--,"Very slow away, at back, harmed by the slow pace, never nearer.",2013-04-28,6
13,9,ALL WIN BOY  (P171),K C Leung,XB/TT,"Very slow away, never competitive at rear.",2013-04-28,6
UR,13,WINNAM  (P119),Y T Cheng,--,"Prior to the start being effected got its head down and attempted to break out underneath the front gates, as a result rider becoming badly unbalanced in the saddle on jumping and was dislodged.",2013-04-28,6
1,9,RICH TAPESTRY  (N011),O Doleuze,B,"A little slow to muster but picked up from 1000m to sit 3rd with cover. Peeled out entering straight to challenge, hit front 250m, hard ridden to line.",2013-04-28,7
2,7,GO BABY GO  (N033),T Angland,--,"Jumped well, led field back stretch before dropping to 2nd around turn. Retook lead 400m, caught 250m but battled on to line.",2013-04-28,7
3,2,TIME AFTER TIME  (M259),Z Purton,XB/TT,"No early speed, hampered 1000m, dropping to last. Checked 600m when improving, switched wide entering straight, best work final 300m.",2013-04-28,7
4,8,EL ZONDA  (CK132),M Chadwick,TT,"Began OK but not pushed and settled behind midfield away from fence. Crowded 850m, found run between horses and kept on steadily.",2013-04-28,7
5,5,CERISE CHERRY  (CL141),R Fourie,B/TT,Soon on rails and in box seat from 800m. Stayed on fence but no run early in straight. Kept on one-paced when clear.,2013-04-28,7
6,3,CAPTAIN SWEET  (CL354),T Berry,B-,Ridden forward but unable cut in and held 3-wide back stretch and turn. Kept on steadily in straight without looking dangerous.,2013-04-28,7
7,1,LUCKY NINE  (CL259),B Prebble,--,"Missed start, taken back, came off bridle 600m. Under hard riding from 400m but did not respond until final stages. Blood in trachea.",2013-04-28,7
8,4,FREDERICK ENGELS  (N187),W C Marwing,--,"Raced in midfield with cover. Looked chance turning for home, shifted out 350m brushing another runner. One-paced. Lame right fore.",2013-04-28,7
9,6,BEST ELEVEN  (N016),A Suborics,TT,"Not pushed early and held 3-wide, covering extra ground turn. Hard ridden from 400m but only one-paced.",2013-04-28,7
10,10,VITAL FLYER  (CK373),Y T Cheng,B,Jumped OK to hold fence. Overraced from 850m and threw head around and lay out turn. Found nothing in straight.,2013-04-28,7
11,11,ARRIVED AHEAD  (M068),K C Leung,B,Cut in to rail shortly after start and then ridden up inside leader to hit front 800m. Kept on to 200m before flattened.,2013-04-28,7
1,4,MILITARY ATTACK  (N175),T Berry,H/SR,"Broke well, always in touch, steadily advanced to a striking position midway on the home turn, quickened smartly when asked 300M, soon established a clear margin, won impressively.",2013-04-28,8
2,2,CALIFORNIA MEMORY  (CL135),M Chadwick,--,"Not far off behind leaders in first half, switched away from rails 700M, quickened well on straightening, couldn't resist the winner 200M, kept on steadily to hold 2nd.",2013-04-28,8
3,3,EISHIN FLASH  (P630),M Demuro,H,"Taken back from a wide barrier, reserved in last 8Ls off the pace, took inside route turning in, unable to obtain clear running until 300M, closed gamely and was rapidly getting to the 3rd.",2013-04-28,8
4,13,SAJJHAA  (P631),S De Sousa,H,"Slow to begin, quickly recovered to a 3-wide spot in midfield, left with no cover halfway, moved closer 600M, ran on well to briefly go 3rd 100M out but no extra gain late.",2013-04-28,8
5,9,AKEED MOFEED  (P125),D Whyte,XB,"Up with early pace, steadied to track the front runners under a strong hold, looked a strong chance early straight, briefly led 300M but could not sustain the bid, one-paced final 200M.",2013-04-28,8
6,1,AMBITIOUS DRAGON  (CK399),Z Purton,B,"Reserved behind midfield, swung 4-wide for home, checked 400M and again near 250M when closing off the race strongly , unable to re-gain momentum after this incident.",2013-04-28,8
7,5,THUMBS UP  (CK005),B Prebble,--,"Dropped back to near last, patiently held up to 500M, swung widest for home, closed belatedly over final 200M.",2013-04-28,8
8,14,IGUGU  (P632),A Delpech,SR,"Close up behind early pace, travelled wide without cover before striding to lead 1100M, headed near 300M, faded out of contention.",2013-04-28,8
9,6,IRIAN  (CL187),O Doleuze,H,"Restrained in midfield 3-wide, pushed wider 1100M and left without cover, stayed on mildly and could never get near to leaders.",2013-04-28,8
10,12,WRATH OF FIRE  (CL420),T Angland,--,"Unhurried after the start, settled near last off the inside, driven 400M but not going the pace of main rivals, ran past only beaten runners.",2013-04-28,8
11,7,TREASURE BEACH  (N627),C O'Donoghue,SR,"Well covered in a 2-wide position behind midfield, kept on one paced turning into straight, never threatened.",2013-04-28,8
12,8,ZAIDAN  (M234),R Fourie,TT1,"Moved up willingly into a forward position, prominent behind leader throughout, gave limited response when asked, swamped inside 300M, weakened away.",2013-04-28,8
13,10,ASHKIYR  (P151),W C Marwing,H1,"Rolled forward, led from 1600M to 1100M, tracked leader rounding the bend, failed to respond turning in and gradually gave way.",2013-04-28,8
14,11,CRACKERJACK  (N446),A Suborics,SR/TT1,"Awkwardly away, settled behind midfield, came under heavy pressure 600M out, not pace to go with principals, dropped out rapidly 200M.",2013-04-28,8
1,9,COSTA DEL SOL  (M111),Z Purton,B2/TT,"Jumped well, sat outside early leader before being shuffled back to 3rd 800m Second into straight, led 350m and pulled clear for easy win.",2013-04-28,9
2,12,EASY SUCCESS  (P170),M Demuro,TT,"Ridden forward but kept wide into turn. Bumped and unbalanced 500m, struck from behind 350m, but kept on well.",2013-04-28,9
3,4,SUPER CAGA  (CK054),A Suborics,B,Ridden forward 3-4 wide initially before getting cover before turn. Fourth into straight and kept on steadily to the line.,2013-04-28,9
4,10,KOKODA  (P157),H W Lai,--,"Missed the start, then taken nearer fence. Improved position around turn, switched out straight and ran on strongly.",2013-04-28,9
5,13,REWARDING HERO  (N376),T Berry,H/XB,"Taken back from wide draw, caught flat-footed when field speeded up 800m. Was closing well when bumped 100m. Awkward of heels final stages.",2013-04-28,9
6,5,B CHOICE  (M346),B Prebble,H/TT,"Ridden forward from outside draw and held wide without cover. Circled field to lead 800m, started to give ground gradually from 400m.",2013-04-28,9
7,6,ROMAN LEGEND  (P301),M Chadwick,TT1,"Bumped, unbalanced start but recovered to race just behind speed. Kept on steadily early straight before tiring final 200m.",2013-04-28,9
8,8,SANTA FE SUN  (P210),T Clark,--,"Taken forward from wide draw to find cover before turn. Ran into hind quarters of another runner 300m, nearly savaged in straight.",2013-04-28,9
9,2,GENUINE LEADER  (N046),C Y Lui,B,Came out running and led field to 800m before being headed. Retook lead 400m but soon headed and tired.,2013-04-28,9
10,1,AFFLUENCE OF RAIN  (CL363),A Delpech,B/TT,"Began awkwardly, travelled between horses worse of midfield, raced tight in straight and attempted to savage another horse several times.",2013-04-28,9
11,7,ISLAND GARDEN  (P247),O Doleuze,B1,Ridden aggressively to snatch rail position but outpaced and drifted back. Unbalanced when checked 900m. Found nothing in straight.,2013-04-28,9
12,3,ROYAL PARTNER  (N394),C K Tong,--,No early speed and soon at rear but wide. Switched out entering straight to make run but only one-paced.,2013-04-28,9
13,14,LUCKY WARRIOR  (M292),C Y Ho,XB/TT,Jumped OK and held in midfield along fence back stretch and turn. Gave ground soon after entering straight.,2013-04-28,9
14,11,ORIENTAL FANTASIA  (P269),Y T Cheng,--,"No speed and held wide while drifting back. Was last into straight, gradually falling further behind.",2013-04-28,9
1,4,MEDALLIST  (N024),B Prebble,--,"Landed a nice spot just off pace, had easy time 3-4ls back to bend, gained split between horses in straight and produced a solid close to outlast rivals.",2013-04-28,10
2,1,LITTLE MEN  (N441),D Whyte,--,"Trapped 3 wide from a tricky gate, had no cover in mid-section 3ls or so back, steady pace helped but did share of work to bend, kept finding in straight and didn't go down by much in finish.",2013-04-28,10
3,7,GOLDEN SCALPEL  (N224),K C Ng,--,"Showed good early pace to take lead, shaded by outside horse and eventually took trail on bend, came off leaders turning and joined in hitting front to 200m, touched out by principals final 100m.",2013-04-28,10
4,2,LEVEL PLAYER  (N323),M Chadwick,TT,"Ended up 3 wide in midfield, 5ls back with cover, steady pace helped, switched wider and set out after leaders at 400m, kept on well to make frame.",2013-04-28,10
5,9,MALHECHOR GOLD  (M358),Y T Cheng,SR-/TT,"Settled at rear, 7ls or so from top end, steady speed against, last on turning, produced a decent finish in straight making many lengths to be nearest on line.",2013-04-28,10
6,13,COOL BEAN  (N076),T Berry,--,"Out with rest, held a spot on leaders back, easy time on pace to bend, gained an inside run turning and looked a place chance before peaking inside final furlong.",2013-04-28,10
7,10,PRECISION ERA  (P006),W M Lai,CP/TT,"Took a spot in running line, 5ls or so back just off midfield, in between horses turning, just kept on at same pace in straight.",2013-04-28,10
8,5,ENTHUSIASM  (P127),A Suborics,TT,"Lacked early pace, raced 6ls back on rails behind midfield, saved ground turning, held up to 300m, made steady progress when clear.",2013-04-28,10
9,14,OWNERS' GLORY  (CL391),C Y Ho,B,"No early pace and ended up racing 3 wide at rear with cover, 6ls or more from lead, switched wider turning, closed off evenly without looking likely.",2013-04-28,10
10,11,RIO WILLIE  (N087),K C Leung,SR,"Landed a spot in midfield 4-5ls back on rails, enjoyed an easy time in mid-section, took inside runs turning but was one paced in straight and offered little final 300m.",2013-04-28,10
11,12,WIN ALONG  (P003),M L Yeung,B/TT,"Settled next to last on rails 7ls or so back, steady pace didn't help, always rearward and made no ground in straight.",2013-04-28,10
12,6,ENGROSSING  (P186),R Fourie,XB,"Drifted back to race behind midfield, 6ls or so from leaders, pace against, made a short lived run at 4oom before folding tamely. (bled both nostrils)",2013-04-28,10
13,8,VERDANE  (P184),W C Marwing,H,"Used a bit from a wide draw to cross and race outside leader, kept working shading inside horse on circle, took clear lead at 500m, lost advantage at 300m and weakened tamely.",2013-04-28,10
14,3,OXFORD CHARLEY  (P266),Z Purton,SR,"Began well and assumed a spot 1 out 1 back, all favours to bend, made a 3 wide run turning but soon gave way and eased out. (see racing incidents re action)",2013-04-28,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-04-28,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-04-28,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-04-28,13
1,2,ART OF SUCCESS  (P231),M L Yeung,--,"Began awkwardly losing ground, settled just off the speed on stands rails, came to challenge under pressure inside final 350 metres, gained upper hand 50 metres out.",2013-05-01,1
2,9,BECAUSE OF YOU  (P150),Z Purton,TT,Broke well to lead holding narrow advantage until headed inside final 50 metres.,2013-05-01,1
3,7,YOU READ MY MIND  (P041),T Berry,H1/TT1,"Began fairly settling within striking distance, came under pressure to challenge coming onto course proper, but could only keep on without quickening.",2013-05-01,1
4,4,GOLDEN DEER  (P121),T H So,--,"Began fairly, niggled along to be well there, given reminders passing 350 metres, yielded ground steadily while hanging in the run to the line.",2013-05-01,1
5,8,KYNAM  (P213),D Whyte,--,"Bumped jumping out, travelled about three lengths back towards the rear down the centre of the track, made short-lived moderate effort coming onto course proper, no impression inside final 200 metres.",2013-05-01,1
6,1,AMBITIOUS KING  (P242),R Fourie,TT1,"Jumped fairly, made short-lived effort to reach 2nd when half a length back inside the leader coming onto course proper, unable to sustain effort closing stages.",2013-05-01,1
7,5,LUCKY BONUS  (P042),O Doleuze,TT,"Began awkwardly and raced awkwardly early stages dropping towards the rear, ran home one-paced down the centre of the track.",2013-05-01,1
8,6,PERFECT CHARMING  (P235),K C Ng,--,"Bumped at start, soon dropped to the tail-end, went past well-beaten horses closing stages.",2013-05-01,1
9,3,CRIMSON HEART  (P237),A Suborics,TT1,"Hampered at start, settled about three lengths off the speed early, faded from over 200 metres out.",2013-05-01,1
10,10,WINNER'S DELIGHT  (P290),T Angland,--,"Well there to halfway, folded up quickly.",2013-05-01,1
1,3,CITY OF LIGHTS  (N161),C Y Lui,B/TT,"Parked in 2nd position, on the grandstand side, no cover. Lengthened nicely after the 300m, hit the lead near the 250m, and was never troubled thereafter.",2013-05-01,2
2,14,BARCELONA TOO  (N093),M Chadwick,B,Made the running on the stands side and kept up a game effort right to the winning post.,2013-05-01,2
3,2,HAPPY GOAL  (N213),C K Tong,CP-/TT-,"Hung in for the majority of the race when travelling 3 from the stands rail, no cover, handy to the leaders. Finished off fairly.",2013-05-01,2
4,5,MEGA  (N243),T Berry,H/TT,"Began awkwardly, settling near the rear, 2 from the grandstand side rail. Finished off soundly after obtaining clear running near the furlong.",2013-05-01,2
5,6,PILLOWIN  (CL357),A Suborics,V/TT,"Raced prominently along the stands rail, had cover. Finished off soundly.",2013-05-01,2
6,7,SPICY SHRIMP  (CL067),T H So,B,"Positioned along the center of the track, close to midfield, no cover. Maintained a fair gallop right to the wire.",2013-05-01,2
7,4,JUST FOLLOW ME  (N198),M L Yeung,TT,"Raced close to the speed near the middle of the course, no cover. Kept plugging away over the concluding stages.",2013-05-01,2
8,9,TREASURE MAN  (N347),K C Leung,V-/TT,"Camped midfield, toward the center of the track, had some cover. Stayed on at the same speed in the run to the wire.",2013-05-01,2
9,1,DIAMOND KNIGHT  (CK311),C Y Ho,B,"Began awkwardly, settled on the speed, about 5 from the stands rail, no cover. Faded late.",2013-05-01,2
10,12,YOUNG HAPPY  (M305),R Fourie,B,"Travelled with the backmakers 5-6 from the grandstand side fence, had cover. Was held up over the final 400m and not tested properly.",2013-05-01,2
11,8,GOLDEN LEGEND  (N329),D Whyte,P,"Settled midfield, about 6 off the stands rail, had cover. Was one paced in the run to the line.",2013-05-01,2
12,11,BOLD TACK  (CL397),B Prebble,B/TT,"Raced down the center of the track, close to the speed, no cover. Was under pressure after the 400m, failed to respond.",2013-05-01,2
13,10,DIAMOND ANGEL  (M212),W M Lai,B/H/TT,"Settled toward the middle of the course, no cover, handy to the leaders. Was a spent force at the 400M.",2013-05-01,2
UR,13,SEIZE THE DAY  (CJ152),K C Ng,B,Began awkwardly and dislodged rider at the start.,2013-05-01,2
1,11,RAINBOW SEEKER  (CK300),Y T Cheng,B/TT,"Pushed to obtain box seat, travelled nicely throughout, under pressure 300M, dashed well to score by 1/2L.",2013-05-01,3
2,2,MIZZEN GREY  (N192),W M Lai,--,"Raced midfield, settled 5Ls behind the leader 2 wide, gradually improved turning in, ran on well to get 2nd, missed by 1/2L.",2013-05-01,3
3,9,PLOT RATIO  (CK044),H W Lai,CP,"Taken back, travelled 7Ls behind the leader 2 wide, peeled wide turning in, stormed home for 3rd.",2013-05-01,3
4,7,GOLD TARTINI  (N070),M Chadwick,--,"Taken back from wide gate, travelled 10Ls behind the leader on the fence, switched to widest rounding the Home Bend, dashed well for 4th.",2013-05-01,3
5,12,SPARKLING  (CK149),K C Leung,TT,"Travelled midfield, settled 6Ls behind the leader 3 wide with cover, ran on ok.",2013-05-01,3
6,4,BUDDY WATSON  (P004),T H So,--,"Raced midfield, settled 5Ls behind the leader 3-4 wide without cover, ran on nicely despite a tough trip throughout.",2013-05-01,3
7,5,MEGA CASTLE  (CL333),B Prebble,B,"Prominent, under pressure rounding the Home Bend, held up early straight, one-paced home.",2013-05-01,3
8,10,FANTASTISCH  (CK017),O Doleuze,XB,"Raced midfield, travelled 4Ls behind the leader 2 wide, switched to 3 wide rounding the Home Turn, kept on one pace to the line.",2013-05-01,3
9,6,YOUNG HERO  (CH071),M L Yeung,--,"Eased at start, settled 6.5Ls behind the leader 2 wide, ran on only fairly.",2013-05-01,3
10,3,SOLAR BOY  (CL213),C Y Lui,V,"Hard ridden forward, however could not find the fence, travelled 1L outside the leader, out of fuel 200M.",2013-05-01,3
11,13,KING OF FISH II  (CL264),K C Ng,B/H,"Ridden forward to sit 4th, under pressure 400M, weakened 300M.",2013-05-01,3
12,8,ABLE DRAGON  (CJ308),T Berry,CP-/V1,"Always at rear, settled 7Ls behind the leader on the fence, never ran on.",2013-05-01,3
13,14,OCEAN BRIGHT  (M270),C K Tong,CP/TT,"Always at rear, never a factor.",2013-05-01,3
14,1,FIERY RAIDER  (M318),Z Purton,P2,"Ridden forward to cross from a wide gate, found the fence and led by 1L after the first turn, flattened badly 250M.",2013-05-01,3
1,5,MR GOURMET  (P261),Z Purton,--,"Broke well to track pace 2L back, closed up on lead 300m, shaken up 200m & quickened easily to lead, in command at wire.",2013-05-01,4
2,14,MEDIC KINGDOM  (N238),K C Ng,CP-/XB/H1/P1,"Raced front rank, shaken up 400m, limited response when passed by winner 200m, kept on evenly to secure 2nd.",2013-05-01,4
3,3,WELL FIT  (M185),T Berry,B/XB,"Fast break to dispute lead, narrow advantage 600m, kicked 400m, unable to draw clear, headed 150m, no extra.",2013-05-01,4
4,13,CHINA GOOD  (CL258),R Fourie,SR,"Broke with others, raced mid pack, shaken up 350m, ran on soundly without threatening.",2013-05-01,4
5,1,BRAVE BROTHER  (P016),D Whyte,B1,"Decent break, tracked pace, switched out 450m to challenge, limited response, kept on one pace under strong drive.",2013-05-01,4
6,12,MULTIEXPRESS  (P029),M Chadwick,TT,"Sharp start, sat handy on rail, ridden 500m to close on leader, soon at limit & weakened in run home.",2013-05-01,4
7,4,KISSMET  (P217),H W Lai,--,"Crowded start, lacked early pace & bustled in rear, 7L back & driven 400m, closed off for solid gains.",2013-05-01,4
8,9,ALL MY GLORY  (P024),B Prebble,B,"Fair break, niggled in midfield, hard ridden 500m, boxed on one pace.",2013-05-01,4
9,2,CONFUCIUS ELITE  (N381),C Y Ho,H-/XB-/SR2,"Tardy break, raced near rear, outpaced & lost ground 400m, plugged on for modest inroads.",2013-05-01,4
10,10,MIGHTY EQUUS  (P112),A Suborics,B,"Sharp break, raced handy 1 off fence, ridden 600m, unable to quicken & faded in closing stages.",2013-05-01,4
11,6,P J HALL  (P216),T Angland,--,"Speed to dispute lead, under pressure in 3rd at halfway, weakened tamely from 400m.",2013-05-01,4
12,7,TRAVEL SMART  (P243),O Doleuze,SR1,"Bumped start, bustled along midfield, hard-ridden 400m, found nothing & soon beaten.",2013-05-01,4
13,11,KEEP RUNNING  (P076),K C Leung,H/CP1,"Good break, raced far side mid-rank, under pressure 400m, found nothing & weakened right out.",2013-05-01,4
14,8,YOU AND M  (P284),Y T Cheng,--,"Fractious at start, outpaced & bustled at tail until eased when already tailed off at 400m, found to be lame after race.",2013-05-01,4
1,5,HONG KONG DANCER  (N399),T H So,--,"Began OK and soon handy, 3-back the fence. Stayed on fence round turn, got inside run 350m, gradually wearing down leader to win close home.",2013-05-01,5
2,2,PRINCIPAL  (P108),B Prebble,--,"Ridden forward from wide draw, cutting in 3-back, 1-off before turn. Bumped when switched out to make run 400m, hit front 200m, caught close home.",2013-05-01,5
3,12,KING HARADASUN  (N396),D Whyte,TT,Taken back across runners but held away from fence. Swung widest entering straight and ran on solidly to be closest at finish.,2013-05-01,5
