Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
11,3,THOR THE GREATEST  (P396),M L Yeung,--,"Began well, led for a few strides before joined up front by two others. Started to give ground passing 300m, faded.",2015-09-19,9
12,13,FAY DEEP  (P071),K C Leung,B/TT,"Tightened shortly after start, dropping to clear last. Never in a challenging position.",2015-09-19,9
13,1,SIGHT BELIEVER  (P258),K K Chiong,H-/B,"Jumped with field, led for a few strides before settling behind leading pack to 400m. Gave ground quickly final 200m. Substantial blood in trachea. Lame left hind.",2015-09-19,9
14,6,PURE MOMENTUM  (T316),Y T Cheng,--,"Crowded for room at start, recovered, ridden forward to within 4L of leaders. Gave ground quickly final 300m. Wounded left hind leg.",2015-09-19,9
1,2,RACING HERO  (N157),Z Purton,B/TT,"Jumped well and eased into stride, settling forward of midfield 1 off the fence. Came around runners at the 400m. Pulled away from the 200m to run on strongly and cross the line easing late, when well clear.",2015-09-19,10
2,6,NUMERO UNO  (S044),N Rawiller,B/TT,"Jumped well and taken forward early to be handily placed behind the leaders, 1 off the fence. Held up for a run until the 200m before coming out for a run, and ran on strongly from there.",2015-09-19,10
3,3,ROUNDABOUT  (T352),B Prebble,--,"Began awkwardly and slowly away before eventually finding a position midfield, on the rail. Ran on strongly in the straight for an impressive Hong Kong debut.",2015-09-19,10
4,13,SUPREME FLIGHT  (M199),M Chadwick,B/TT,"Jumped well from the widest barrier and pushed forward to share the lead, 1 off the rail. Well placed for the run home, but ran on 1 paced from the 200m, and missed a place.",2015-09-19,10
5,8,HAPPY SURVEYS  (T248),J Moreira,--,"Only fairly away and sat just behind midfield on the rails. Came widest on the turn, and ran on OK in the straight, without kicking strongly.",2015-09-19,10
6,11,YOUNG WATCHMAN  (T003),N Callan,H-/B/TT,OK away and taken forward early to sit better than midfield 3 wide. Only battled on fairly in the straight and was never threatening.,2015-09-19,10
7,5,SPICY SURE  (T234),G Mosse,TT,"Began well and taken forward early to sit in a handy position behind the leaders, 3 wide with no cover. In a prominent position at the 200m, but never stretched out from there and dropped back late.",2015-09-19,10
8,10,BULLISH SMART  (S221),K C Ng,B/TT,"Pushed forward from the jump to lead on the rail. Only 1 paced in the straight, and never a threat late.",2015-09-19,10
9,9,KIRAM  (T093),D Whyte,--,"OK into stride before finding a position behind midfield 2-3 wide. Came wider on the turn, but only battled on fairly late.",2015-09-19,10
10,4,SKY HERO  (T083),T H So,H,"Began well, and pushed forward early to sit in a handy position just behind the leaders on the rail. Held up for clear running for the majority of the straight, only getting clear at the 200m. Only ran on fairly after that.",2015-09-19,10
11,1,GONNA RUN  (T094),C Y Ho,B-,"Dropped back early to sit at the rear of the field. Only battled away fairly in the straight, and was never a threat.",2015-09-19,10
12,14,GRACEFUL KINGDOM  (P145),K C Leung,--,"Didn't push hard from the wide barrier and eventually sat worse than midfield, mostly 2-3 wide. Never responded in the straight, and was eased out late when out of contention.",2015-09-19,10
13,12,JUST WONDERFUL  (T270),C Schofield,H,"Dropped back from the wide barrier to be a conspicuous last, 10L off the leader at 800m. Never kicked in the run home, and was eased across the line late.",2015-09-19,10
14,7,CHARITY PLENTY  (T287),M L Yeung,B1,"Began OK, and found a position forward of midfield on the rail. Dropped back quickly from the 700m and couldn't keep up with the rest of the field. Tailed off to be 46L last. Unacceptable performance.",2015-09-19,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-09-19,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-09-19,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-09-19,13
1,4,SMART UNION  (P268),J Moreira,B-,"Gradually shifted across from a wide draw to settle in midfield, a bit keen when pace slackened far side, soon came to challenge after straightening, took charge 100 metres out.",2015-09-23,1
2,2,FRESH AND FRESH  (P407),G Mosse,B,"Led from a wide-ish draw, obtained rails run passing winning post the first time setting a steady pace, unable to sustain effort and headed 100 metres out.",2015-09-23,1
3,5,HIGH SPEED METRO  (P293),M Chadwick,XB,"Slow out, settled in rear of midfield on rails, shuffled slightly backward in slackened pace off the Rock but re-gained to midfield on rails turning for home, finished off race well with clear running final 150 metres.",2015-09-23,1
4,11,GLORIOUS VICTORY  (S369),R Fourie,B/TT,"Jumped awkwardly sideway, settled 2-back in 5th on rails about 3L off the pace, similar rounding home bend but saved ground turning in, baulked for a run inside final 200 metres.",2015-09-23,1
5,12,LITTLE RAINFOREST  (N101),Y T Cheng,TT,"Close up 2nd, came under pressure in similar position after straightening, found nothing.",2015-09-23,1
6,10,SWEET BEAN  (S205),C Y Ho,--,"Settled just off the pace on rails, tightened passing the 200 metres and remained tight between runners throughout closing stages.",2015-09-23,1
7,9,SUPER STRIKE  (CL393),C Schofield,B,"Towards the rear most of way, came under pressure around the bend, produced moderate late impression closing stages.",2015-09-23,1
8,1,LIGHTNING AND GOLD  (P354),H N Wong,B1/TT,"Slow out, travelled well back, switched out for a run turning into straight, made moderate progress without threatening.",2015-09-23,1
9,7,SMART GUY  (M377),T H So,H,"Raced wide without cover in midfield to straight, kept on well.",2015-09-23,1
10,6,PERFECT TRIUMPH  (P241),W M Lai,B,"Settled in 4th within 3L of pace, found nothing in straight.",2015-09-23,1
11,8,SMART PLANET  (S046),M L Yeung,P/TT,Never on terms.,2015-09-23,1
12,3,LET'S GOAL  (M061),D Whyte,B/TT,"Settled mainly 2-wide in rear, came under pressure from the 800 metres, made no impression from last into straight.",2015-09-23,1
1,8,RISING POWER  (N294),T H So,P-/XB,"Eased at start, took rail, suited by the fast sectionals, progressed steadily 300M to score.",2015-09-23,2
2,12,WIN CHANCE  (P415),M L Yeung,H/PC/TT,"Settled in midfield, took rail, favoured by the fast tempo, made steady ground 300M for 2nd.",2015-09-23,2
3,7,SILVER DRAGON  (M326),H N Wong,--,"Pushed forward, steadily took rail, led at fast sectionals, hung on well until 50M overhauled, ran on for 3rd.",2015-09-23,2
4,11,BETTER ANNOUNCE  (N254),M Chadwick,V/TT,"Very slow away, hard ridden to keep up at back, favoured by the fast pace but lost ground when racing wide at home bend, closed off strongly 300M.",2015-09-23,2
5,4,RAPID TRIUMPH  (S438),Z Purton,XB/TT,"Eased back, took rail, benefited by the fast pace, lack room 300M, progressed steadily when clear.",2015-09-23,2
6,2,JUMBO SPIRIT  (T038),B Prebble,B/TT,"Awkward away, hard ridden to sit in front of midfield, not suited by the fast tempo, flattened 150M.",2015-09-23,2
7,10,WINNING MASCOT  (CL342),R Fourie,--,"Hard ridden early, behind midfield 2 wide, favoured by the fast pace, made minor ground in straight.",2015-09-23,2
8,6,TRUE COMMENT  (S328),W M Lai,B/TT,"Pushed to sit in midfield along the fence, benefited by the fast tempo, just held ground in straight.",2015-09-23,2
9,1,THE SYLPH  (T055),D Whyte,B/H,"Hard ridden forward, harmed by the fast pace, out of fuel 250M, on heels 200M.",2015-09-23,2
10,5,COUP D'ETAT  (T294),J Moreira,P,"Hard ridden forward, 2 wide, raced keenly, not suited by the fast tempo, soon emptied 300M.",2015-09-23,2
11,3,LIGHTNING PEGASUS  (T214),N Callan,TT,"Hard ridden forward, trapped wide, harmed by the fast pace, reduced quickly 300M.",2015-09-23,2
12,9,SOUTHERN SPRINGS  (P139),C Schofield,B/TT,"Prominent early, soon eased out of race.",2015-09-23,2
1,3,SPARKLING SWORD  (P256),J Moreira,H/TT,"Rolled forward to park outside the leader at very slow sectionals, placed under pressure 600M, kept on strongly to score by a short head.",2015-09-23,3
2,9,KITAYA  (S187),G Mosse,SR,"Camped handy, travelled 1.5Ls behind the leader 3 wide without cover, found cover 600M, benefited by the very slow pace, ran on nicely for 2nd.",2015-09-23,3
3,2,ROCK THE TREE  (P272),R Fourie,B,"Prominent, travelled 2.5Ls behind the leader 2 wide with cover, suited by the very slow tempo, kept on steadily for 3rd.",2015-09-23,3
4,5,SPIRIT SOARING  (N099),H N Wong,H/P/TT,"Pushed forward to take the lead along the fence at very slow sectionals, kept on gamely until final furlong, hung on for 4th.",2015-09-23,3
5,12,OXFORD CHARLEY  (P266),M Chadwick,V,"Raced midfield, travelled 3Ls behind the leader 3 wide with cover, not suited by the very slow tempo, made no impression in straight.",2015-09-23,3
6,4,GO-GETTER  (S303),N Rawiller,E/P,"Rolled to obtain the box seat, despite the very slow pace, kept on only fairly, weakened final 100M.",2015-09-23,3
7,1,BACKBENCH BLUES  (P096),Z Purton,SR/TT,"Raced midfield, travelled 4Ls behind the leader 2 wide with cover, hampered by the very slow tempo, unable to make any ground in straight.",2015-09-23,3
8,7,TELEPHATIA  (P405),M L Yeung,E/P/TT,"Settled worse than midfield about 5Ls behind the leader on the fence, harmed by the very slow sectionals, never looked likely.",2015-09-23,3
9,6,NEW SPEED AHEAD  (T208),T H So,--,"At rear, travelled 7.5Ls behind the leader on the fence, never ran on.",2015-09-23,3
10,8,MEDIC MASTER  (S363),K C Leung,V,"Near last, travelled 7Ls behind the leader 2 wide with cover, never looked competitive.",2015-09-23,3
11,11,TRIPLE KING  (T128),C Schofield,B-/TT-,"Raced midfield, travelled 4Ls behind the leader on the fence, well beaten rounding the Home Turn.",2015-09-23,3
12,10,VITAL PRINCE  (P397),C K Tong,B,"Eased to settle worse than midfield, 5Ls behind the leader 2 wide with cover, never a factor.",2015-09-23,3
1,6,LOVELY NAUGHTY  (S153),K C Leung,B,"Led at break on rail & bustled, headed 1060m & raced a neck 2nd without cover, edged lead 400m, driven 1L clear turning in, battled to wire, just held on.",2015-09-23,4
2,7,STAR OF WAI BO  (P177),J Moreira,H/P,"Smart start & rousted prominently, trapped wide no cover, slotted handy 1 off with cover 800m, wide into stretch & driven, rattled to nick 2nd final stride.",2015-09-23,4
3,2,MR GINGER  (N307),C K Tong,B/TT,"Fast start & prominent, niggled along 1 back 1 off, switched 3 deep final turn, quickened to 2nd 260m, kept closing centre track but lost 2nd at wire.",2015-09-23,4
4,10,SIR JOHN  (P344),B Prebble,--,"Fast start widest, taken back to midfield 3 wide with cover, slotted 1 off 800m, ridden along 500m, shifted out turning in, stayed on for solid inroads.",2015-09-23,4
5,8,HAPPY CHAMPION  (N027),G Mosse,--,"Moderate start, raced rail near rear, shifted out & driven home turn, switched centre track 200m, stormed home late.",2015-09-23,4
6,3,HAYMAKER  (T054),C Schofield,H/SR,"Broke ok, rolled to sit 1 back on rail, shifted 1 off turning in & driven in 3rd, ran on only evenly & edged out of frame.",2015-09-23,4
7,5,ALL TIMES LUCKY  (P064),K C Ng,XB,"Broke ok, settled 1 off with cover behind midfield, driven wide into stretch, kept on without threatening.",2015-09-23,4
8,4,MIGHTY EQUUS  (P112),N Callan,V,"Good break, bustled & raced 1 off with cover fore of midfield, niggled 620m, under pump 400m, boxed on one pace.",2015-09-23,4
9,12,JET SET DRAGON  (S384),T H So,H/B1,"Broke well, soon outpaced & bustled midfield on rail, plugged on one pace.",2015-09-23,4
10,9,LE PEGASE  (T280),R Fourie,P-/H1,"Taken back from wide gate, niggled 2nd last 1 off, driven 420m, hard-ridden into stretch, found little in tepid run home.",2015-09-23,4
11,1,MELLIFLUENT  (S059),Z Purton,B/TT,"Taken back at start & soon detached at tail, gradually closed to be 1L adrift & ridden 420m, plugged on, never a factor.",2015-09-23,4
12,11,SKY FULL OF STARS  (T260),H N Wong,CP-,"Sharp break, driven to narrow lead at 1060m & raced 1 off no cover, headed 400m, driven into stretch, found nil & faded out.",2015-09-23,4
1,9,TEN FLAMES  (S447),J Moreira,V,"Broke well, raced midfield 1 off with cover, rolled to 1 back 1 off 500m, shaken up 300m, quickened in pursuit & progress to lead close home.",2015-09-23,5
2,1,JOYEUX  (S340),Z Purton,H/V/TT,"Fast start, edged lead 1 off at 900m, 1L clear & to rail 700m, driven & kicked on 330m, tapered & headed close home.",2015-09-23,5
3,11,RUGBY DIAMOND  (S432),B Prebble,H/XB,"Dropped in at start & soon niggled at tail, ridden & progress 1 off from 450m, strong closer to 3rd without threatening.",2015-09-23,5
4,10,WINNING BOY  (N186),M L Yeung,--,"Taken back from wide gate, slotted 1 off with cover near rear, progress from 500m to midfield turning in, shifted centre track & kept on for solid headway.",2015-09-23,5
5,2,PLANET CHOICE  (S444),G Mosse,TT,"Speed to lead on rail, headed 900m & shuffled to 1 back 700m, driven 450m, plugged on evenly.",2015-09-23,5
6,12,SNOWHOOVES  (S409),K C Leung,XB/B2,"Taken back at start to rail near rear, last trio turning in, driven & shifted out, boxed on past beaten rivals.",2015-09-23,5
7,4,SPITFIRE  (P282),M Chadwick,V,"Sharp start & rousted, settled 1 back 1 off until advanced to 2nd upside leader at 500m, driven into stretch, found little & tapered in run home.",2015-09-23,5
8,3,PEACE ON EARTH  (S254),R Fourie,B/TT,"Smart start, caught wide & taken back to 3 wide with cover near rear, driven widest home turn, stayed on evenly.",2015-09-23,5
9,6,PLENTY OF SPEED  (P401),D Whyte,B,"Moderate break, squeezed up & shuffled back to rail, rousted to settle midfield, driven 450m, outpaced & found little in tame run home.",2015-09-23,5
10,8,GOLDEN BAUHINIA  (CK123),H N Wong,--,"Broke well to race close up 3 wide no cover, driven turning in, found nil & faded tamely.",2015-09-23,5
11,5,SOLAR KID  (T252),K C Ng,TT-,"Moderate start & rousted, raced 3 wide with cover behind midfield, under pump 500m, wide into stretch, struggled in weakening run.",2015-09-23,5
12,7,JOLLY POSH  (P371),C Schofield,B/TT,"Tardy break, rolled 4 wide to press front rank, unable to slot & taken back 900m to midfield 3 wide with cover, wide & driven turning in, weakened tamely.",2015-09-23,5
1,4,GENERAL IRON  (P429),K C Leung,CP/TT,"Worked from a wide draw to camp handy 2L behind the leader, 2 wide with cover. Steadied and shifted out to obtain clear running upon final 300M. Dashed well, as benefitted by the slow tempo, to score by a nose.",2015-09-23,6
2,7,BLOCKER DEE  (T374),Z Purton,--,"Pushed to settle front of midfield, travelled 3-1/4L off, 2 wide with cover. Suited the slow tempo, finished off nicely only to be beaten by a nose.",2015-09-23,6
3,9,BOTH LUCKY  (T196),J Moreira,--,Rolled into front of midfield and raced along the rail 2-1/2L off with cover. Continued to run on steadily for 3rd.,2015-09-23,6
4,10,SECRET AGENT  (P388),G Mosse,B,"Settled in midfield 4-3/4L behind the leader, 2 wide with cover. Benefited by the slow tempo and kept on steadily for 4th.",2015-09-23,6
5,8,EXCEL ONESELF  (P287),R Fourie,H,"Ridden along to take lead at slow sectionals, remained 2 wide and caught passing upon final 100M.",2015-09-23,6
6,1,IMPERIAL ROME  (N012),N Callan,TT,Began slowly and settled at the rear 8-3/4L off along the rail. Made some ground in the Straight.,2015-09-23,6
7,3,KING OF MONGOLIA  (S414),D Whyte,TT,"Raced along the rail in worse than midfield from a wide gate, 6L behind the leader. Ran on only fairly as hampered by the slow sectionals.",2015-09-23,6
8,5,GIANT STARS  (T218),C Y Ho,H,"Settled at rear, 7-3/4L off, 2 wide with cover. Never looked likely.",2015-09-23,6
9,6,SEASONS STAR  (P058),M Chadwick,B/TT,"Failed to muster speed despite ridden along early from a wide gate, settled in worse than midfield 6-1/4L off, 2 wide with cover. Found nothing in the Straight.",2015-09-23,6
10,2,LONGWAH AMBER  (S224),W M Lai,--,Rolled to obtain box-seat 1-1/4L behind the leader. Weakened and swamped upon final 150M.,2015-09-23,6
11,12,HO LEE HORSE  (S330),M L Yeung,SR/TT,Camped at the rear 8-1/4L off along the rail. Was never a factor.,2015-09-23,6
12,11,SGT ROCK  (T307),T H So,H,"Settled in midfield 6L behind the leader, weakened soon after straightening.",2015-09-23,6
1,9,WIN IT  (P032),H N Wong,CP,"Began well, not hurried, settling 4L behind tearaway leaders. Took closer order 750m, hit front 250m, kept finding when strongly challenged final 150m.",2015-09-23,7
2,3,SPEEDY LONGWAH  (S242),N Callan,B/TT,"Pressed forward from outside draw before settling in one-off position 5L from leader. Under pressure from 400m, switched in 150m to get split, finished strongly.",2015-09-23,7
3,2,WILLIE INVICTUS  (S255),J Moreira,B,"Began well but eased off fast pace, settling in midfield along rail. Tightened 650m, switched out, swung wide entering straight, ran on strongly.",2015-09-23,7
4,5,PO CHING TREASURE  (S388),R Fourie,CP/TT,Hard ridden to hold rail before easing off fast pace in 4th place. Improved passing 600m but only got going final 200m when finished strongly.,2015-09-23,7
5,1,FORMULA WON  (P183),Z Purton,TT,"Began fairly, held and taken closer to fence at rear. Rolled forward from 700m when pace slowed, skirting field three-wide to look chance 200m. One-paced final stages.",2015-09-23,7
6,12,IMPERIAL CONCORDE  (P425),M Chadwick,TT,"Jumped OK, not pushed, racing behind midfield to turn when unbalanced and hit rail. Unbalanced top of straight but finished off nicely.",2015-09-23,7
7,11,BUDDY BUDDIES  (M021),W M Lai,--,"Slow, steadied, dropping to rear along rail. Came off fence and shaken up approaching 400m, switched in top of straight, boxed on fairly.",2015-09-23,7
8,10,AGIAAL  (N177),M L Yeung,CP,"Began OK, restrained and taken to fence, settling last. Urged forward from 500m, swung wide into straight, boxed on fairly.",2015-09-23,7
9,6,BEST HOPE  (S102),K C Ng,CP,"Aggressively ridden from start to 1100m inside leader before steadied and settled in 2nd along rail. Battled on gamely to 200m when flattened, faded.",2015-09-23,7
10,4,LOTUS STRIKES BACK  (T145),B Prebble,--,"Steadied soon after start and shifted in behind horses from wide draw, settling at rear in one-off position. Taken wide in straight but only one-paced.",2015-09-23,7
11,7,DUAL HAPPY  (N427),T H So,B,"Bumped and unbalanced shortly after start, ridden forward settling midfield in one-off position. Shifted in and bumped top of straight, found little under pressure.",2015-09-23,7
12,8,SOLAR KINGDOM  (S041),Y T Cheng,H,"Used early and set fast pace to get to the front, finally getting clear lead 1000m before cutting to fence 800m and slowing pace. Caught 250m and faded.",2015-09-23,7
1,1,BORN IN CHINA  (T103),D Whyte,H-,"Away well enough, sat in 3rd and always well poised to strike, pushed out to take lead 250M, quickened clear under hands and heels riding, won impressively.",2015-09-23,8
2,11,DIVINE BOY  (T163),J Moreira,B,"Restrained in midfield along the 2-path, ran on well inside 300M to go 2nd near 50M, no match with runaway winner.",2015-09-23,8
3,9,WHO'STHEDUDE  (T312),Z Purton,B1,"Began well from inside draw, held back to race in midfield 4Ls back, not matched winner's acceleration inside 300M, held 2nd until 50M.",2015-09-23,8
4,7,GOLDEN CHOPSTICKS  (P120),K C Leung,--,"Taken back from wide barrier, settled down 5-6Ls back towards the rear, into clear 250M, stayed on.",2015-09-23,8
5,12,ROMANTIC CASH  (S319),C Schofield,H/TT,"Caught 3-wide no cover from draw 10, 3Ls behind leaders turning home, pushed along 450M, kept on same pace for non threatening 5th.",2015-09-23,8
6,2,RUBY COAST  (T159),G Mosse,B,"Failed to muster speed after start, got back to the tail of the field 700M, some progress final 300M but not reached leaders.",2015-09-23,8
7,3,SMART DECLARATION  (S436),R Fourie,SR/TT,"Taken across behind runners from 11, held up near the rear 6Ls back, guided to outside coming off the bend, kept on same pace.",2015-09-23,8
8,10,BANGALORE  (T296),C Y Ho,H,"Broke well, restrained sit 4th 3Ls off leader, lacked the necessary response when driven out in straight, no threat to leaders. (Jockey dropped rein 100M)",2015-09-23,8
9,6,WAH MAY BABY  (S247),N Callan,B-/CP2/TT,"Failed to muster speed and consequently raced back in the field, driven wide 550M, kept on only fairly on outer passing well beaten runners.",2015-09-23,8
10,8,SIGHT SEEING  (S291),B Prebble,XB/TT,"Ended up 3-wide in midfield, had cover, came off bridle 500M, failed to deliver a finish. (No Vet findings)",2015-09-23,8
11,4,BRILLIANT PROPOSAL  (N392),H N Wong,B,"Rushed to the lead under 10lbs claimer, led steadily to straight, was quickly swept aside passing 250M, weakened towards the line.",2015-09-23,8
12,5,FIVE UP HIGH  (S276),M Chadwick,E,"Used a bit early to obtain a forward position behind leader, found no extra 300M, soon beaten. (Blood in trachea)",2015-09-23,8
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-09-23,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-09-23,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-09-23,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-09-23,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-09-23,13
1,10,NATURAL EIGHT  (S243),C Y Ho,B/H,"Average to begin, raced 2 wide, 4 lengths or so back in midfield, similar position on turn, angled out in straight and finished off well to score narrowly.",2015-09-28,1
2,3,VICTOR EMPEROR  (S425),B Prebble,TT1,"Moderate start, settled behind midfield 3-wide, widest runner in midfield turning for home, quickened well to hit the front just inside the 100 metres only to be pipped at post.",2015-09-28,1
3,5,THUNDERSTROKE  (T067),W M Lai,B2,"Driven to lead before joined by eventual last on the bend, re-gained 1L advantage early in straight when fellow joint leader dropped away, swamped under pressure inside final 100 metres.",2015-09-28,1
4,12,EVER SHINY  (S214),C Schofield,B1,"Settled at the back from the widest gate, commenced run out wide rounding home bend, sustained good progress near the centre of the straight to be closest at finish.",2015-09-28,1
5,14,CHANS DELIGHT  (P420),Y T Cheng,H/XB,"Jumped best, pushed along before settling just off the pace mainly in 5th on rails, kept on at the one pace under pressure in the run home.",2015-09-28,1
6,4,O'SOCOOLE  (S032),D Whyte,B-/TT,"Ridden along from a wide gate before settling 3-wide in 6th just over 2Ls off the pace, similar into straight, fought on steadily until tired late.",2015-09-28,1
7,11,BORNFREE  (P285),R Fourie,B,"Moderately away from gate 2, positioned 2 wide, 3 lengths or so back in midfield, there to turn, finished off evenly in straight.",2015-09-28,1
8,1,BERNARD'S CHOICE  (N156),Z Purton,H/V/TT,"Moderate jump after the one draw settling in midfield, remained similar entering straight, kept on same pace without quickening.",2015-09-28,1
9,8,EVERYONE'S CHOICE  (P208),N Callan,--,"Bumped at start, raced 1-1/2 length back in 4th, no cover after 800M, peaked early in straight, emptied final 100M.",2015-09-28,1
10,6,GLORY BOY  (S273),M L Yeung,SR/TT,"Jumped fairly, soon dropped to last few, baulked briefly upon straightening, kept on steadily without threatening in the run home.",2015-09-28,1
11,13,COPY STAR  (P028),K Teetan,H/PC,"Sluggish at start, recovered to just worse than midfield approaching home bend, similar turning in, ran home one-paced.",2015-09-28,1
12,2,FORTUNE TERRITORY  (N272),M Chadwick,B/TT,Always in last few and never seen with a chance.,2015-09-28,1
13,7,GOLDEN CHOICE  (S157),H N Wong,SR,"Ridden along one off the pace, bumped on home turn, soon dropped out of contention.",2015-09-28,1
14,9,HAPPY GOAL  (N213),T H So,V,"Driven along and given reminders 1000 metres out, moved on to race upsides of leader while awkwardly around home bend, unable to sustain run and dropped away quickly passing the 400 metres.",2015-09-28,1
1,8,LONDON MASTER  (T345),G Mosse,--,"Hard ridden forward, pace good, closed off well to score.",2015-09-28,2
2,10,WINNER ST PAUL'S  (T027),D Whyte,SR2,"Eased to sit in midfield, on heels 900M, progressed steadily 300M for 2nd.",2015-09-28,2
3,1,HIGHLAND HAMMER  (T155),R Fourie,--,"Pressed forward, led easily at good pace, just ran on for 3rd.",2015-09-28,2
4,12,EXCITABLE BOY  (P440),C Schofield,--,"Rolled forward easily, pace good, dominated from 400M, hung on until 50M flattened.",2015-09-28,2
5,3,DIEGO KOSTA  (T357),J Moreira,--,"Bumped start, pushed forward, hard ridden from 500M, raced greenly on the inner part of track, lack dash, just held ground.",2015-09-28,2
6,13,WHISTLE BLOWER  (P308),M L Yeung,B/TT,"Pushed forward, pace good, raced on the inner part of track, ran on until 200M flattened.",2015-09-28,2
7,2,SPEEDY SANDY  (P239),N Rawiller,B/TT1,"Eased to take cover on the inner part of track behind midfield, pace good, progressed steadily 200M.",2015-09-28,2
8,7,HANG'S DECISION  (T262),C Y Ho,H1,"Eased back, pace good, ran on fairly until 250M, picked up well and made good ground.",2015-09-28,2
9,6,G-ONE LEADER  (P383),K C Ng,E,"Hard ridden forward, on heels early, checked 600M, off the bridle and lost ground, regained momentum 150M.",2015-09-28,2
10,9,TIMELY ARRIVED  (S431),B Prebble,CP-/TT,"Bumped start, sat in front of midfield on the inner part of track, pace good, lack turn of foot, emptied 200M.",2015-09-28,2
11,5,WINASWEWISH  (T385),C K Tong,--,"Very slow away, at rear, ran on ok in final stages.",2015-09-28,2
12,4,HAYHAY  (P343),K K Chiong,--,"Hard ridden forward, soon weakened 300M.",2015-09-28,2
13,11,TARZAN I AM  (P299),T H So,TT,"Hard ridden early but failed to muster, never improved on the inner part of track.",2015-09-28,2
1,10,MODERN FORTUNE  (T081),K Teetan,P/XB,"Eased back, travelled 5Ls behind the leader 3 wide with cover, benefited by the fast pace, dashed well to score by 1L.",2015-09-28,3
2,9,HIGHLAND DRAGON  (N265),M Chadwick,B,"Prominent, travelled 2.5Ls behind the leader 2 wide with cover, despite the fast pace, ran on well for 2nd.",2015-09-28,3
3,1,HEARTS KEEPER  (N360),N Callan,B,"Ridden forward to occupy the box seat, harmed by the fast pace, ran on steadily until final 100M weakened, hung on for 3rd.",2015-09-28,3
4,12,HURRY HURRY UP  (N218),C K Tong,TT,"Settled in front of midfield about 2.5Ls behind the leader 3 wide without cover, suited by the fast pace, ran on gradually for 4th.",2015-09-28,3
5,11,CONSISTENT  (T045),M L Yeung,H,"Raced midfield, travelled 4.5Ls behind the leader on the fence, benefited by the fast sectionals, made some ground in straight.",2015-09-28,3
6,3,MASSIVE MOVE  (T073),Z Purton,B2/TT,"Driven forward to park outside the leader at fast tempo, kept on until 300M weakened.",2015-09-28,3
7,2,KING OF HOUSEHOLD  (P444),J Moreira,TT,"Raced midfield, travelled 4Ls behind the leader 3 wide with cover, despite the fast pace, unable to make any impression in straight. (Roarer)",2015-09-28,3
8,7,HAY GO LUCKY  (T023),C Y Ho,H1,"At rear, travelled 8Ls behind the leader 2 wide, benefited by the fast pace, made some ground in straight.",2015-09-28,3
9,4,DRAGON HARMONY  (T283),D Whyte,B-/H1/TT,"Raced midfield, travelled 4Ls behind the leader on the fence, despite the fast tempo, never ran on. (Questioned for performance)",2015-09-28,3
10,6,HO HO FEEL  (T029),C Schofield,--,"Lacked early pace, settled worse than midfield about 6Ls behind the leader, never looked likely.",2015-09-28,3
11,5,FILL POWER  (S356),W M Lai,B1,"At rear throughout, never a factor.",2015-09-28,3
12,8,MR RIGHT  (T334),T H So,H,"Pushed forward to take the fence and led at fast sectionals, soon flattened after straightening.",2015-09-28,3
1,5,JACK'S GEM  (N331),N Rawiller,TT,"Sharp break, camped midfield 1 off with cover, cruising but in pocket turning in, clear & driven 330m, quickened to lead 70m & kept on.",2015-09-28,4
2,6,SUCCESSFUL LEADER  (P353),N Callan,B/TT,"Broke ok, taken back to race behind midfield 3 wide with cover, bustled 750m, under pump 550m, bumped 400m, rattled to 2nd late, closing at wire.",2015-09-28,4
3,13,ORIENTAL FANTASIA  (P269),K K Chiong,H/SR/TT,"Smart start, bustled to lead 1550m, soon to rail & raced 1L clear, nursed into stretch, shaken up 340m, soon all out, headed 70m.",2015-09-28,4
4,9,SOUTHCHINA COMMAND  (S290),C Y Ho,V,"Broke ok, taken back to rear trio 1 off with cover, 7L last & driven turning in, shifted wide & closed for solid inroads.",2015-09-28,4
