Letter,HorseName,Rating,URL
H,HAPPY ALLIANCE,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K316
H,HAPPY BOSS,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K453
H,HAPPY BUDDIES,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K344
H,HAPPY PARK,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J311
H,HAR HAR LIGHT,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K087
H,HARMONY N HOPE,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K461
H,HERO SPARK,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K221
H,HONORARY,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K481
H,HOT AIR BALLON,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K144
H,HARMONY N HOME,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2018_C531
H,HONEST WITNESS,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K283
H,HANDSOME BLOND,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K241
H,HAPPY SHOOTER,49,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J427
H,HANDSOME BOMB,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H402
H,HAPPY BOYS,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J545
H,HAPPY UNIVERSE,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J533
H,HE WAS ME,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J535
H,HAILTOTHEVICTORS,45,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J508
H,HAPPYDEARHAPPYDEER,45,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J002
H,HAKKA RADIANCE,42,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J105
H,HOLY POWER,41,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H039
H,HE WAS YOU,40,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J547
H,HINOKAMI KAGURA,40,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H384
H,HAPPY HORSE,37,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H061
H,HO HO STAR,33,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H291
H,HOSS,32,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H055
H,HAPPY TANGO,31,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2019_D075
H,HARRY'S HERO,31,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H332
H,HEART INVINCIBLE,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K418
H,HERE COMES PLUTUS,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K413
H,HYANNIS STAR,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K331
I,INVINCIBLE SAGE,106,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H301
I,INVINCIBLE SHIELD,94,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K168
I,I CAN,72,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H381
I,INFINITE RESOLVE,71,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K369
I,ILLUMINOUS,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J170
I,IVY LEAGUE,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H116
I,IGOR STRAVINSKY,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K086
I,IGOT,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K170
I,ICONICAL,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J504
I,I EXCELLE,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K502
I,IMPENDING LEGACY,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K486
I,INCANTO STAR,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K343
I,INCREDIBLE MOMENT,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K275
I,INNO SUPER,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K319
I,INVICTUS DRAGON,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K318
I,INVINCIBLE IBIS,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K296
I,I P O BROS,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K193
I,I AM THE BOSS,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H446
I,ISLAND BUDDY,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J217
I,IRON LEGION,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J459
I,ISLAND BREEZES,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J479
I,INNO CENTURY,44,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K113
I,ISLAND GOLDEN,34,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_H018
J,JOHANNES BRAHMS,95,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K014
J,JAMES TAK,83,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J007
J,JUNEAU PRIDE,80,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J443
J,JUMBO LEGEND,72,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G266
J,JUSTIFYING,63,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K027
J,JOY OF SPRING,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H383
J,JOLLY RULER,61,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E346
J,JUMBO TREASURE,59,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K249
J,JOYFUL PROSPERITY,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H213
J,JUBILANT STAR,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K410
J,JUBILATION FOR ALL,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K505
J,JUICY DRAGON,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K405
J,JUSTIFY YOURSELF,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J386
J,JOLLY COMPANION,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H454
J,JUBILANT WINNER,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J346
J,JUDY'S GREAT,49,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J016
J,JOLLY JUMPER,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K110
J,JOYFUL TREASURE,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J496
J,JUMBO FORTUNE,43,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G195
J,JOYFUL LIFE,32,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H426
J,JOYFUL FRIENDSHIP,27,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H295
J,JOYFUL CHAMPION,18,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G072
J,JUST FOLLOW ME,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K332
K,KA YING RISING,134,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J062
K,KA YING GENERATION,88,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J075
K,KAHOLO ANGEL,85,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H216
K,KARMA,84,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G392
K,KEEFY,77,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G306
K,KEEPER'S HEART,76,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K163
K,KYRUS DRAGON,74,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H396
K,KEEN MOLLY,68,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K386
K,KEMPES,68,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J265
K,KING OF FIGHTERS,68,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K174
K,KOLACHI,66,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J395
K,KING MILES,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J158
K,KA YING ATTACK,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J391
K,KINGDOM OF RICHES,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K079
K,KING OF SELECTION,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K397
K,KA YING SUPERB,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J091
K,KING OF DUBAI,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J433
K,KA YING CHEER,61,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H369
K,KING PROFIT,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J539
K,KING ECCELLENTE,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G264
K,KING LOTUS,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K186
K,KARATE EXPRESS,57,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J306
K,KNOW AT HEART,56,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K108
K,KA YING GLORY,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K247
K,KA YING RADIANCE,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K134
K,KINETIC PATCH,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K440
K,KING VICTOR,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K042
K,KYRUS TREASURE,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K300
K,KA YING WARRIOR,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H028
K,KING GLORIOSO,49,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J247
K,KING ALLOY,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K099
K,KA YING RESILIENCE,47,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J439
K,KING SHOW,46,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K047
K,KINGLY DEMEANOR,43,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H486
K,KASA PAPA,42,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G312
K,KING OBERON,39,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H407
K,KA YING POWER,37,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H169
K,KIAMA,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K359
K,KING DANCE,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K157
K,KNIGHTFLARE,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K378
L,LUCKY SWEYNESSE,129,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G180
L,LUCKY WITH YOU,116,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E356
L,LA CITY BLANCHE,95,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G371
L,LADY'S CHOICE,94,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H155
L,LIGHT YEARS CHARM,85,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K130
L,LO RIDER,82,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K161
L,LUCY IN THE SKY,78,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J275
L,LIFELINE EXPRESS,76,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H439
L,LA FORZA,75,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J285
L,LUCKY EIGHT,71,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G204
L,LIM'S SHAVANO,70,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K424
L,LOVERO,69,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H451
L,LITTLE PARADISE,67,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K246
L,LIVEANDLETLIVE,67,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K156
L,LOCH TAY,67,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K356
L,LEGENDARY YEARS,66,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K286
L,LUCK IS BACK,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J398
L,LUCKY CAPTAIN,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K380
L,LUCKY PLANET,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H235
L,LUCKY TOUCH,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J203
L,LIGHTNESS OF BEING,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K159
L,LOOKING BRIGHT,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K315
L,LUCKY TWIN STARS,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K126
L,LUCKY XANDER,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K407
L,LO PAN SPIRIT,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J233
L,LEAN HERO,61,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G402
L,LOST CHILD,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G461
L,LUCKY SYMPHONY,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J089
L,LEGENDARY IMPACT,56,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K035
L,LUCKY FIONN,56,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J047
L,LUCKY ARCHANGEL,54,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E385
L,LAHORE,53,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K043
L,LOVING VIBES,53,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J359
L,LEATHER GOODS,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K401
L,LIFE YOUNG EVER,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J472
L,LIGHTNESS OF MUSIC,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K436
L,LIGHTNING ARROW,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K360
L,LITTLE MONSTER,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K391
L,LUCKY FIELD,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K292
L,LUCKY MCQUEEN,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K064
L,LUCKY MY WAY,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K146
L,LUCKY TWENTY,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K392
L,LUCKY YEAR,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K443
L,LUNAR DASH,52,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K334
L,LEAN MASTER,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H134
L,LOVEISINTHEAIR,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J550
L,LUCKY COMBINATION,51,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J512
L,LA MOMENTO,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J476
L,LEADING ARTICLE,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K071
L,LEGEND STAR,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K271
L,LESLIE,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E471
L,LUCKY KING,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J449
L,LUCKY STATEMENT,50,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J521
L,LAKESHORE HERO,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J288
L,LOOKS OUTSTANDING,48,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K022
L,LOADED WITH FLUKE,45,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K069
L,LUCKY SAM GOR,45,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K114
L,LITTLE SQUID,43,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K050
L,LUCKY BANNER,40,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G354
L,LUCKY BLESSING,40,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K073
L,LUCKY IMPACT,40,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J337
L,LUCKY MAN,40,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J315
L,LUCKY GOLD,39,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G112
L,LITTLE FAIRY,36,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H206
L,LUCKY GENERATIONS,34,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J338
L,LEATHER MASTER,27,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H034
L,LAPRAS,26,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H374
L,LIGHT YEARS GLORY,,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K204
M,MOMENTS IN TIME,109,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H474
M,MAGIC CONTROL,107,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J333
M,MASSIVE SOVEREIGN,107,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J208
M,MUGEN,105,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H338
M,MY WISH,105,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J256
M,MAJESTIC KNIGHT,94,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G258
M,MR ASCENDENCY,92,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G227
M,MID WINTER WIND,86,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K208
M,MARKWIN,84,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J420
M,MICKLEY,84,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K082
M,MUST GO,82,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J133
M,MASTEROFMYUNIVERSE,80,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J325
M,M UNICORN,80,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G466
M,MODULECONSTRUCTION,78,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H127
M,MAKE YOU SMILE,77,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K426
M,MONDIAL,76,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K206
M,MONEY CATCHER,76,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2021_G171
M,MASK RIDER,73,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K169
M,MAGNIFICENT NINE,67,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H433
M,MAGNIFIQUE,67,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K141
M,MASTER CHAMPION,66,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K266
M,MORGAN SUCCESS,66,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K203
M,MAJESTIC EXPRESS,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J244
M,MR BOLT,65,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K472
M,MARVEL AND GOLD,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K109
M,MASTER TRILLION,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J442
M,MEGA FORCE,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K200
M,METRO POWER,64,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K408
M,MAGIC HALLOW,63,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J329
M,MOJAVE DESERT,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J330
M,MR VIGOR,62,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K164
M,MIGHTY STRENGTH,61,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H450
M,MR ENERGIA,61,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J239
M,MASTER OF ALL,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H177
M,MEOWTH,60,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J487
M,MATSU VICTOR,59,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H472
M,MASTER PHOENIX,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J516
M,MOON ROCKET,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K324
M,MOUNT EVEREST,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K237
M,MR COOL,58,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K184
M,MIDORI FUJI,57,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J432
M,MIGHTY COMMANDER,57,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J360
M,MOTOMAN,57,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J436
M,MULTIDUTCH,57,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K171
M,MONARCH COUNTY,56,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J421
M,MAX QUE,54,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J514
M,MIDORI GIANT,54,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2024_K095
M,MIGHTY STEED,54,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2023_J384
M,MONTA FRUTTA,54,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2022_H455
M,MEGA BONUS,53,https://racing.hkjc.com/racing/information/english/Horse/Horse.aspx?HorseId=HK_2020_E184
