Date,Course,RaceNumber,ComputedStartTime,Start_time,Race_datetime,temperature,humidity,rainfall
2023-01-29,ST,7,16:30:00,16:30:00,2023-01-29 16:30:00,24.0,,0.0
2023-01-29,ST,8,17:05:00,17:05:00,2023-01-29 17:05:00,24.0,,0.0
2023-01-29,ST,9,17:40:00,17:40:00,2023-01-29 17:40:00,24.0,,0.0
2023-01-29,ST,10,18:15:00,18:15:00,2023-01-29 18:15:00,24.0,,0.0
2023-02-01,HV,1,18:45:00,18:45:00,2023-02-01 18:45:00,24.0,,
2023-02-01,HV,2,19:20:00,19:20:00,2023-02-01 19:20:00,24.0,,
2023-02-01,HV,3,19:55:00,19:55:00,2023-02-01 19:55:00,24.0,,
2023-02-01,HV,4,20:30:00,20:30:00,2023-02-01 20:30:00,24.0,,
2023-02-01,HV,5,21:05:00,21:05:00,2023-02-01 21:05:00,24.0,,
2023-02-01,HV,6,21:40:00,21:40:00,2023-02-01 21:40:00,24.0,,
2023-02-01,HV,7,22:15:00,22:15:00,2023-02-01 22:15:00,24.0,,
2023-02-01,HV,8,22:50:00,22:50:00,2023-02-01 22:50:00,24.0,,
2023-02-01,HV,9,23:25:00,23:25:00,2023-02-01 23:25:00,24.0,,
2023-02-05,ST,1,13:00:00,13:00:00,2023-02-05 13:00:00,24.0,,0.0
2023-02-05,ST,2,13:35:00,13:35:00,2023-02-05 13:35:00,24.0,,0.0
2023-02-05,ST,3,14:10:00,14:10:00,2023-02-05 14:10:00,24.0,,0.0
2023-02-05,ST,4,14:45:00,14:45:00,2023-02-05 14:45:00,24.0,,0.0
2023-02-05,ST,5,15:20:00,15:20:00,2023-02-05 15:20:00,24.0,,0.0
2023-02-05,ST,6,15:55:00,15:55:00,2023-02-05 15:55:00,24.0,,0.0
2023-02-05,ST,7,16:30:00,16:30:00,2023-02-05 16:30:00,24.0,,0.0
2023-02-05,ST,8,17:05:00,17:05:00,2023-02-05 17:05:00,24.0,,0.0
2023-02-05,ST,9,17:40:00,17:40:00,2023-02-05 17:40:00,24.0,,0.0
2023-02-05,ST,10,18:15:00,18:15:00,2023-02-05 18:15:00,24.0,,0.0
2023-02-08,HV,1,18:45:00,18:45:00,2023-02-08 18:45:00,24.0,,
2023-02-08,HV,2,19:20:00,19:20:00,2023-02-08 19:20:00,24.0,,
2023-02-08,HV,3,19:55:00,19:55:00,2023-02-08 19:55:00,24.0,,
2023-02-08,HV,4,20:30:00,20:30:00,2023-02-08 20:30:00,24.0,,
2023-02-08,HV,5,21:05:00,21:05:00,2023-02-08 21:05:00,24.0,,
2023-02-08,HV,6,21:40:00,21:40:00,2023-02-08 21:40:00,24.0,,
2023-02-08,HV,7,22:15:00,22:15:00,2023-02-08 22:15:00,24.0,,
2023-02-08,HV,8,22:50:00,22:50:00,2023-02-08 22:50:00,24.0,,
2023-02-08,HV,9,23:25:00,23:25:00,2023-02-08 23:25:00,24.0,,
2023-02-12,ST,1,13:00:00,13:00:00,2023-02-12 13:00:00,24.0,,0.0
2023-02-12,ST,2,13:35:00,13:35:00,2023-02-12 13:35:00,24.0,,0.0
2023-02-12,ST,3,14:10:00,14:10:00,2023-02-12 14:10:00,24.0,,0.0
2023-02-12,ST,4,14:45:00,14:45:00,2023-02-12 14:45:00,24.0,,0.0
2023-02-12,ST,5,15:20:00,15:20:00,2023-02-12 15:20:00,24.0,,0.0
2023-02-12,ST,6,15:55:00,15:55:00,2023-02-12 15:55:00,24.0,,0.0
2023-02-12,ST,7,16:30:00,16:30:00,2023-02-12 16:30:00,24.0,,0.0
2023-02-12,ST,8,17:05:00,17:05:00,2023-02-12 17:05:00,24.0,,0.0
2023-02-12,ST,9,17:40:00,17:40:00,2023-02-12 17:40:00,24.0,,0.0
2023-02-12,ST,10,18:15:00,18:15:00,2023-02-12 18:15:00,24.0,,0.0
2023-02-15,HV,1,18:45:00,18:45:00,2023-02-15 18:45:00,24.0,,
2023-02-15,HV,2,19:20:00,19:20:00,2023-02-15 19:20:00,24.0,,
2023-02-15,HV,3,19:55:00,19:55:00,2023-02-15 19:55:00,24.0,,
2023-02-15,HV,4,20:30:00,20:30:00,2023-02-15 20:30:00,24.0,,
2023-02-15,HV,5,21:05:00,21:05:00,2023-02-15 21:05:00,24.0,,
2023-02-15,HV,6,21:40:00,21:40:00,2023-02-15 21:40:00,24.0,,
2023-02-15,HV,7,22:15:00,22:15:00,2023-02-15 22:15:00,24.0,,
2023-02-15,HV,8,22:50:00,22:50:00,2023-02-15 22:50:00,24.0,,
2023-02-15,HV,9,23:25:00,23:25:00,2023-02-15 23:25:00,24.0,,
2023-02-19,ST,1,13:00:00,13:00:00,2023-02-19 13:00:00,24.0,,0.0
2023-02-19,ST,2,13:35:00,13:35:00,2023-02-19 13:35:00,24.0,,0.0
2023-02-19,ST,3,14:10:00,14:10:00,2023-02-19 14:10:00,24.0,,0.0
2023-02-19,ST,4,14:45:00,14:45:00,2023-02-19 14:45:00,24.0,,0.0
2023-02-19,ST,5,15:20:00,15:20:00,2023-02-19 15:20:00,24.0,,0.0
2023-02-19,ST,6,15:55:00,15:55:00,2023-02-19 15:55:00,24.0,,0.0
2023-02-19,ST,7,16:30:00,16:30:00,2023-02-19 16:30:00,24.0,,0.0
2023-02-19,ST,8,17:05:00,17:05:00,2023-02-19 17:05:00,24.0,,0.0
2023-02-19,ST,9,17:40:00,17:40:00,2023-02-19 17:40:00,24.0,,0.0
2023-02-19,ST,10,18:15:00,18:15:00,2023-02-19 18:15:00,24.0,,0.0
2023-02-22,HV,1,18:45:00,18:45:00,2023-02-22 18:45:00,24.0,,
2023-02-22,HV,2,19:20:00,19:20:00,2023-02-22 19:20:00,24.0,,
2023-02-22,HV,3,19:55:00,19:55:00,2023-02-22 19:55:00,24.0,,
2023-02-22,HV,4,20:30:00,20:30:00,2023-02-22 20:30:00,24.0,,
2023-02-22,HV,5,21:05:00,21:05:00,2023-02-22 21:05:00,24.0,,
2023-02-22,HV,6,21:40:00,21:40:00,2023-02-22 21:40:00,24.0,,
2023-02-22,HV,7,22:15:00,22:15:00,2023-02-22 22:15:00,24.0,,
2023-02-22,HV,8,22:50:00,22:50:00,2023-02-22 22:50:00,24.0,,
2023-02-22,HV,9,23:25:00,23:25:00,2023-02-22 23:25:00,24.0,,
2023-02-26,ST,1,13:00:00,13:00:00,2023-02-26 13:00:00,24.0,,0.0
2023-02-26,ST,2,13:35:00,13:35:00,2023-02-26 13:35:00,24.0,,0.0
2023-02-26,ST,3,14:10:00,14:10:00,2023-02-26 14:10:00,24.0,,0.0
2023-02-26,ST,4,14:45:00,14:45:00,2023-02-26 14:45:00,24.0,,0.0
2023-02-26,ST,5,15:20:00,15:20:00,2023-02-26 15:20:00,24.0,,0.0
2023-02-26,ST,6,15:55:00,15:55:00,2023-02-26 15:55:00,24.0,,0.0
2023-02-26,ST,7,16:30:00,16:30:00,2023-02-26 16:30:00,24.0,,0.0
2023-02-26,ST,8,17:05:00,17:05:00,2023-02-26 17:05:00,24.0,,0.0
2023-02-26,ST,9,17:40:00,17:40:00,2023-02-26 17:40:00,24.0,,0.0
2023-02-26,ST,10,18:15:00,18:15:00,2023-02-26 18:15:00,24.0,,0.0
2023-03-01,HV,1,18:45:00,18:45:00,2023-03-01 18:45:00,24.0,,
2023-03-01,HV,2,19:20:00,19:20:00,2023-03-01 19:20:00,24.0,,
2023-03-01,HV,3,19:55:00,19:55:00,2023-03-01 19:55:00,24.0,,
2023-03-01,HV,4,20:30:00,20:30:00,2023-03-01 20:30:00,24.0,,
2023-03-01,HV,5,21:05:00,21:05:00,2023-03-01 21:05:00,24.0,,
2023-03-01,HV,6,21:40:00,21:40:00,2023-03-01 21:40:00,24.0,,
2023-03-01,HV,7,22:15:00,22:15:00,2023-03-01 22:15:00,24.0,,
2023-03-01,HV,8,22:50:00,22:50:00,2023-03-01 22:50:00,24.0,,
2023-03-01,HV,9,23:25:00,23:25:00,2023-03-01 23:25:00,24.0,,
2023-03-05,ST,1,13:00:00,13:00:00,2023-03-05 13:00:00,24.0,,0.0
2023-03-05,ST,2,13:35:00,13:35:00,2023-03-05 13:35:00,24.0,,0.0
2023-03-05,ST,3,14:10:00,14:10:00,2023-03-05 14:10:00,24.0,,0.0
2023-03-05,ST,4,14:45:00,14:45:00,2023-03-05 14:45:00,24.0,,0.0
2023-03-05,ST,5,15:20:00,15:20:00,2023-03-05 15:20:00,24.0,,0.0
2023-03-05,ST,6,15:55:00,15:55:00,2023-03-05 15:55:00,24.0,,0.0
2023-03-05,ST,7,16:30:00,16:30:00,2023-03-05 16:30:00,24.0,,0.0
2023-03-05,ST,8,17:05:00,17:05:00,2023-03-05 17:05:00,24.0,,0.0
2023-03-05,ST,9,17:40:00,17:40:00,2023-03-05 17:40:00,24.0,,0.0
2023-03-05,ST,10,18:15:00,18:15:00,2023-03-05 18:15:00,24.0,,0.0
2023-03-08,HV,1,18:45:00,18:45:00,2023-03-08 18:45:00,24.0,,
2023-03-08,HV,2,19:20:00,19:20:00,2023-03-08 19:20:00,24.0,,
2023-03-08,HV,3,19:55:00,19:55:00,2023-03-08 19:55:00,24.0,,
2023-03-08,HV,4,20:30:00,20:30:00,2023-03-08 20:30:00,24.0,,
2023-03-08,HV,5,21:05:00,21:05:00,2023-03-08 21:05:00,24.0,,
2023-03-08,HV,6,21:40:00,21:40:00,2023-03-08 21:40:00,24.0,,
2023-03-08,HV,7,22:15:00,22:15:00,2023-03-08 22:15:00,24.0,,
2023-03-08,HV,8,22:50:00,22:50:00,2023-03-08 22:50:00,24.0,,
2023-03-08,HV,9,23:25:00,23:25:00,2023-03-08 23:25:00,24.0,,
2023-03-11,ST,1,13:00:00,13:00:00,2023-03-11 13:00:00,24.0,,0.0
2023-03-11,ST,2,13:35:00,13:35:00,2023-03-11 13:35:00,24.0,,0.0
2023-03-11,ST,3,14:10:00,14:10:00,2023-03-11 14:10:00,24.0,,0.0
2023-03-11,ST,4,14:45:00,14:45:00,2023-03-11 14:45:00,24.0,,0.0
2023-03-11,ST,5,15:20:00,15:20:00,2023-03-11 15:20:00,24.0,,0.0
2023-03-11,ST,6,15:55:00,15:55:00,2023-03-11 15:55:00,24.0,,0.0
2023-03-11,ST,7,16:30:00,16:30:00,2023-03-11 16:30:00,24.0,,0.0
2023-03-11,ST,8,17:05:00,17:05:00,2023-03-11 17:05:00,24.0,,0.0
2023-03-11,ST,9,17:40:00,17:40:00,2023-03-11 17:40:00,24.0,,0.0
2023-03-11,ST,10,18:15:00,18:15:00,2023-03-11 18:15:00,24.0,,0.0
2023-03-15,HV,1,18:45:00,18:45:00,2023-03-15 18:45:00,24.0,,
2023-03-15,HV,2,19:20:00,19:20:00,2023-03-15 19:20:00,24.0,,
2023-03-15,HV,3,19:55:00,19:55:00,2023-03-15 19:55:00,24.0,,
2023-03-15,HV,4,20:30:00,20:30:00,2023-03-15 20:30:00,24.0,,
2023-03-15,HV,5,21:05:00,21:05:00,2023-03-15 21:05:00,24.0,,
2023-03-15,HV,6,21:40:00,21:40:00,2023-03-15 21:40:00,24.0,,
2023-03-15,HV,7,22:15:00,22:15:00,2023-03-15 22:15:00,24.0,,
2023-03-15,HV,8,22:50:00,22:50:00,2023-03-15 22:50:00,24.0,,
2023-03-15,HV,9,23:25:00,23:25:00,2023-03-15 23:25:00,24.0,,
2023-03-19,ST,1,13:00:00,13:00:00,2023-03-19 13:00:00,24.0,,0.0
2023-03-19,ST,2,13:35:00,13:35:00,2023-03-19 13:35:00,24.0,,0.0
2023-03-19,ST,3,14:10:00,14:10:00,2023-03-19 14:10:00,24.0,,0.0
2023-03-19,ST,4,14:45:00,14:45:00,2023-03-19 14:45:00,24.0,,0.0
2023-03-19,ST,5,15:20:00,15:20:00,2023-03-19 15:20:00,24.0,,0.0
2023-03-19,ST,6,15:55:00,15:55:00,2023-03-19 15:55:00,24.0,,0.0
2023-03-19,ST,7,16:30:00,16:30:00,2023-03-19 16:30:00,24.0,,0.0
2023-03-19,ST,8,17:05:00,17:05:00,2023-03-19 17:05:00,24.0,,0.0
2023-03-19,ST,9,17:40:00,17:40:00,2023-03-19 17:40:00,24.0,,0.0
2023-03-19,ST,10,18:15:00,18:15:00,2023-03-19 18:15:00,24.0,,0.0
2023-03-22,HV,1,18:45:00,18:45:00,2023-03-22 18:45:00,24.0,,
2023-03-22,HV,2,19:20:00,19:20:00,2023-03-22 19:20:00,24.0,,
2023-03-22,HV,3,19:55:00,19:55:00,2023-03-22 19:55:00,24.0,,
2023-03-22,HV,4,20:30:00,20:30:00,2023-03-22 20:30:00,24.0,,
2023-03-22,HV,5,21:05:00,21:05:00,2023-03-22 21:05:00,24.0,,
2023-03-22,HV,6,21:40:00,21:40:00,2023-03-22 21:40:00,24.0,,
2023-03-22,HV,7,22:15:00,22:15:00,2023-03-22 22:15:00,24.0,,
2023-03-22,HV,8,22:50:00,22:50:00,2023-03-22 22:50:00,24.0,,
2023-03-22,HV,9,23:25:00,23:25:00,2023-03-22 23:25:00,24.0,,
2023-03-26,ST,1,12:45:00,12:45:00,2023-03-26 12:45:00,24.0,,0.0
2023-03-26,ST,2,13:20:00,13:20:00,2023-03-26 13:20:00,24.0,,0.0
2023-03-26,ST,3,13:55:00,13:55:00,2023-03-26 13:55:00,24.0,,0.0
2023-03-26,ST,4,14:30:00,14:30:00,2023-03-26 14:30:00,24.0,,0.0
2023-03-26,ST,5,15:05:00,15:05:00,2023-03-26 15:05:00,24.0,,0.0
2023-03-26,ST,6,15:40:00,15:40:00,2023-03-26 15:40:00,24.0,,0.0
2023-03-26,ST,7,16:15:00,16:15:00,2023-03-26 16:15:00,24.0,,0.0
2023-03-26,ST,8,16:50:00,16:50:00,2023-03-26 16:50:00,24.0,,0.0
2023-03-26,ST,9,17:25:00,17:25:00,2023-03-26 17:25:00,24.0,,0.0
2023-03-26,ST,10,18:00:00,18:00:00,2023-03-26 18:00:00,24.0,,0.0
2023-03-29,ST,1,19:15:00,19:15:00,2023-03-29 19:15:00,24.0,,0.0
2023-03-29,ST,2,19:50:00,19:50:00,2023-03-29 19:50:00,24.0,,0.0
2023-03-29,ST,3,20:25:00,20:25:00,2023-03-29 20:25:00,24.0,,0.0
2023-03-29,ST,4,21:00:00,21:00:00,2023-03-29 21:00:00,24.0,,0.0
2023-03-29,ST,5,21:35:00,21:35:00,2023-03-29 21:35:00,24.0,,0.0
2023-03-29,ST,6,22:10:00,22:10:00,2023-03-29 22:10:00,24.0,,0.0
2023-03-29,ST,7,22:45:00,22:45:00,2023-03-29 22:45:00,24.0,,0.0
2023-03-29,ST,8,23:20:00,23:20:00,2023-03-29 23:20:00,24.0,,0.0
2023-04-02,ST,1,12:45:00,12:45:00,2023-04-02 12:45:00,24.0,,0.0
2023-04-02,ST,2,13:20:00,13:20:00,2023-04-02 13:20:00,24.0,,0.0
2023-04-02,ST,3,13:55:00,13:55:00,2023-04-02 13:55:00,24.0,,0.0
2023-04-02,ST,4,14:30:00,14:30:00,2023-04-02 14:30:00,24.0,,0.0
2023-04-02,ST,5,15:05:00,15:05:00,2023-04-02 15:05:00,24.0,,0.0
2023-04-02,ST,6,15:40:00,15:40:00,2023-04-02 15:40:00,24.0,,0.0
2023-04-02,ST,7,16:15:00,16:15:00,2023-04-02 16:15:00,24.0,,0.0
2023-04-02,ST,8,16:50:00,16:50:00,2023-04-02 16:50:00,24.0,,0.0
2023-04-02,ST,9,17:25:00,17:25:00,2023-04-02 17:25:00,24.0,,0.0
2023-04-02,ST,10,18:00:00,18:00:00,2023-04-02 18:00:00,24.0,,0.0
2023-04-06,HV,1,18:45:00,18:45:00,2023-04-06 18:45:00,24.0,,
2023-04-06,HV,2,19:20:00,19:20:00,2023-04-06 19:20:00,24.0,,
2023-04-06,HV,3,19:55:00,19:55:00,2023-04-06 19:55:00,24.0,,
2023-04-06,HV,4,20:30:00,20:30:00,2023-04-06 20:30:00,24.0,,
2023-04-06,HV,5,21:05:00,21:05:00,2023-04-06 21:05:00,24.0,,
2023-04-06,HV,6,21:40:00,21:40:00,2023-04-06 21:40:00,24.0,,
2023-04-06,HV,7,22:15:00,22:15:00,2023-04-06 22:15:00,24.0,,
2023-04-06,HV,8,22:50:00,22:50:00,2023-04-06 22:50:00,24.0,,
2023-04-06,HV,9,23:25:00,23:25:00,2023-04-06 23:25:00,24.0,,
2023-04-09,ST,1,12:30:00,12:30:00,2023-04-09 12:30:00,24.0,,0.0
2023-04-09,ST,2,13:05:00,13:05:00,2023-04-09 13:05:00,24.0,,0.0
2023-04-09,ST,3,13:40:00,13:40:00,2023-04-09 13:40:00,24.0,,0.0
2023-04-09,ST,4,14:15:00,14:15:00,2023-04-09 14:15:00,24.0,,0.0
2023-04-09,ST,5,14:50:00,14:50:00,2023-04-09 14:50:00,24.0,,0.0
2023-04-09,ST,6,15:25:00,15:25:00,2023-04-09 15:25:00,24.0,,0.0
2023-04-09,ST,7,16:00:00,16:00:00,2023-04-09 16:00:00,24.0,,0.0
2023-04-09,ST,8,16:35:00,16:35:00,2023-04-09 16:35:00,24.0,,0.0
2023-04-09,ST,9,17:10:00,17:10:00,2023-04-09 17:10:00,24.0,,0.0
2023-04-09,ST,10,17:45:00,17:45:00,2023-04-09 17:45:00,24.0,,0.0
2023-04-09,ST,11,18:20:00,18:20:00,2023-04-09 18:20:00,24.0,,0.0
2023-04-12,HV,1,18:45:00,18:45:00,2023-04-12 18:45:00,24.0,,
2023-04-12,HV,2,19:20:00,19:20:00,2023-04-12 19:20:00,24.0,,
2023-04-12,HV,3,19:55:00,19:55:00,2023-04-12 19:55:00,24.0,,
2023-04-12,HV,4,20:30:00,20:30:00,2023-04-12 20:30:00,24.0,,
2023-04-12,HV,5,21:05:00,21:05:00,2023-04-12 21:05:00,24.0,,
2023-04-12,HV,6,21:40:00,21:40:00,2023-04-12 21:40:00,24.0,,
2023-04-12,HV,7,22:15:00,22:15:00,2023-04-12 22:15:00,24.0,,
2023-04-12,HV,8,22:50:00,22:50:00,2023-04-12 22:50:00,24.0,,
2023-04-12,HV,9,23:25:00,23:25:00,2023-04-12 23:25:00,24.0,,
2023-04-15,ST,1,13:00:00,13:00:00,2023-04-15 13:00:00,24.0,,0.0
2023-04-15,ST,2,13:35:00,13:35:00,2023-04-15 13:35:00,24.0,,0.0
2023-04-15,ST,3,14:10:00,14:10:00,2023-04-15 14:10:00,24.0,,0.0
2023-04-15,ST,4,14:45:00,14:45:00,2023-04-15 14:45:00,24.0,,0.0
2023-04-15,ST,5,15:20:00,15:20:00,2023-04-15 15:20:00,24.0,,0.0
2023-04-15,ST,6,15:55:00,15:55:00,2023-04-15 15:55:00,24.0,,0.0
2023-04-15,ST,7,16:30:00,16:30:00,2023-04-15 16:30:00,24.0,,0.0
2023-04-15,ST,8,17:05:00,17:05:00,2023-04-15 17:05:00,24.0,,0.0
2023-04-15,ST,9,17:40:00,17:40:00,2023-04-15 17:40:00,24.0,,0.0
2023-04-15,ST,10,18:15:00,18:15:00,2023-04-15 18:15:00,24.0,,0.0
2023-04-19,HV,1,18:45:00,18:45:00,2023-04-19 18:45:00,24.0,,
2023-04-19,HV,2,19:20:00,19:20:00,2023-04-19 19:20:00,24.0,,
2023-04-19,HV,3,19:55:00,19:55:00,2023-04-19 19:55:00,24.0,,
2023-04-19,HV,4,20:30:00,20:30:00,2023-04-19 20:30:00,24.0,,
2023-04-19,HV,5,21:05:00,21:05:00,2023-04-19 21:05:00,24.0,,
2023-04-19,HV,6,21:40:00,21:40:00,2023-04-19 21:40:00,24.0,,
2023-04-19,HV,7,22:15:00,22:15:00,2023-04-19 22:15:00,24.0,,
2023-04-19,HV,8,22:50:00,22:50:00,2023-04-19 22:50:00,24.0,,
2023-04-19,HV,9,23:25:00,23:25:00,2023-04-19 23:25:00,24.0,,
2023-04-23,ST,1,13:00:00,13:00:00,2023-04-23 13:00:00,24.0,,0.0
2023-04-23,ST,2,13:35:00,13:35:00,2023-04-23 13:35:00,24.0,,0.0
2023-04-23,ST,3,14:10:00,14:10:00,2023-04-23 14:10:00,24.0,,0.0
2023-04-23,ST,4,14:45:00,14:45:00,2023-04-23 14:45:00,24.0,,0.0
2023-04-23,ST,5,15:20:00,15:20:00,2023-04-23 15:20:00,24.0,,0.0
2023-04-23,ST,6,15:55:00,15:55:00,2023-04-23 15:55:00,24.0,,0.0
2023-04-23,ST,7,16:30:00,16:30:00,2023-04-23 16:30:00,24.0,,0.0
2023-04-23,ST,8,17:05:00,17:05:00,2023-04-23 17:05:00,24.0,,0.0
2023-04-23,ST,9,17:40:00,17:40:00,2023-04-23 17:40:00,24.0,,0.0
2023-04-23,ST,10,18:15:00,18:15:00,2023-04-23 18:15:00,24.0,,0.0
2023-04-26,HV,1,18:45:00,18:45:00,2023-04-26 18:45:00,24.0,,
2023-04-26,HV,2,19:20:00,19:20:00,2023-04-26 19:20:00,24.0,,
2023-04-26,HV,3,19:55:00,19:55:00,2023-04-26 19:55:00,24.0,,
2023-04-26,HV,4,20:30:00,20:30:00,2023-04-26 20:30:00,24.0,,
2023-04-26,HV,5,21:05:00,21:05:00,2023-04-26 21:05:00,24.0,,
2023-04-26,HV,6,21:40:00,21:40:00,2023-04-26 21:40:00,24.0,,
2023-04-26,HV,7,22:15:00,22:15:00,2023-04-26 22:15:00,24.0,,
2023-04-26,HV,8,22:50:00,22:50:00,2023-04-26 22:50:00,24.0,,
2023-04-26,HV,9,23:25:00,23:25:00,2023-04-26 23:25:00,24.0,,
2023-04-30,ST,1,12:45:00,12:45:00,2023-04-30 12:45:00,24.0,,0.0
2023-04-30,ST,2,13:20:00,13:20:00,2023-04-30 13:20:00,24.0,,0.0
2023-04-30,ST,3,13:55:00,13:55:00,2023-04-30 13:55:00,24.0,,0.0
2023-04-30,ST,4,14:30:00,14:30:00,2023-04-30 14:30:00,24.0,,0.0
2023-04-30,ST,5,15:05:00,15:05:00,2023-04-30 15:05:00,24.0,,0.0
2023-04-30,ST,6,15:40:00,15:40:00,2023-04-30 15:40:00,24.0,,0.0
2023-04-30,ST,7,16:15:00,16:15:00,2023-04-30 16:15:00,24.0,,0.0
2023-04-30,ST,8,16:50:00,16:50:00,2023-04-30 16:50:00,24.0,,0.0
2023-04-30,ST,9,17:25:00,17:25:00,2023-04-30 17:25:00,24.0,,0.0
2023-04-30,ST,10,18:00:00,18:00:00,2023-04-30 18:00:00,24.0,,0.0
2023-05-03,HV,1,18:45:00,18:45:00,2023-05-03 18:45:00,24.0,,
2023-05-03,HV,2,19:20:00,19:20:00,2023-05-03 19:20:00,24.0,,
2023-05-03,HV,3,19:55:00,19:55:00,2023-05-03 19:55:00,24.0,,
2023-05-03,HV,4,20:30:00,20:30:00,2023-05-03 20:30:00,24.0,,
2023-05-03,HV,5,21:05:00,21:05:00,2023-05-03 21:05:00,24.0,,
2023-05-03,HV,6,21:40:00,21:40:00,2023-05-03 21:40:00,24.0,,
2023-05-03,HV,7,22:15:00,22:15:00,2023-05-03 22:15:00,24.0,,
2023-05-03,HV,8,22:50:00,22:50:00,2023-05-03 22:50:00,24.0,,
2023-05-03,HV,9,23:25:00,23:25:00,2023-05-03 23:25:00,24.0,,
2023-05-07,ST,1,12:30:00,12:30:00,2023-05-07 12:30:00,24.0,,0.0
2023-05-07,ST,2,13:05:00,13:05:00,2023-05-07 13:05:00,24.0,,0.0
2023-05-07,ST,3,13:40:00,13:40:00,2023-05-07 13:40:00,24.0,,0.0
2023-05-07,ST,4,14:15:00,14:15:00,2023-05-07 14:15:00,24.0,,0.0
2023-05-07,ST,5,14:50:00,14:50:00,2023-05-07 14:50:00,24.0,,0.0
2023-05-07,ST,6,15:25:00,15:25:00,2023-05-07 15:25:00,24.0,,0.0
2023-05-07,ST,7,16:00:00,16:00:00,2023-05-07 16:00:00,24.0,,0.0
2023-05-07,ST,8,16:35:00,16:35:00,2023-05-07 16:35:00,24.0,,0.0
2023-05-07,ST,9,17:10:00,17:10:00,2023-05-07 17:10:00,24.0,,0.0
2023-05-07,ST,10,17:45:00,17:45:00,2023-05-07 17:45:00,24.0,,0.0
2023-05-07,ST,11,18:20:00,18:20:00,2023-05-07 18:20:00,24.0,,0.0
2023-05-10,ST,1,19:15:00,19:15:00,2023-05-10 19:15:00,24.0,,0.0
2023-05-10,ST,2,19:50:00,19:50:00,2023-05-10 19:50:00,24.0,,0.0
2023-05-10,ST,3,20:25:00,20:25:00,2023-05-10 20:25:00,24.0,,0.0
2023-05-10,ST,4,21:00:00,21:00:00,2023-05-10 21:00:00,24.0,,0.0
2023-05-10,ST,5,21:35:00,21:35:00,2023-05-10 21:35:00,24.0,,0.0
2023-05-10,ST,6,22:10:00,22:10:00,2023-05-10 22:10:00,24.0,,0.0
2023-05-10,ST,7,22:45:00,22:45:00,2023-05-10 22:45:00,24.0,,0.0
2023-05-10,ST,8,23:20:00,23:20:00,2023-05-10 23:20:00,24.0,,0.0
2023-05-17,HV,1,18:45:00,18:45:00,2023-05-17 18:45:00,24.0,,
2023-05-17,HV,2,19:20:00,19:20:00,2023-05-17 19:20:00,24.0,,
2023-05-17,HV,3,19:55:00,19:55:00,2023-05-17 19:55:00,24.0,,
2023-05-17,HV,4,20:30:00,20:30:00,2023-05-17 20:30:00,24.0,,
2023-05-17,HV,5,21:05:00,21:05:00,2023-05-17 21:05:00,24.0,,
2023-05-17,HV,6,21:40:00,21:40:00,2023-05-17 21:40:00,24.0,,
2023-05-17,HV,7,22:15:00,22:15:00,2023-05-17 22:15:00,24.0,,
2023-05-17,HV,8,22:50:00,22:50:00,2023-05-17 22:50:00,24.0,,
2023-05-17,HV,9,23:25:00,23:25:00,2023-05-17 23:25:00,24.0,,
2023-05-21,ST,1,13:00:00,13:00:00,2023-05-21 13:00:00,24.0,,0.0
2023-05-21,ST,2,13:35:00,13:35:00,2023-05-21 13:35:00,24.0,,0.0
2023-05-21,ST,3,14:10:00,14:10:00,2023-05-21 14:10:00,24.0,,0.0
2023-05-21,ST,4,14:45:00,14:45:00,2023-05-21 14:45:00,24.0,,0.0
2023-05-21,ST,5,15:20:00,15:20:00,2023-05-21 15:20:00,24.0,,0.0
2023-05-21,ST,6,15:55:00,15:55:00,2023-05-21 15:55:00,24.0,,0.0
2023-05-21,ST,7,16:30:00,16:30:00,2023-05-21 16:30:00,24.0,,0.0
2023-05-21,ST,8,17:05:00,17:05:00,2023-05-21 17:05:00,24.0,,0.0
2023-05-21,ST,9,17:40:00,17:40:00,2023-05-21 17:40:00,24.0,,0.0
2023-05-21,ST,10,18:15:00,18:15:00,2023-05-21 18:15:00,24.0,,0.0
2023-05-24,HV,1,18:45:00,18:45:00,2023-05-24 18:45:00,24.0,,
2023-05-24,HV,2,19:20:00,19:20:00,2023-05-24 19:20:00,24.0,,
2023-05-24,HV,3,19:55:00,19:55:00,2023-05-24 19:55:00,24.0,,
2023-05-24,HV,4,20:30:00,20:30:00,2023-05-24 20:30:00,24.0,,
2023-05-24,HV,5,21:05:00,21:05:00,2023-05-24 21:05:00,24.0,,
2023-05-24,HV,6,21:40:00,21:40:00,2023-05-24 21:40:00,24.0,,
2023-05-24,HV,7,22:15:00,22:15:00,2023-05-24 22:15:00,24.0,,
2023-05-24,HV,8,22:50:00,22:50:00,2023-05-24 22:50:00,24.0,,
2023-05-24,HV,9,23:25:00,23:25:00,2023-05-24 23:25:00,24.0,,
2023-05-28,ST,1,12:30:00,12:30:00,2023-05-28 12:30:00,24.0,,0.0
2023-05-28,ST,2,13:05:00,13:05:00,2023-05-28 13:05:00,24.0,,0.0
2023-05-28,ST,3,13:40:00,13:40:00,2023-05-28 13:40:00,24.0,,0.0
2023-05-28,ST,4,14:15:00,14:15:00,2023-05-28 14:15:00,24.0,,0.0
2023-05-28,ST,5,14:50:00,14:50:00,2023-05-28 14:50:00,24.0,,0.0
