Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
10,3.0,YOUNG DREAMER (T378),N Rawiller,A T Millard,126,1163,6,14,8 9 10 10,1:42.55,38.0,2017/02/22,HV,2,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.69,51.07,1:15.67,1:40.31,,,27.69,23.38,24.60,24.64,nan,nan
11,5.0,PEARL FURU (T431),U Rispoli,P O'Sullivan,123,1200,12,16-1/2,5 3 6 11,1:42.93,26.0,2017/02/22,HV,2,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.69,51.07,1:15.67,1:40.31,,,27.69,23.38,24.60,24.64,nan,nan
12,2.0,YOU HAVE MY WORD (V149),K C Leung,T P Yung,127,1148,5,17-3/4,10 11 12 12,1:43.17,106.0,2017/02/22,HV,2,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.69,51.07,1:15.67,1:40.31,,,27.69,23.38,24.60,24.64,nan,nan
1,3.0,GAME OF FUN (V146),Z Purton,J Size,126,997,10,-,2 2 1,1:10.37,6.1,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
2,11.0,CONTRIBUTION (A146),D Whyte,A S Cruz,119,1166,5,SH,4 4 2,1:10.40,6.7,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
3,1.0,VERY RICH MAN (V286),U Rispoli,T K Ng,133,1057,9,3/4,1 1 3,1:10.53,19.0,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
4,9.0,G-ONE LOVER (T427),J Moreira,C S Shum,121,1111,11,2-1/4,6 6 4,1:10.75,3.2,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
5,2.0,GOLDEN ACHIEVER (V216),N Callan,C H Yip,128,1067,3,3-1/4,5 5 6,1:10.89,8.6,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
6,4.0,DR RACE (T284),B Prebble,D E Ferraris,124,1066,4,3,3 3 5,1:10.86,6.0,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
7,7.0,AH BO (P295),M Chadwick,A T Millard,122,1112,2,3-1/2,9 8 7,1:10.92,20.0,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
8,12.0,KWAICHUNG BROTHERS (A012),C Schofield,R Gibson,119,1151,1,4-3/4,11 11 8,1:11.14,48.0,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
9,10.0,GO-GETTER (S303),M L Yeung,A Lee,118,1068,6,4-3/4,8 9 9,1:11.15,114.0,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
10,8.0,ROBUST MOMENTUM (P422),K Teetan,C Fownes,122,1216,7,5,10 10 10,1:11.17,11.0,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
11,5.0,BRIGHT STAR (N387),K C Leung,T P Yung,121,1029,12,5-3/4,12 12 11,1:11.31,34.0,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
12,6.0,ROCKET LET WIN (P330),C Y Ho,D Cruz,121,1128,8,6-1/2,7 7 12,1:11.43,17.0,2017/02/22,HV,3,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.12,47.32,1:10.37,,,,24.12,23.20,23.05,nan,nan,nan
1,6.0,SUPER CLAN (V185),S Clipperton,A T Millard,122,1062,4,-,5 6 4 1,1:40.66,10.0,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
2,3.0,GO GO WIN (S073),K Teetan,P F Yiu,129,1189,7,SH,2 4 3 2,1:40.67,5.9,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
3,11.0,DUTCH WINDMILL (T288),K C Leung,C W Chang,113,1029,1,1-1/4,8 9 7 3,1:40.86,7.9,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
4,5.0,BEST TANGO (S121),U Rispoli,W Y So,122,1070,8,2,12 12 12 4,1:40.98,14.0,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
5,12.0,UNIQUE JOYFUL (S241),H W Lai,A Lee,113,1162,11,2-1/4,6 3 1 5,1:41.03,28.0,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
6,8.0,GOBI STORM (A101),M Chadwick,A S Cruz,117,1080,5,2-1/2,4 5 5 6,1:41.05,125.0,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
7,1.0,HAPPY JOURNEY (S299),T H So,L Ho,131,1066,9,3-1/2,9 8 9 7,1:41.22,12.0,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
8,2.0,LUCKY PROFIT (S335),N Rawiller,C S Shum,131,1147,3,5-1/2,7 7 8 8,1:41.52,7.7,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
9,7.0,ST YAZIN (N409),C Y Ho,T K Ng,118,1074,2,7-1/4,11 11 11 9,1:41.81,117.0,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
10,4.0,IMPERIAL SEAL (T223),J Moreira,C Fownes,128,1113,10,8,1 1 2 10,1:41.93,2.2,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
11,10.0,AMAZING ALWAYS (N432),H N Wong,D E Ferraris,109,1174,6,11-1/4,10 10 10 11,1:42.47,88.0,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
12,9.0,HASTA LA VISTA (T350),D Whyte,J Size,118,973,12,19-3/4,3 2 6 12,1:43.82,25.0,2017/02/22,HV,4,Class 4,1650M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",27.80,51.81,1:16.38,1:40.66,,,27.80,24.01,24.57,24.28,nan,nan
1,4.0,D B PIN (V344),Z Purton,J Size,130,1128,6,-,2 2 1,0:56.71,1.5,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
2,1.0,CHARITY JOY (P278),N Rawiller,C S Shum,133,1156,7,1-3/4,3 3 2,0:57.01,8.3,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
3,8.0,BEAUTY MASTER (V135),M Chadwick,A S Cruz,120,1127,8,2-1/4,1 1 3,0:57.07,33.0,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
4,3.0,JETWINGS (T124),D Whyte,R Gibson,131,1177,3,2-3/4,8 8 4,0:57.14,9.9,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
5,10.0,DIAMOND MASTER (S397),K C Leung,P F Yiu,113,1152,1,3-1/4,4 5 5,0:57.22,11.0,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
6,5.0,BACK IN BLACK (T358),K Teetan,P O'Sullivan,125,1063,5,3-3/4,6 6 6,0:57.30,20.0,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
7,7.0,IRON BOY (V071),C Y Ho,K W Lui,119,1192,9,3-3/4,9 9 7,0:57.33,29.0,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
8,9.0,TRIUMPHANT JEWEL (P310),J Moreira,D Cruz,119,1122,2,5,7 7 8,0:57.51,11.0,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
9,2.0,FLYING MOOCHI (T116),H N Wong,Y S Tsui,125,1096,10,6-3/4,5 4 9,0:57.78,19.0,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
10,6.0,CITY WINNER (V311),H W Lai,Y S Tsui,121,972,4,12-1/4,10 10 10,0:58.67,180.0,2017/02/22,HV,5,Class 2,1000M,90-70,GOOD TO FIRM,"TURF - ""C+3"" Course",12.68,34.40,56.71,,,,12.68,21.72,22.31,nan,nan,nan
1,4.0,PAKISTAN BABY (S442),J Moreira,A S Cruz,130,1024,10,-,8 3 1,1:10.44,5.3,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
2,3.0,NEVER BETTER (T140),S Clipperton,P O'Sullivan,131,1176,6,1,9 6 2,1:10.59,8.6,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
3,11.0,RAY OF GOLD (N443),U Rispoli,Y S Tsui,117,1121,5,1-1/2,10 11 3,1:10.67,9.8,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
4,10.0,SHOWING CHARACTER (T289),B Prebble,D E Ferraris,120,1088,11,2-1/2,11 10 4,1:10.82,16.0,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
5,9.0,NASHASHUK (V143),C Schofield,J Size,121,1086,3,3-1/4,6 8 5,1:10.95,23.0,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
6,7.0,WINNING CONTROLLER (A075),N Callan,C H Yip,123,1065,1,3-1/2,7 9 6,1:10.99,77.0,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
7,12.0,FOREVER FUN (S130),H N Wong,K L Man,108,1025,7,4-1/4,3 2 7,1:11.10,29.0,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
8,6.0,GRACE HEART (S399),C Y Ho,C Fownes,123,962,8,5,4 5 8,1:11.23,19.0,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
9,2.0,CHEER WIN (V347),Z Purton,P F Yiu,132,1106,2,7,5 7 9,1:11.54,2.3,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
10,1.0,BUDDY BUNDY (T157),K Teetan,D Cruz,133,1198,9,8,1 1 10,1:11.70,16.0,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
11,5.0,BUMBLE BABY (V306),D Whyte,J Moore,126,1144,4,8-3/4,2 4 11,1:11.84,8.8,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
12,8.0,GOOD MATE (T154),K C Ng,T K Ng,117,1002,12,11-1/4,12 12 12,1:12.25,341.0,2017/02/22,HV,6,Class 4,1200M,60-40,GOOD TO FIRM,"TURF - ""C+3"" Course",24.02,47.44,1:10.44,,,,24.02,23.42,23.00,nan,nan,nan
1,8.0,BLAZE STAMINA (V070),Z Purton,A S Cruz,123,1071,8,-,4 4 1,1:09.67,8.3,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
2,3.0,VICTORY MARVEL (T426),D Whyte,C Fownes,130,1191,1,SH,3 3 2,1:09.68,4.3,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
3,9.0,BREEDERS' STAR (V197),K Teetan,D E Ferraris,122,1160,10,HD,10 10 3,1:09.69,20.0,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
4,2.0,MOMENT OF POWER (V138),S Clipperton,P O'Sullivan,130,1073,12,N,1 1 4,1:09.71,25.0,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
5,6.0,NAVAS (V362),N Callan,R Gibson,126,1051,9,1,9 9 5,1:09.83,31.0,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
6,5.0,CHARITY GLORY (T302),N Rawiller,C S Shum,127,1168,3,1,7 6 6,1:09.84,7.1,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
7,12.0,MONEY BOY (A008),J Moreira,J Size,117,1065,2,1-1/2,2 2 7,1:09.91,3.2,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
8,10.0,GIANT STARS (T218),U Rispoli,K W Lui,122,976,7,2,11 11 8,1:09.98,17.0,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
9,7.0,DIAMOND KING (S347),K C Leung,T P Yung,122,1136,5,3,8 8 9,1:10.16,6.9,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
10,4.0,HAPPY YEAH YEAH (M085),M L Yeung,A Lee,127,1197,4,3-1/4,6 5 10,1:10.19,31.0,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
11,11.0,OTOUTO (V074),K C Ng,D Cruz,113,1048,11,8-3/4,12 12 11,1:11.06,232.0,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
12,1.0,SECRET COMMAND (S275),C Schofield,A T Millard,133,1087,6,9-1/2,5 7 12,1:11.18,22.0,2017/02/22,HV,7,Class 3,1200M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",23.52,46.20,1:09.67,,,,23.52,22.68,23.47,nan,nan,nan
1,12.0,THUNDER STOMP (V279),H W Lai,Y S Tsui,117,1175,1,-,3 3 3 1,1:39.60,3.7,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
2,4.0,CHEERFUL BOY (V019),J Moreira,C S Shum,126,1089,2,N,1 1 1 2,1:39.65,2.9,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
3,9.0,JADE FORTUNE (V020),K Teetan,K L Man,121,1093,9,1/2,7 7 6 3,1:39.68,12.0,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
4,6.0,VARA PEARL (S138),C Schofield,A T Millard,124,1044,7,1-1/2,9 9 9 4,1:39.82,9.2,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
5,2.0,NITRO EXPRESS (T353),N Callan,D E Ferraris,132,1175,8,2-3/4,10 10 10 5,1:40.02,9.2,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
6,11.0,ACCLAIMED LIGHT (T369),U Rispoli,P O'Sullivan,118,1036,6,3-1/4,12 11 11 6,1:40.12,14.0,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
7,3.0,SUNNY WAY (V176),S Clipperton,J Moore,131,1059,5,4-1/4,8 8 8 7,1:40.26,56.0,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
8,8.0,RIGHT CALL (V024),M Chadwick,J Size,122,1111,12,5-1/2,2 2 2 8,1:40.46,11.0,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
9,1.0,HIGH AND MIGHTY (S362),B Prebble,W Y So,133,1151,4,7-1/4,5 5 7 9,1:40.76,19.0,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
10,7.0,WAH MAY BABY (S247),K C Ng,A S Cruz,118,1155,10,8-1/4,4 4 4 10,1:40.90,68.0,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
11,10.0,ASSOCIATION FANS (V207),K C Leung,C W Chang,117,1137,3,14,6 6 5 11,1:41.83,23.0,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
12,5.0,SUPER FLUKE (T382),M L Yeung,D Cruz,122,1149,11,14-3/4,11 12 12 12,1:41.96,48.0,2017/02/22,HV,8,Class 3,1650M,80-60,GOOD TO FIRM,"TURF - ""C+3"" Course",27.52,51.11,1:15.21,1:39.60,,,27.52,23.59,24.10,24.39,nan,nan
1,11.0,SUPER JUNIOR (V390),K C Leung,T P Yung,123,1216,10,-,4 2 1,0:57.18,167.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
2,3.0,KEEP MOVING (A124),N Callan,P F Yiu,130,1090,12,N,3 1 2,0:57.22,3.8,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
3,2.0,WILD BOY (S028),N Rawiller,T P Yung,133,1215,14,1/2,10 9 3,0:57.28,11.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
4,6.0,BEST STEP (A150),K Teetan,C Fownes,125,1090,13,2,7 3 4,0:57.50,10.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
5,13.0,STRATHCLYDE (V225),C Schofield,A T Millard,122,1199,8,3-1/2,9 5 5,0:57.75,2.9,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
6,7.0,COMPASSION STAR (A121),Z Purton,C H Yip,125,1049,9,3-1/2,8 10 6,0:57.76,9.4,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
7,4.0,PADDINGTON (A107),J Moreira,W Y So,126,1136,4,3-3/4,5 4 7,0:57.79,7.1,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
8,9.0,ELECTRIC LIGHTNING (A189),D Whyte,D E Ferraris,125,1067,11,5-1/4,13 12 8,0:58.00,16.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
9,8.0,DAZZLE WINNER (V363),H W Lai,Y S Tsui,125,1155,5,6,12 13 9,0:58.12,119.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
10,14.0,MASSIVE MOVE (T073),T H So,L Ho,111,1092,6,7,11 11 10,0:58.29,27.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
11,5.0,BEEKELY (A047),G Mosse,D J Hall,125,1110,1,7-1/4,6 8 11,0:58.35,35.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
12,12.0,GENERAL O'REILLY (A084),C Y Ho,Y S Tsui,121,1093,7,9,14 14 12,0:58.61,268.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
13,10.0,SCARBOROUGH FAIR (A144),U Rispoli,R Gibson,125,1121,2,17,1 7 13,0:59.89,55.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
14,1.0,GOOD CHOI LEE (S315),M L Yeung,K W Lui,131,1173,3,17,2 6 14,0:59.91,58.0,2017/02/26,ST,1,Class 4,1000M,60-35,GOOD,"TURF - ""B"" Course",13.28,34.26,57.18,,,,13.28,20.98,22.92,nan,nan,nan
1,10.0,FANTASTICLIFE (S320),C Y Ho,C Fownes,121,1123,6,-,14 12 11 1,1:22.91,40.0,2017/02/26,ST,2,Class 5,1400M,40-15,GOOD,"TURF - ""B"" Course",13.59,35.27,58.59,1:22.91,,,13.59,21.68,23.32,24.32,nan,nan
2,13.0,LUCKY PLACE (T004),K Teetan,C W Chang,119,1068,8,1-1/2,3 4 4 2,1:23.13,12.0,2017/02/26,ST,2,Class 5,1400M,40-15,GOOD,"TURF - ""B"" Course",13.59,35.27,58.59,1:22.91,,,13.59,21.68,23.32,24.32,nan,nan
3,9.0,EMPIRE OF MONGOLIA (V317),G Mosse,C S Shum,125,1034,5,2-3/4,4 5 6 3,1:23.34,44.0,2017/02/26,ST,2,Class 5,1400M,40-15,GOOD,"TURF - ""B"" Course",13.59,35.27,58.59,1:22.91,,,13.59,21.68,23.32,24.32,nan,nan
4,7.0,KING WINSA (T274),N Rawiller,W Y So,128,1077,1,2-3/4,8 10 9 4,1:23.36,5.0,2017/02/26,ST,2,Class 5,1400M,40-15,GOOD,"TURF - ""B"" Course",13.59,35.27,58.59,1:22.91,,,13.59,21.68,23.32,24.32,nan,nan
5,8.0,LEAN JOURNEY (S389),U Rispoli,C H Yip,126,1096,7,2-3/4,9 9 10 5,1:23.36,48.0,2017/02/26,ST,2,Class 5,1400M,40-15,GOOD,"TURF - ""B"" Course",13.59,35.27,58.59,1:22.91,,,13.59,21.68,23.32,24.32,nan,nan
6,12.0,FREE NOVEMBER (T123),M Chadwick,R Gibson,121,1119,3,3-1/2,2 2 1 6,1:23.49,45.0,2017/02/26,ST,2,Class 5,1400M,40-15,GOOD,"TURF - ""B"" Course",13.59,35.27,58.59,1:22.91,,,13.59,21.68,23.32,24.32,nan,nan
